worker,task,answer
A21A79J5ZWD42K,55,0
A22C0PJUBFJTI0,55,0
A23YQUBXZPKILZ,55,0
A2BTR0GQ5B5JI6,55,0
A2DO3HBE5HGVEN,55,0
A31OCN4MNHUQ6W,55,0
A3MU5NDVE8YATT,55,1
ATFH1OABZJL68,55,0
ATVALOQVDCMZW,55,0
AZSDW7JJL5VA7,55,0
A153PKAL7OAY36,64,3
A21T6EF3XC7UMT,64,2
A25CRC4AZY5KC1,64,2
A3GE97GX3OXJTW,64,1
A3MA9V9UPGCOK7,64,2
A3NN88JE3JU6SK,64,3
A8XTEV2JA6R2X,64,3
APYV9Y0DFZFVP,64,3
ATVALOQVDCMZW,64,2
AZSDW7JJL5VA7,64,2
A28ZHJ9ASQ49IY,78,1
A2AWCNQUUXWYT0,78,1
A2BTR0GQ5B5JI6,78,3
A2DO3HBE5HGVEN,78,1
A2JP3HEL3J25AJ,78,1
A31OCN4MNHUQ6W,78,1
A3IP9KYNZZ028B,78,1
A3MU5NDVE8YATT,78,2
APYV9Y0DFZFVP,78,1
AZSDW7JJL5VA7,78,2
A21T6EF3XC7UMT,106,3
A2BTR0GQ5B5JI6,106,3
A2PPUWIXQTM43F,106,3
A4X14HN0F6KVW,106,3
ALDSIOBRWMZSI,106,3
APYV9Y0DFZFVP,106,3
ARQCISK0K4ZGA,106,0
AZSDW7JJL5VA7,106,0
A12RE8G66WTO8B,108,0
A153PKAL7OAY36,108,0
A20PWAB7G3HDHU,108,0
A22C0PJUBFJTI0,108,0
A270HOAHEVIFW0,108,0
A28ZHJ9ASQ49IY,108,0
A31OCN4MNHUQ6W,108,0
A3GE97GX3OXJTW,108,0
ATVALOQVDCMZW,108,0
A1HIXWH4OXT8S4,113,0
A21A79J5ZWD42K,113,0
A2AJO7WHWIKEHR,113,0
A2PQX03F0ZWXL3,113,0
A31OCN4MNHUQ6W,113,0
A3CVCNNNRNO03T,113,0
A3GE97GX3OXJTW,113,0
A3MU5NDVE8YATT,113,2
ATVALOQVDCMZW,113,0
AZ1S5BIG5R6P6,113,0
A1HIXWH4OXT8S4,129,2
A2AJO7WHWIKEHR,129,2
A2BTR0GQ5B5JI6,129,3
A2ITXTZLLTI4GO,129,2
A2PPUWIXQTM43F,129,3
A2VL24C5P7Y3DJ,129,3
A3IP9KYNZZ028B,129,2
A9WP6SZDU9LO8,129,2
AD2OL0K71JBJV,129,3
AZSDW7JJL5VA7,129,1
A153PKAL7OAY36,142,1
A21T6EF3XC7UMT,142,1
A25CRC4AZY5KC1,142,1
A2BTR0GQ5B5JI6,142,3
A2ITXTZLLTI4GO,142,1
A31OCN4MNHUQ6W,142,3
A35GER5TWMH9VP,142,0
A3MU5NDVE8YATT,142,2
A3N8SU0BDM9N36,142,1
AZSDW7JJL5VA7,142,0
A153PKAL7OAY36,153,0
A21A79J5ZWD42K,153,0
A25LQC7UPMAADF,153,0
A31OCN4MNHUQ6W,153,0
A3GE97GX3OXJTW,153,0
A3MA9V9UPGCOK7,153,0
A87Z6G612X6KZ,153,1
AC0YIZF6G5V9G,153,0
ATVALOQVDCMZW,153,0
AZ1S5BIG5R6P6,153,0
A1253FXHCZ9CWM,173,0
A1T5QP821HMMGS,173,0
A21A79J5ZWD42K,173,1
A28ZHJ9ASQ49IY,173,0
A2JP3HEL3J25AJ,173,0
A31OCN4MNHUQ6W,173,0
A3MU5NDVE8YATT,173,2
A3PW2Q9S777X7G,173,2
AZ1S5BIG5R6P6,173,0
A1253FXHCZ9CWM,174,1
A1DCIXV1JC91MY,174,0
A1PXXEOGQ76RNJ,174,0
A1T5QP821HMMGS,174,0
A21A79J5ZWD42K,174,1
A28ZHJ9ASQ49IY,174,0
A2JP3HEL3J25AJ,174,1
A31OCN4MNHUQ6W,174,0
A3MU5NDVE8YATT,174,2
A3PW2Q9S777X7G,174,1
AZ1S5BIG5R6P6,174,1
A270HOAHEVIFW0,193,0
A2BTR0GQ5B5JI6,193,0
A2FDPXPDSAUVUA,193,0
A32W20KGQXS0LL,193,1
A3MU5NDVE8YATT,193,2
A4X14HN0F6KVW,193,3
A9WP6SZDU9LO8,193,1
AD2OL0K71JBJV,193,0
AHZGGN7YIKNZD,193,0
ATVALOQVDCMZW,193,0
A153PKAL7OAY36,207,0
A1JTOT0DWM6QGL,207,0
A21A79J5ZWD42K,207,0
A25LQC7UPMAADF,207,1
A2BTR0GQ5B5JI6,207,0
A2FDPXPDSAUVUA,207,0
A31OCN4MNHUQ6W,207,1
A3IP9KYNZZ028B,207,0
A3JMQDTEKRE5X6,207,0
AJSJVK40F5HM6,207,1
A1IB9WML70CU89,220,0
A2BTR0GQ5B5JI6,220,0
A2ITXTZLLTI4GO,220,0
A2JP3HEL3J25AJ,220,0
A2PPUWIXQTM43F,220,0
A31OCN4MNHUQ6W,220,0
A3JMQDTEKRE5X6,220,0
A3MA9V9UPGCOK7,220,0
ATVALOQVDCMZW,220,0
