worker,task,answer
A153PKAL7OAY36,26,3
A28ZHJ9ASQ49IY,26,2
A2BTR0GQ5B5JI6,26,3
A2D9EHM5KYCKJW,26,3
A2VL24C5P7Y3DJ,26,3
A31OCN4MNHUQ6W,26,3
A3FN8S0N5JNAL6,26,3
A9WP6SZDU9LO8,26,3
ARQCISK0K4ZGA,26,1
ATVALOQVDCMZW,26,3
A153PKAL7OAY36,28,1
A2AJO7WHWIKEHR,28,0
A2BTR0GQ5B5JI6,28,0
A2DO3HBE5HGVEN,28,0
A2ITXTZLLTI4GO,28,0
A2JP3HEL3J25AJ,28,0
A2NVEB91139A29,28,0
A31OCN4MNHUQ6W,28,0
A3NN88JE3JU6SK,28,0
A4X14HN0F6KVW,28,0
A1253FXHCZ9CWM,71,2
A153PKAL7OAY36,71,1
A1IB9WML70CU89,71,2
A1XFA0A9Z3LAZJ,71,2
A21A79J5ZWD42K,71,1
A2BTR0GQ5B5JI6,71,3
A2ITXTZLLTI4GO,71,2
A31OCN4MNHUQ6W,71,3
AJSJVK40F5HM6,71,2
AZSDW7JJL5VA7,71,2
A1253FXHCZ9CWM,72,1
A153PKAL7OAY36,72,1
A1IB9WML70CU89,72,2
A1XFA0A9Z3LAZJ,72,2
A21A79J5ZWD42K,72,1
A2BTR0GQ5B5JI6,72,3
A2ITXTZLLTI4GO,72,2
A31OCN4MNHUQ6W,72,3
AJSJVK40F5HM6,72,2
AZSDW7JJL5VA7,72,2
A28ZHJ9ASQ49IY,79,1
A2AWCNQUUXWYT0,79,0
A2BTR0GQ5B5JI6,79,3
A2DO3HBE5HGVEN,79,0
A2JP3HEL3J25AJ,79,1
A31OCN4MNHUQ6W,79,0
A3IP9KYNZZ028B,79,1
A3MU5NDVE8YATT,79,1
APYV9Y0DFZFVP,79,1
AZSDW7JJL5VA7,79,0
A28ZHJ9ASQ49IY,81,2
A2AWCNQUUXWYT0,81,2
A2BTR0GQ5B5JI6,81,3
A2DO3HBE5HGVEN,81,0
A2JP3HEL3J25AJ,81,1
A31OCN4MNHUQ6W,81,0
A3IP9KYNZZ028B,81,1
A3MU5NDVE8YATT,81,1
APYV9Y0DFZFVP,81,1
AZSDW7JJL5VA7,81,3
A20PWAB7G3HDHU,86,2
A21A79J5ZWD42K,86,0
A2AWCNQUUXWYT0,86,1
A2BTR0GQ5B5JI6,86,3
A2DO3HBE5HGVEN,86,0
A2FDPXPDSAUVUA,86,1
A31OCN4MNHUQ6W,86,1
A35GER5TWMH9VP,86,0
A3JMQDTEKRE5X6,86,1
APYV9Y0DFZFVP,86,1
A22C0PJUBFJTI0,118,3
A2BTR0GQ5B5JI6,118,3
A2DO3HBE5HGVEN,118,1
A2PQX03F0ZWXL3,118,0
A31OCN4MNHUQ6W,118,0
A32W20KGQXS0LL,118,3
A3IP9KYNZZ028B,118,3
AJSJVK40F5HM6,118,2
ALAGGMJ7UZZKJ,118,1
AZ1S5BIG5R6P6,118,0
A2AJO7WHWIKEHR,152,0
A2BTR0GQ5B5JI6,152,3
A2DO3HBE5HGVEN,152,0
A2JP3HEL3J25AJ,152,1
A2PPUWIXQTM43F,152,0
A31OCN4MNHUQ6W,152,0
A3MA9V9UPGCOK7,152,0
A3NN88JE3JU6SK,152,0
APYV9Y0DFZFVP,152,0
AZSDW7JJL5VA7,152,0
A153PKAL7OAY36,159,0
A1O659IFB3TIDJ,159,0
A1XFA0A9Z3LAZJ,159,0
A25CRC4AZY5KC1,159,0
A2FDPXPDSAUVUA,159,0
A2U0R4X38GUKZE,159,0
A2VL24C5P7Y3DJ,159,0
A35GER5TWMH9VP,159,0
A3GE97GX3OXJTW,159,0
AZSDW7JJL5VA7,159,0
A21A79J5ZWD42K,180,3
A2DO3HBE5HGVEN,180,3
A2ITXTZLLTI4GO,180,3
A2VL24C5P7Y3DJ,180,3
A31OCN4MNHUQ6W,180,3
A3477QYMFXUC4I,180,3
A3JMQDTEKRE5X6,180,3
A3MA9V9UPGCOK7,180,3
AHSMUWLIX8N2F,180,3
ATVALOQVDCMZW,180,3
A12RE8G66WTO8B,212,0
A153PKAL7OAY36,212,0
A1HIXWH4OXT8S4,212,0
A2BTR0GQ5B5JI6,212,0
A31OCN4MNHUQ6W,212,0
A32W20KGQXS0LL,212,0
A35GER5TWMH9VP,212,0
A4PXUUB6GJFKG,212,0
ATVALOQVDCMZW,212,0
AZSDW7JJL5VA7,212,0
A1XFA0A9Z3LAZJ,248,0
A2BTR0GQ5B5JI6,248,3
A2ITXTZLLTI4GO,248,0
A31OCN4MNHUQ6W,248,0
A35GER5TWMH9VP,248,0
A3JMQDTEKRE5X6,248,0
AJSJVK40F5HM6,248,0
ATVALOQVDCMZW,248,0
AVWJPWUEE3U4Q,248,0
AZSDW7JJL5VA7,248,0
A13OE9GBRJ0S2U,267,1
A153PKAL7OAY36,267,1
A1HIXWH4OXT8S4,267,0
A25LQC7UPMAADF,267,0
A2NVEB91139A29,267,1
A31OCN4MNHUQ6W,267,0
A35GER5TWMH9VP,267,0
AC0YIZF6G5V9G,267,1
ATVALOQVDCMZW,267,0
AZSDW7JJL5VA7,267,0
A21A79J5ZWD42K,274,0
A25CRC4AZY5KC1,274,0
A2BTR0GQ5B5JI6,274,3
A2FDPXPDSAUVUA,274,0
A2VL24C5P7Y3DJ,274,1
A31OCN4MNHUQ6W,274,0
A35GER5TWMH9VP,274,0
A3FN8S0N5JNAL6,274,0
ATVALOQVDCMZW,274,0
