worker,task,answer
A1253FXHCZ9CWM,5,2
A153PKAL7OAY36,5,3
A25LQC7UPMAADF,5,3
A31OCN4MNHUQ6W,5,3
A35GER5TWMH9VP,5,3
A37IG1AU82PLU,5,3
ALAGGMJ7UZZKJ,5,2
ATVALOQVDCMZW,5,3
AVWJPWUEE3U4Q,5,3
AZSDW7JJL5VA7,5,3
A153PKAL7OAY36,22,0
A1M60FEVB36X9U,22,0
A2VL24C5P7Y3DJ,22,1
A31OCN4MNHUQ6W,22,0
A3JMQDTEKRE5X6,22,0
A3MA9V9UPGCOK7,22,0
A3TQMCDEWBKG3S,22,0
ATVALOQVDCMZW,22,0
AVWJPWUEE3U4Q,22,0
A1253FXHCZ9CWM,60,0
A25CRC4AZY5KC1,60,0
A29PUIKL3JWDP8,60,0
A2BTR0GQ5B5JI6,60,0
A2ITXTZLLTI4GO,60,0
A2JP3HEL3J25AJ,60,0
A2QJU93US627QI,60,0
A3GE97GX3OXJTW,60,0
A3JMQDTEKRE5X6,60,0
A8XTEV2JA6R2X,60,0
A1DCIXV1JC91MY,96,0
A1JTOT0DWM6QGL,96,0
A2U0R4X38GUKZE,96,0
A2VL24C5P7Y3DJ,96,1
A3GE97GX3OXJTW,96,0
AMOMADKDPO6R5,96,0
APYV9Y0DFZFVP,96,0
ATVALOQVDCMZW,96,0
AZSDW7JJL5VA7,96,0
A2DO3HBE5HGVEN,120,0
A2JP3HEL3J25AJ,120,0
A2VL24C5P7Y3DJ,120,0
A31OCN4MNHUQ6W,120,0
A3477QYMFXUC4I,120,0
A37YC0D90LZF2M,120,0
A3JMQDTEKRE5X6,120,0
A3NN88JE3JU6SK,120,0
ALAGGMJ7UZZKJ,120,0
ATVALOQVDCMZW,120,0
A1HIXWH4OXT8S4,130,1
A2AJO7WHWIKEHR,130,2
A2BTR0GQ5B5JI6,130,3
A2ITXTZLLTI4GO,130,2
A2PPUWIXQTM43F,130,3
A2VL24C5P7Y3DJ,130,3
A3IP9KYNZZ028B,130,2
A9WP6SZDU9LO8,130,2
AD2OL0K71JBJV,130,3
AZSDW7JJL5VA7,130,1
A21A79J5ZWD42K,135,1
A2BTR0GQ5B5JI6,135,3
A2TQBNHGF2YP2E,135,2
A2VL24C5P7Y3DJ,135,1
A3FN8S0N5JNAL6,135,1
A3GE97GX3OXJTW,135,2
A3NN88JE3JU6SK,135,0
ALDSIOBRWMZSI,135,2
ATVALOQVDCMZW,135,2
AVWJPWUEE3U4Q,135,2
A21A79J5ZWD42K,161,0
A28ZHJ9ASQ49IY,161,0
A2AJO7WHWIKEHR,161,0
A2BTR0GQ5B5JI6,161,0
A2JP3HEL3J25AJ,161,0
A2PPUWIXQTM43F,161,0
A31OCN4MNHUQ6W,161,0
A3MA9V9UPGCOK7,161,0
APYV9Y0DFZFVP,161,0
AS51L372B5DDV,161,0
A25CRC4AZY5KC1,208,0
A2CBFJLWW0QIFL,208,0
A2ITXTZLLTI4GO,208,0
A2JP3HEL3J25AJ,208,0
A2VL24C5P7Y3DJ,208,0
A31OCN4MNHUQ6W,208,0
A3MU5NDVE8YATT,208,1
A3NN88JE3JU6SK,208,0
A87Z6G612X6KZ,208,0
AY56VAS30RO23,208,0
A1HIXWH4OXT8S4,222,0
A28ZHJ9ASQ49IY,222,0
A2BTR0GQ5B5JI6,222,3
A2DO3HBE5HGVEN,222,0
A2VL24C5P7Y3DJ,222,3
A37IG1AU82PLU,222,1
A3JMQDTEKRE5X6,222,0
A3MA9V9UPGCOK7,222,0
A3NN88JE3JU6SK,222,3
A12RE8G66WTO8B,228,1
A153PKAL7OAY36,228,0
A22C0PJUBFJTI0,228,1
A25LQC7UPMAADF,228,1
A2FDPXPDSAUVUA,228,1
A31OCN4MNHUQ6W,228,1
A3GE97GX3OXJTW,228,1
ALAGGMJ7UZZKJ,228,0
APYV9Y0DFZFVP,228,1
AZSDW7JJL5VA7,228,1
A153PKAL7OAY36,279,0
A1HIXWH4OXT8S4,279,0
A204NDFTMBY7KJ,279,0
A20PWAB7G3HDHU,279,0
A21A79J5ZWD42K,279,0
A2AJO7WHWIKEHR,279,1
A3477QYMFXUC4I,279,0
A3MU5NDVE8YATT,279,2
AC0YIZF6G5V9G,279,0
ATVALOQVDCMZW,279,0
A1LIJDLQHS5AOO,388,0
A1PAOT8DIO3LCM,388,3
A1PXXEOGQ76RNJ,388,0
A21US576U8SCO4,388,0
A29T6EIMK6R7O0,388,1
A2MC38IV7L231H,388,3
A3TB4II4CVRKBC,388,1
ANC9EWZTGN5HK,388,0
ATAMRO447HWJQ,388,2
AUJ5WUN40KW59,388,2
