task,truth
38,0
41,0
59,1
79,0
82,0
174,0
179,1
189,0
203,0
204,0
233,1
238,0
265,0
271,0
276,1
279,0
302,1
319,0
360,0
419,0
432,0
462,0
465,0
486,0
505,0
520,0
554,0
564,0
598,0
609,0
630,0
638,0
660,0
677,0
680,0
694,0
702,0
737,0
750,1
790,0
803,0
805,0
808,1
844,0
846,0
859,0
906,0
916,1
917,0
972,0
988,1
994,0
998,0
999,0
1005,0
1011,0
1049,0
1080,0
1104,0
1105,0
1116,0
1153,0
1154,0
1157,0
1221,1
1271,1
1273,0
1283,0
1326,0
1329,1
1352,0
1355,0
1394,1
1433,0
1466,0
1471,0
1539,0
1622,1
1639,0
1649,0
1687,0
1688,0
1690,0
1696,0
1734,0
1743,0
1746,0
1748,0
1777,1
1793,0
1817,0
1862,0
1868,1
1874,0
1880,0
1890,0
1905,1
1954,0
1970,1
1997,0
