task,truth
8,0
32,0
39,0
77,0
109,0
115,0
126,0
158,0
248,1
264,0
294,0
305,0
311,0
323,0
341,0
361,0
367,0
388,1
393,0
416,0
418,0
454,0
487,0
507,0
517,0
521,0
524,0
534,0
591,0
603,0
604,0
643,0
647,0
648,0
705,0
718,0
745,0
763,1
778,0
824,0
833,0
845,0
857,0
872,0
880,0
904,0
971,0
1033,0
1038,1
1043,0
1065,0
1078,0
1095,0
1115,1
1132,0
1138,0
1163,0
1224,0
1237,0
1258,0
1265,1
1285,0
1321,0
1354,0
1357,0
1361,0
1368,1
1383,0
1408,0
1419,0
1421,0
1423,0
1461,0
1500,0
1508,0
1512,0
1522,0
1536,0
1547,0
1561,0
1573,0
1575,0
1607,0
1641,0
1701,0
1717,0
1766,0
1785,0
1789,1
1804,0
1819,0
1853,0
1877,1
1879,1
1915,0
1927,1
1936,0
1942,0
1985,0
1988,0
