task,truth
0,0
5,1
7,0
64,0
81,0
92,0
105,0
112,0
113,0
125,0
140,0
144,1
145,0
146,0
166,0
171,0
176,0
177,1
181,0
184,0
192,0
207,1
218,0
234,0
235,0
249,0
255,1
266,0
309,0
320,0
343,0
424,0
477,0
478,0
481,0
491,0
510,0
526,1
529,0
625,0
628,0
640,0
683,0
687,1
703,0
704,0
726,0
733,0
786,0
798,0
809,0
821,1
828,0
896,1
912,1
921,0
925,0
1007,0
1016,1
1075,0
1097,0
1168,0
1196,0
1218,0
1222,0
1277,0
1307,0
1310,0
1324,0
1334,0
1374,0
1388,0
1409,0
1410,0
1417,0
1438,0
1470,0
1499,0
1501,0
1504,0
1510,0
1537,0
1582,0
1597,0
1636,0
1637,0
1643,0
1655,1
1665,0
1740,0
1763,0
1807,0
1825,1
1834,0
1838,0
1848,0
1861,1
1884,0
1899,0
1951,0
