task,truth
36,0
56,0
74,1
75,0
91,0
97,0
103,0
134,1
136,0
154,0
162,0
178,0
185,0
214,1
221,0
269,0
286,1
300,0
324,0
334,0
364,0
383,0
415,0
441,1
456,0
482,1
562,0
578,0
586,1
594,0
597,0
614,0
634,0
641,0
754,1
773,0
776,0
779,0
819,0
832,0
840,0
874,1
878,0
886,0
887,1
898,0
901,0
927,0
956,0
1006,0
1027,0
1048,0
1058,0
1135,0
1143,1
1171,0
1189,0
1197,0
1211,0
1226,0
1281,0
1341,1
1348,0
1369,0
1376,0
1381,0
1390,0
1401,0
1416,0
1420,0
1425,0
1460,0
1482,1
1488,0
1514,0
1517,1
1521,0
1534,0
1548,0
1550,0
1565,0
1566,0
1574,0
1659,0
1697,0
1703,0
1707,0
1767,0
1768,0
1775,0
1828,0
1841,0
1908,0
1923,0
1924,1
1925,0
1937,0
1957,0
1992,0
1993,0
