worker,task,answer
A2U3GIFZQ60NZC,1502,0
A3HB574VTU7ZFQ,1991,0
A2H21M9SXH64CH,259,0
A1WCS9A1G451ET,1965,0
A2AU1R4ZU1ZJ1A,121,1
A2AU1R4ZU1ZJ1A,296,0
AS52W5HOMKHLU,1590,0
A3M34FQ1OVNWPG,1538,0
A3M34FQ1OVNWPG,992,1
AMB0MI0ETV2QN,268,0
A3M34FQ1OVNWPG,31,0
A3OVORVFL0XDTW,1953,1
A3OJ1IOB618GL1,1391,0
A3M34FQ1OVNWPG,1591,0
A2AU1R4ZU1ZJ1A,387,0
A3SMKL9C485WLQ,421,0
A3OVORVFL0XDTW,1760,1
A2AU1R4ZU1ZJ1A,1965,1
A11SLRXUNTJBJN,1592,0
A3VMZUUOJH0NN6,235,0
A2AU1R4ZU1ZJ1A,944,1
A11SLRXUNTJBJN,1760,1
AS52W5HOMKHLU,1794,0
AS52W5HOMKHLU,1916,0
A11SLRXUNTJBJN,121,0
A2YTQZXX709TKL,1825,1
AWAFCJJRHVAJJ,1794,0
AWAFCJJRHVAJJ,1916,0
AS52W5HOMKHLU,1953,1
A3GJG5WDSBJDF9,244,0
A2AU1R4ZU1ZJ1A,1752,1
A2YTQZXX709TKL,1591,0
A2AU1R4ZU1ZJ1A,1822,1
AWAFCJJRHVAJJ,1598,0
AWAFCJJRHVAJJ,1777,1
A1ZE8RQYXP2EHZ,1538,0
A1ZE8RQYXP2EHZ,992,1
AS52W5HOMKHLU,351,0
A38TVCJD8W9XVP,244,0
A2VLOL5DA4M2T1,1502,0
A22075U2VINOZF,1825,1
AS52W5HOMKHLU,997,0
A14ZRGA0JDMF7R,900,0
A1K96S33FDRUJW,1218,0
A2VLOL5DA4M2T1,1756,0
A11SLRXUNTJBJN,679,0
A2AU1R4ZU1ZJ1A,1881,0
A11SLRXUNTJBJN,1752,0
AL2G3Q8RJCH6T,1576,0
AWAFCJJRHVAJJ,1573,0
A2AU1R4ZU1ZJ1A,1391,0
A1VLY9V91HLMWE,1991,0
A11SLRXUNTJBJN,18,0
A1PX8UYPRGZCO9,1576,0
A2AU1R4ZU1ZJ1A,1755,0
A2AU1R4ZU1ZJ1A,688,1
A3GJG5WDSBJDF9,1825,0
AS52W5HOMKHLU,759,0
A2VLOL5DA4M2T1,1884,0
A1Z61FGSEBPA6D,700,0
A2T9GONQRQRCDA,1169,0
A2AU1R4ZU1ZJ1A,1502,1
A3GJG5WDSBJDF9,987,0
A29P6OAGAIY5B7,194,1
AS52W5HOMKHLU,1592,0
A8973OC7HM3Y6,987,0
A2ZSRG20LC3J0C,73,0
A2AU1R4ZU1ZJ1A,1590,0
A3GJG5WDSBJDF9,11,0
AHJGJ2J15SEHY,121,0
AWAFCJJRHVAJJ,1169,0
A2ZSRG20LC3J0C,1755,0
A2ZSRG20LC3J0C,688,0
A2SKWBR49HEXFY,1794,0
A2SKWBR49HEXFY,1916,0
AS52W5HOMKHLU,268,0
A29P6OAGAIY5B7,647,1
A3HB574VTU7ZFQ,167,0
AWAFCJJRHVAJJ,1991,0
A2J853TSTRPTX7,1790,0
A1K96S33FDRUJW,1100,0
A2SKWBR49HEXFY,1760,1
A1PX8UYPRGZCO9,1553,0
A2YCMDV70RH926,1929,0
ACJ932ZK2VCW9,1589,0
AHJGJ2J15SEHY,1756,0
AS52W5HOMKHLU,235,0
A2VLOL5DA4M2T1,1538,0
A2VLOL5DA4M2T1,992,0
A2AU1R4ZU1ZJ1A,1592,0
AWAFCJJRHVAJJ,1929,0
A2AU1R4ZU1ZJ1A,1942,1
A2OQ5SUV3W7HFY,1132,0
A2ZSRG20LC3J0C,1218,0
AWAFCJJRHVAJJ,906,0
AS52W5HOMKHLU,1750,0
AS52W5HOMKHLU,996,0
A2AU1R4ZU1ZJ1A,528,1
A2YCMDV70RH926,1884,0
A1PX8UYPRGZCO9,14,0
A238AK06DRI5FX,1201,0
A3HB574VTU7ZFQ,11,0
A2SQGQ991CEHPJ,1130,0
A1K96S33FDRUJW,1598,0
A1K96S33FDRUJW,1777,1
A11M3WJ9A9KH6A,421,0
A2SKWBR49HEXFY,337,0
A2ZSRG20LC3J0C,700,0
A2AU1R4ZU1ZJ1A,421,0
A2F7FQ1QH5O5DK,1132,0
AWAFCJJRHVAJJ,1590,0
A23HU633Q6EQCN,1576,0
A8973OC7HM3Y6,1822,1
A11M3WJ9A9KH6A,654,0
A2ZSRG20LC3J0C,987,0
A1PX8UYPRGZCO9,1571,0
AWAFCJJRHVAJJ,1201,0
AOCJFXTIP7H3A,981,0
A23HU633Q6EQCN,944,0
A26O4OGE3YI0UX,14,0
A2AU1R4ZU1ZJ1A,747,1
A1K96S33FDRUJW,1965,1
A8973OC7HM3Y6,1132,0
A2AU1R4ZU1ZJ1A,571,0
A2AU1R4ZU1ZJ1A,637,0
A1PX8UYPRGZCO9,297,0
A1K96S33FDRUJW,173,1
AOCJFXTIP7H3A,525,0
AS52W5HOMKHLU,1315,0
AOCJFXTIP7H3A,1755,0
AOCJFXTIP7H3A,688,1
A1K96S33FDRUJW,11,0
A1PX8UYPRGZCO9,244,0
AWAFCJJRHVAJJ,18,0
A32U6TE5GJV6FS,1571,0
A3OJ1IOB618GL1,679,0
A1FDET1L71ATI2,1953,1
AS52W5HOMKHLU,31,0
A2VLOL5DA4M2T1,747,0
A2F7FQ1QH5O5DK,1197,1
AO7W3AV3GOAEY,1169,0
ACDN1AKKXZJHD,173,0
A3HB574VTU7ZFQ,525,0
A36YQJLJPUBMWS,1591,0
A2YTQZXX709TKL,742,0
A2YTQZXX709TKL,83,0
A2YTQZXX709TKL,227,1
A1K96S33FDRUJW,525,0
A8973OC7HM3Y6,1143,0
A8973OC7HM3Y6,319,0
AO7W3AV3GOAEY,173,0
A32U6TE5GJV6FS,13,1
A3OJ1IOB618GL1,1100,0
A2SKWBR49HEXFY,1598,0
A2SKWBR49HEXFY,1777,1
AWAFCJJRHVAJJ,1143,0
AWAFCJJRHVAJJ,319,0
A26T0QJQ6I109E,323,0
AWAFCJJRHVAJJ,747,0
AK3GZE8MPQL4Y,700,0
A8973OC7HM3Y6,235,0
A39TIEZ3UT6BAS,1391,0
A26O4OGE3YI0UX,742,0
A26O4OGE3YI0UX,83,0
A26O4OGE3YI0UX,227,0
A2ZSRG20LC3J0C,742,0
A2ZSRG20LC3J0C,83,0
A2ZSRG20LC3J0C,227,1
A33OU5A8X59KS6,1039,0
A1PX8UYPRGZCO9,73,0
AK3GZE8MPQL4Y,791,0
AK3GZE8MPQL4Y,1128,1
A2YTQZXX709TKL,323,0
AO7W3AV3GOAEY,259,0
AS52W5HOMKHLU,1553,0
A1FDET1L71ATI2,528,0
A32U6TE5GJV6FS,679,0
A3M2JHNZ7X8BOC,14,0
AWAFCJJRHVAJJ,759,0
A2ZSRG20LC3J0C,528,0
AWAFCJJRHVAJJ,297,0
A1PX8UYPRGZCO9,438,0
AWAFCJJRHVAJJ,900,0
A1ZU1U9872L8QR,1881,0
AWAFCJJRHVAJJ,1822,0
A2ZSRG20LC3J0C,654,1
A33OU5A8X59KS6,1756,0
A1ZU1U9872L8QR,1143,0
A1ZU1U9872L8QR,319,0
A3B4ORT34G57U2,1201,0
AWAFCJJRHVAJJ,787,0
AWAFCJJRHVAJJ,1058,0
AWAFCJJRHVAJJ,1311,0
AWAFCJJRHVAJJ,997,0
A8973OC7HM3Y6,1197,0
A32U6TE5GJV6FS,787,0
A32U6TE5GJV6FS,1058,0
A2ZSRG20LC3J0C,268,0
A8973OC7HM3Y6,1315,0
A1RD3MY2LSYKIB,787,0
A1RD3MY2LSYKIB,1058,0
A2AU1R4ZU1ZJ1A,730,0
A8973OC7HM3Y6,1750,0
A8973OC7HM3Y6,996,0
A32U6TE5GJV6FS,1130,0
AWAFCJJRHVAJJ,438,0
A119EX2L0DNN1B,1881,0
A2ZSRG20LC3J0C,1687,0
A8XZA7QSRBFZS,73,1
A2AU1R4ZU1ZJ1A,929,1
A39TIEZ3UT6BAS,629,0
A39TIEZ3UT6BAS,1937,0
A8XZA7QSRBFZS,1942,1
A33S0VFN7HU7KE,387,1
A2D7UUUB14YFBG,1929,1
A2AU1R4ZU1ZJ1A,1790,0
AWAFCJJRHVAJJ,944,0
A2AU1R4ZU1ZJ1A,1573,1
AWAFCJJRHVAJJ,2,0
A2VLOL5DA4M2T1,31,0
A3M34FQ1OVNWPG,58,0
AGWQDYU798X33,259,1
A3M34FQ1OVNWPG,759,0
A2AU1R4ZU1ZJ1A,194,0
A2SKWBR49HEXFY,2,0
A2ZSRG20LC3J0C,1315,0
A2AU1R4ZU1ZJ1A,1553,1
AWAFCJJRHVAJJ,1790,0
A2SKWBR49HEXFY,1752,1
AWAFCJJRHVAJJ,194,0
AWAFCJJRHVAJJ,1571,0
A2D7UUUB14YFBG,647,1
A1K96S33FDRUJW,412,0
A1K96S33FDRUJW,1117,0
AS52W5HOMKHLU,58,0
AMB0MI0ETV2QN,296,0
A2D7UUUB14YFBG,387,1
A2D7UUUB14YFBG,1942,1
A32U6TE5GJV6FS,1687,0
AWAFCJJRHVAJJ,296,0
A1K96S33FDRUJW,167,0
A1PX8UYPRGZCO9,1573,0
AWAFCJJRHVAJJ,1130,0
AMI30YUUB5AHD,900,0
A2D7UUUB14YFBG,323,1
A119EX2L0DNN1B,351,0
A2AU1R4ZU1ZJ1A,167,1
ADBU4HZB7CJAH,906,0
A2AU1R4ZU1ZJ1A,412,1
A2AU1R4ZU1ZJ1A,1117,0
AWAFCJJRHVAJJ,351,0
A2RD52WSOW2N9V,629,0
A2RD52WSOW2N9V,1937,0
AMGP76KF31HZ4,981,0
A119EX2L0DNN1B,58,0
A2D7UUUB14YFBG,18,1
A3EGTD5X91JG0H,997,0
AMGP76KF31HZ4,906,0
A1PX8UYPRGZCO9,929,0
A1PX8UYPRGZCO9,730,0
A2AU1R4ZU1ZJ1A,791,0
A2AU1R4ZU1ZJ1A,1128,0
AWAFCJJRHVAJJ,1687,0
A1PX8UYPRGZCO9,2,0
AS52W5HOMKHLU,929,0
A119EX2L0DNN1B,791,0
A119EX2L0DNN1B,1128,0
AS52W5HOMKHLU,647,0
A3HB574VTU7ZFQ,337,0
A1PX8UYPRGZCO9,1311,0
AMVIV4WZNL9FP,730,1
A1BQBEI3H5ORIX,1750,0
A1BQBEI3H5ORIX,996,0
A27REIMNNJ1W6Z,297,0
A2RD52WSOW2N9V,1218,0
A2AU1R4ZU1ZJ1A,1197,1
AS52W5HOMKHLU,1100,0
A2AU1R4ZU1ZJ1A,629,0
A2AU1R4ZU1ZJ1A,1937,1
A119EX2L0DNN1B,1589,0
A2AU1R4ZU1ZJ1A,1884,1
AXZVN7OO1KGGS,337,1
AS52W5HOMKHLU,330,0
AWAFCJJRHVAJJ,654,0
A2RD52WSOW2N9V,1039,0
AB5YTMVVLIXSV,1589,1
A119EX2L0DNN1B,13,1
A2RD52WSOW2N9V,438,0
AWAFCJJRHVAJJ,571,0
AWAFCJJRHVAJJ,637,0
A3OVORVFL0XDTW,981,0
A2RD52WSOW2N9V,571,0
A2RD52WSOW2N9V,637,0
AMGP76KF31HZ4,412,0
AMGP76KF31HZ4,1117,0
A2SKWBR49HEXFY,1039,0
A3OVORVFL0XDTW,13,0
A3OVORVFL0XDTW,1311,0
AWAFCJJRHVAJJ,330,0
A27REIMNNJ1W6Z,330,0
