task,truth
2,0
7,0
25,0
52,1
100,1
118,0
137,0
167,0
170,0
171,0
232,0
248,1
266,0
290,0
293,0
328,0
346,0
352,0
374,0
379,0
384,0
385,0
413,0
423,0
456,0
508,0
516,0
564,0
572,0
595,0
599,1
614,0
627,0
667,0
691,0
704,0
716,0
765,0
819,0
831,0
842,0
843,0
846,0
855,0
861,0
874,1
945,1
952,0
964,0
971,0
987,0
1026,0
1075,0
1079,1
1121,0
1127,0
1138,0
1151,0
1153,0
1205,0
1210,0
1246,1
1247,0
1271,1
1276,0
1322,0
1328,0
1348,0
1364,0
1380,0
1388,0
1416,0
1444,1
1474,0
1478,0
1484,0
1501,0
1503,0
1508,0
1519,0
1520,0
1525,0
1592,0
1636,0
1641,0
1696,0
1697,0
1726,1
1737,0
1761,0
1775,0
1782,0
1787,0
1824,0
1845,0
1892,0
1917,0
1953,1
1966,0
1978,0
