worker,task,answer
0.0,7,0
0.0,9,0
0.0,10,1
0.0,13,1
0.0,24,1
0.0,26,1
0.0,30,0
0.0,37,0
0.0,39,1
0.0,43,0
4.0,1,0
4.0,6,0
4.0,15,1
4.0,18,1
4.0,20,0
4.0,23,1
4.0,24,0
4.0,26,0
4.0,30,0
4.0,32,1
4.0,37,1
4.0,41,1
4.0,44,1
4.0,46,0
4.0,47,0
4.0,49,1
6.0,1,1
6.0,4,1
6.0,5,0
6.0,8,0
6.0,20,0
6.0,22,0
6.0,23,0
6.0,25,0
6.0,28,1
6.0,30,0
6.0,32,0
6.0,33,1
6.0,41,0
6.0,43,0
6.0,48,1
11.0,0,1
11.0,14,0
11.0,17,0
11.0,19,1
11.0,22,0
11.0,23,1
11.0,26,0
11.0,29,0
11.0,32,1
11.0,34,1
11.0,36,1
11.0,39,1
11.0,40,1
11.0,44,1
11.0,49,1
17.0,1,1
17.0,2,0
17.0,5,1
17.0,8,0
17.0,9,1
17.0,17,0
17.0,24,1
17.0,28,0
17.0,35,0
17.0,36,1
17.0,45,1
22.0,0,0
22.0,2,0
22.0,3,0
22.0,5,1
22.0,10,0
22.0,14,0
22.0,24,1
22.0,29,0
22.0,32,1
22.0,36,1
22.0,38,1
22.0,47,1
22.0,48,0
26.0,0,0
26.0,2,0
26.0,7,1
26.0,13,0
26.0,14,0
26.0,15,0
26.0,19,1
26.0,28,0
26.0,35,1
26.0,38,1
26.0,44,0
26.0,45,0
31.0,5,1
31.0,6,0
31.0,10,1
31.0,13,1
31.0,15,1
31.0,16,0
31.0,20,1
31.0,28,1
31.0,31,0
31.0,32,1
31.0,33,0
31.0,36,1
31.0,37,0
31.0,39,1
31.0,40,0
31.0,46,0
34.0,2,1
34.0,8,0
34.0,10,0
34.0,15,0
34.0,16,0
34.0,20,1
34.0,23,0
34.0,25,0
34.0,31,1
34.0,35,1
34.0,40,0
34.0,41,0
35.0,5,1
35.0,6,1
35.0,7,1
35.0,8,0
35.0,11,0
