worker,task,answer
0.0,0,0
0.0,2,1
0.0,4,0
0.0,5,1
0.0,7,0
0.0,9,0
0.0,11,0
0.0,19,1
0.0,21,0
0.0,41,1
0.0,42,0
0.0,49,1
1.0,10,0
1.0,11,0
1.0,19,0
1.0,20,0
1.0,27,0
1.0,31,0
1.0,32,0
1.0,34,0
1.0,36,1
1.0,37,1
1.0,39,0
1.0,40,0
1.0,42,1
2.0,0,1
2.0,3,0
2.0,6,0
2.0,7,1
2.0,8,0
2.0,9,0
2.0,11,1
2.0,20,1
2.0,24,0
2.0,25,1
2.0,27,0
2.0,32,0
2.0,38,1
2.0,39,0
2.0,40,0
2.0,45,0
3.0,2,1
3.0,3,0
3.0,6,1
3.0,14,1
3.0,21,1
3.0,23,1
3.0,25,1
3.0,28,0
3.0,41,0
9.0,1,1
9.0,9,1
9.0,14,1
9.0,15,0
9.0,19,0
9.0,24,1
9.0,28,1
9.0,31,1
9.0,40,1
9.0,41,1
9.0,42,0
9.0,48,1
9.0,49,1
18.0,0,0
18.0,8,1
18.0,9,1
18.0,12,1
18.0,18,0
18.0,20,0
18.0,21,1
18.0,22,0
18.0,25,0
18.0,27,0
18.0,28,1
18.0,33,1
18.0,34,0
18.0,45,1
18.0,47,0
21.0,5,1
21.0,8,1
21.0,12,0
21.0,14,0
21.0,15,0
21.0,16,0
21.0,17,0
21.0,18,0
21.0,19,0
21.0,20,1
21.0,24,0
21.0,33,0
21.0,48,1
21.0,49,0
23.0,1,0
23.0,2,0
23.0,5,0
23.0,10,0
23.0,16,1
23.0,17,0
23.0,21,1
23.0,23,1
23.0,25,0
23.0,29,0
23.0,36,0
23.0,39,0
23.0,41,0
23.0,42,1
23.0,46,0
23.0,47,0
23.0,49,0
26.0,4,0
26.0,5,1
26.0,8,0
26.0,10,0
26.0,17,1
26.0,18,1
26.0,19,0
26.0,22,0
26.0,25,1
26.0,27,1
26.0,31,0
26.0,36,1
26.0,43,0
26.0,44,0
26.0,48,1
33.0,0,1
33.0,2,1
33.0,3,1
33.0,8,0
33.0,13,1
33.0,20,1
33.0,30,0
33.0,34,0
33.0,35,1
33.0,39,1
33.0,41,0
33.0,46,1
34.0,0,1
34.0,1,0
34.0,4,0
34.0,8,1
34.0,10,0
34.0,11,1
34.0,13,0
34.0,23,0
34.0,24,0
34.0,25,1
34.0,28,0
34.0,31,0
34.0,35,1
34.0,39,1
34.0,44,1
34.0,45,0
47.0,0,1
47.0,1,0
47.0,5,0
47.0,10,0
47.0,12,1
47.0,15,1
47.0,18,0
47.0,20,0
47.0,29,1
47.0,35,1
47.0,47,0
47.0,49,0
51.0,9,1
51.0,15,1
51.0,23,1
51.0,25,1
51.0,31,1
51.0,34,0
51.0,37,1
51.0,41,1
51.0,42,1
51.0,48,1
52.0,5,0
52.0,7,0
52.0,8,1
52.0,9,0
52.0,10,0
52.0,20,1
52.0,24,1
52.0,25,0
52.0,26,0
52.0,28,1
52.0,31,0
52.0,33,0
52.0,35,1
52.0,36,0
52.0,38,1
52.0,40,1
52.0,43,1
52.0,45,0
52.0,47,0
52.0,48,1
52.0,49,1
54.0,1,0
54.0,4,0
54.0,5,1
54.0,16,1
54.0,18,1
54.0,22,0
54.0,25,0
54.0,26,0
54.0,27,0
54.0,28,0
54.0,33,0
54.0,38,1
54.0,40,1
54.0,41,0
54.0,49,1
58.0,6,0
58.0,12,0
58.0,13,0
58.0,14,1
58.0,16,1
58.0,20,0
58.0,22,1
58.0,24,1
58.0,27,1
58.0,32,1
58.0,33,1
58.0,34,0
58.0,35,0
58.0,38,0
58.0,41,1
58.0,43,0
58.0,47,0
67.0,5,0
67.0,13,0
67.0,14,0
67.0,15,1
67.0,25,1
67.0,38,0
67.0,42,1
67.0,43,0
67.0,44,0
67.0,47,0
69.0,3,0
69.0,6,0
69.0,7,1
69.0,9,0
69.0,10,1
69.0,12,0
69.0,19,1
69.0,21,1
69.0,22,0
69.0,25,1
69.0,26,0
69.0,27,0
69.0,32,0
69.0,33,1
69.0,36,1
69.0,45,0
69.0,49,0
70.0,6,0
70.0,9,1
70.0,11,0
70.0,15,1
70.0,19,1
70.0,23,1
70.0,25,0
70.0,32,1
70.0,40,1
70.0,42,1
70.0,48,1
70.0,49,0
76.0,1,0
76.0,2,1
76.0,3,0
76.0,6,1
76.0,10,1
76.0,13,0
76.0,16,1
76.0,19,0
76.0,20,0
76.0,22,0
76.0,27,1
76.0,33,1
76.0,35,1
76.0,36,0
76.0,42,1
76.0,43,1
76.0,44,1
76.0,47,0
76.0,48,1
78.0,6,0
78.0,7,1
78.0,8,0
78.0,13,0
78.0,14,1
78.0,16,0
78.0,24,1
78.0,35,1
78.0,44,0
78.0,46,1
78.0,47,0
82.0,8,1
82.0,13,0
82.0,14,0
82.0,16,0
82.0,18,0
82.0,22,1
82.0,24,1
82.0,27,0
82.0,28,0
82.0,33,0
82.0,37,0
82.0,48,0
85.0,2,1
85.0,9,0
85.0,11,1
85.0,13,0
85.0,16,0
85.0,23,0
85.0,26,1
89.0,1,1
89.0,2,1
89.0,6,1
89.0,9,0
89.0,10,0
89.0,11,1
89.0,12,1
89.0,13,0
89.0,24,1
89.0,27,0
89.0,28,1
89.0,29,1
89.0,30,0
89.0,33,0
89.0,35,1
89.0,36,0
89.0,39,1
89.0,40,1
89.0,41,1
89.0,43,0
89.0,47,0
90.0,9,0
90.0,11,0
90.0,12,1
90.0,13,0
90.0,18,0
90.0,19,1
90.0,28,1
90.0,29,1
90.0,31,1
90.0,37,1
90.0,41,0
90.0,42,1
90.0,47,0
91.0,2,1
91.0,3,0
91.0,7,1
91.0,11,0
91.0,15,1
91.0,19,0
91.0,21,1
91.0,25,1
91.0,26,0
91.0,32,0
91.0,36,1
91.0,37,1
91.0,41,0
91.0,42,1
91.0,45,0
91.0,47,0
96.0,0,1
96.0,5,0
