worker,task,answer
A3GVKARKY0E0U9,1449,0
A2AU1R4ZU1ZJ1A,335,1
A1WCS9A1G451ET,1065,0
A2AU1R4ZU1ZJ1A,1797,0
A1WCS9A1G451ET,924,0
A3OVORVFL0XDTW,335,0
A11SLRXUNTJBJN,578,0
A2AU1R4ZU1ZJ1A,1636,0
A2AU1R4ZU1ZJ1A,1404,1
A3OJ1IOB618GL1,1474,0
A11SLRXUNTJBJN,1763,0
A2DULTV0RVMIN4,1877,1
A3SMKL9C485WLQ,1493,0
A2YTQZXX709TKL,484,0
A348T531HDSG5S,913,0
A2AU1R4ZU1ZJ1A,1065,0
A3VMZUUOJH0NN6,235,0
AGY2PTZLZFT2L,801,0
A23HU633Q6EQCN,921,0
A11SLRXUNTJBJN,1636,0
A11SLRXUNTJBJN,1404,1
A2AU1R4ZU1ZJ1A,1438,0
A179VLKURU2LOC,1428,0
A179VLKURU2LOC,1243,0
AWAFCJJRHVAJJ,736,0
A3GJG5WDSBJDF9,1540,0
AS52W5HOMKHLU,1784,0
A11SLRXUNTJBJN,1510,0
A2AU1R4ZU1ZJ1A,1161,0
A2AU1R4ZU1ZJ1A,567,1
A2T9GONQRQRCDA,1784,0
A14ZRGA0JDMF7R,900,0
A2AU1R4ZU1ZJ1A,1321,1
A2YTQZXX709TKL,1154,0
A2YTQZXX709TKL,354,0
A2AU1R4ZU1ZJ1A,1784,0
A2VLOL5DA4M2T1,152,0
A2VLOL5DA4M2T1,1574,0
A38TVCJD8W9XVP,1154,0
A38TVCJD8W9XVP,354,0
A3GJG5WDSBJDF9,1133,0
A3OJ1IOB618GL1,1008,0
A2AU1R4ZU1ZJ1A,1474,0
AS52W5HOMKHLU,1938,0
A3PT15XRN1X8VE,1321,0
AWAFCJJRHVAJJ,1877,1
A1K96S33FDRUJW,1340,1
A2ZSRG20LC3J0C,379,0
A2VLOL5DA4M2T1,578,0
A2T6O6MHE8PDB2,379,0
A1PX8UYPRGZCO9,857,0
A1PX8UYPRGZCO9,181,1
A2ZSRG20LC3J0C,1336,0
AWAFCJJRHVAJJ,213,0
AWAFCJJRHVAJJ,80,1
A2AU1R4ZU1ZJ1A,103,1
A2AU1R4ZU1ZJ1A,866,1
A1Z61FGSEBPA6D,1127,0
A29P6OAGAIY5B7,135,1
A2AU1R4ZU1ZJ1A,1434,1
A2AU1R4ZU1ZJ1A,1261,1
A2AU1R4ZU1ZJ1A,761,1
AS52W5HOMKHLU,117,0
A2YCMDV70RH926,640,0
A3HB574VTU7ZFQ,1797,0
A2DOANWK20ADX8,603,0
A2SKWBR49HEXFY,1161,0
A8973OC7HM3Y6,856,1
AWAFCJJRHVAJJ,24,0
AWAFCJJRHVAJJ,1396,0
A2SKWBR49HEXFY,103,0
A2SKWBR49HEXFY,866,0
AWAFCJJRHVAJJ,1208,0
A2ZSRG20LC3J0C,846,0
A2AU1R4ZU1ZJ1A,1680,0
A8973OC7HM3Y6,1261,1
A8973OC7HM3Y6,761,1
A1PX8UYPRGZCO9,1553,0
A2T9GONQRQRCDA,924,0
AWAFCJJRHVAJJ,1112,0
ACJ932ZK2VCW9,1589,0
A2VLOL5DA4M2T1,857,0
A2VLOL5DA4M2T1,181,0
A1K96S33FDRUJW,1006,0
AS52W5HOMKHLU,235,0
A2AU1R4ZU1ZJ1A,653,1
AWAFCJJRHVAJJ,1161,0
A11M3WJ9A9KH6A,1636,0
A11M3WJ9A9KH6A,1404,0
A17AOG749U4H3K,801,0
A11M3WJ9A9KH6A,1493,0
A2ZSRG20LC3J0C,1127,0
A2SQGQ991CEHPJ,963,0
AO7W3AV3GOAEY,801,0
A2AU1R4ZU1ZJ1A,1493,1
AS52W5HOMKHLU,603,0
ATUMNO19F5R71,1572,0
AOCJFXTIP7H3A,335,0
A8973OC7HM3Y6,1003,1
AS52W5HOMKHLU,1008,0
A2AU1R4ZU1ZJ1A,1749,1
ATUMNO19F5R71,603,0
AWAFCJJRHVAJJ,1434,0
A11SLRXUNTJBJN,856,1
A1PX8UYPRGZCO9,1447,0
AZVWRI5LQI4K6,753,0
AOCJFXTIP7H3A,981,0
A11M3WJ9A9KH6A,753,0
AS52W5HOMKHLU,213,0
AS52W5HOMKHLU,80,1
AOCJFXTIP7H3A,529,0
A2AU1R4ZU1ZJ1A,936,0
A2AU1R4ZU1ZJ1A,1157,1
AS52W5HOMKHLU,103,0
AS52W5HOMKHLU,866,0
A1K96S33FDRUJW,1065,1
A1UDYXVWH9CX6W,936,0
A1UDYXVWH9CX6W,1157,0
AZVWRI5LQI4K6,1008,0
AS52W5HOMKHLU,357,0
A2F7FQ1QH5O5DK,1608,1
AWAFCJJRHVAJJ,222,0
A1PX8UYPRGZCO9,1261,1
A1PX8UYPRGZCO9,761,0
AOCJFXTIP7H3A,1540,0
A2ZSRG20LC3J0C,736,0
A32U6TE5GJV6FS,1749,0
A36YQJLJPUBMWS,1938,0
A3M2JHNZ7X8BOC,213,0
A3M2JHNZ7X8BOC,80,1
AS52W5HOMKHLU,1540,0
AS52W5HOMKHLU,831,0
A8973OC7HM3Y6,1336,0
A2YTQZXX709TKL,669,0
AK3GZE8MPQL4Y,1127,1
A8973OC7HM3Y6,235,0
A2ZSRG20LC3J0C,936,0
A2ZSRG20LC3J0C,1157,0
A3HB574VTU7ZFQ,857,0
A3HB574VTU7ZFQ,181,0
A39TIEZ3UT6BAS,1474,0
AO7W3AV3GOAEY,222,0
A1FDET1L71ATI2,1336,0
AO7W3AV3GOAEY,321,0
A3Q77QSSK08W67,1593,0
A3M2JHNZ7X8BOC,831,0
AGD35ZK1LS23X,24,0
AGD35ZK1LS23X,1396,0
A26T0QJQ6I109E,1428,0
A26T0QJQ6I109E,1243,0
AWAFCJJRHVAJJ,924,0
AS52W5HOMKHLU,92,0
A32U6TE5GJV6FS,470,0
AI1MC97UIWMXQ,1449,0
A1K96S33FDRUJW,321,1
A2AU1R4ZU1ZJ1A,921,1
AO7W3AV3GOAEY,1403,0
A32U6TE5GJV6FS,274,0
AS52W5HOMKHLU,1553,0
A2SKWBR49HEXFY,1112,0
AWAFCJJRHVAJJ,1438,0
A3Q77QSSK08W67,578,0
A1K96S33FDRUJW,1321,0
A3Q77QSSK08W67,1006,0
AS52W5HOMKHLU,1608,0
AWAFCJJRHVAJJ,1510,0
A2TZC0KZTG7U7T,1749,0
A33OU5A8X59KS6,12,0
AWAFCJJRHVAJJ,900,0
A32U6TE5GJV6FS,1205,0
A32U6TE5GJV6FS,280,0
A2YTQZXX709TKL,786,0
A1PX8UYPRGZCO9,1763,0
A32U6TE5GJV6FS,1428,0
A32U6TE5GJV6FS,1243,0
A1PX8UYPRGZCO9,1112,0
A3M2JHNZ7X8BOC,1764,0
A3HKZTDVORNEZ,831,0
A26T0QJQ6I109E,1510,0
AWAFCJJRHVAJJ,1572,0
AWAFCJJRHVAJJ,1447,0
A2ZSRG20LC3J0C,321,1
A3A00OWPY22PD1,1205,0
A3A00OWPY22PD1,280,1
AWAFCJJRHVAJJ,1343,0
A1PX8UYPRGZCO9,846,0
AWAFCJJRHVAJJ,640,0
A39TIEZ3UT6BAS,1205,0
A39TIEZ3UT6BAS,280,0
AWAFCJJRHVAJJ,1006,0
AWAFCJJRHVAJJ,274,0
A3M34FQ1OVNWPG,529,0
A2ZSRG20LC3J0C,653,0
AS52W5HOMKHLU,1447,0
A2AU1R4ZU1ZJ1A,529,0
AWAFCJJRHVAJJ,92,0
A2AU1R4ZU1ZJ1A,963,0
AS52W5HOMKHLU,12,0
A1JTWC4ZRQ3W4L,856,1
AWAFCJJRHVAJJ,1523,0
A2VLOL5DA4M2T1,1343,0
A2AU1R4ZU1ZJ1A,640,1
A3M34FQ1OVNWPG,1675,0
AS52W5HOMKHLU,152,0
AS52W5HOMKHLU,1574,0
A2ZSRG20LC3J0C,753,0
AWAFCJJRHVAJJ,117,0
A32U6TE5GJV6FS,24,0
A32U6TE5GJV6FS,1396,1
A2D7UUUB14YFBG,1133,1
A8973OC7HM3Y6,581,0
A3M34FQ1OVNWPG,1523,0
AGWQDYU798X33,1449,0
A2D7UUUB14YFBG,1877,1
A119EX2L0DNN1B,1572,0
A2VLOL5DA4M2T1,357,0
A2AU1R4ZU1ZJ1A,1763,1
A1PX8UYPRGZCO9,1133,0
AS52W5HOMKHLU,274,0
A8973OC7HM3Y6,1751,1
A2RD52WSOW2N9V,470,0
A32U6TE5GJV6FS,913,0
A2AU1R4ZU1ZJ1A,135,1
A2RD52WSOW2N9V,1403,0
A2D7UUUB14YFBG,567,1
A2AU1R4ZU1ZJ1A,1553,1
A32U6TE5GJV6FS,1751,1
A2D7UUUB14YFBG,786,1
AWAFCJJRHVAJJ,135,0
A2D7UUUB14YFBG,921,1
A3OVORVFL0XDTW,567,0
A1PX8UYPRGZCO9,581,0
A2D7UUUB14YFBG,669,1
A2D7UUUB14YFBG,1340,1
A119EX2L0DNN1B,1608,0
A2AU1R4ZU1ZJ1A,581,0
A2D7UUUB14YFBG,1938,1
A2AU1R4ZU1ZJ1A,1110,1
A2D7UUUB14YFBG,1083,1
AMI30YUUB5AHD,900,0
A1PX8UYPRGZCO9,653,0
A2AU1R4ZU1ZJ1A,92,1
AMB0MI0ETV2QN,1675,0
A2RD52WSOW2N9V,379,0
A2D7UUUB14YFBG,1919,1
AS52W5HOMKHLU,1164,0
AGV7F8F0IV2MY,1751,1
A2D7UUUB14YFBG,484,1
A2SKWBR49HEXFY,1675,1
A312BPC9UP3GLR,1208,0
A1K96S33FDRUJW,1680,0
AMGP76KF31HZ4,981,0
AS52W5HOMKHLU,1003,0
AWAFCJJRHVAJJ,1110,0
A2D7UUUB14YFBG,1523,1
AWAFCJJRHVAJJ,669,0
AN9SY5H7JVQH9,576,1
A2AU1R4ZU1ZJ1A,1814,1
A3HB574VTU7ZFQ,1814,0
A2IR6T0Y2MSDYD,1164,1
ADBU4HZB7CJAH,1797,0
AS52W5HOMKHLU,470,0
AWAFCJJRHVAJJ,357,0
A2RD52WSOW2N9V,1340,0
A2AU1R4ZU1ZJ1A,1003,0
A2YTQZXX709TKL,1164,0
A2DFJ0VQEAK30O,1680,0
A2SKWBR49HEXFY,1083,1
A19GWTEK5IUOSH,963,1
A2RD52WSOW2N9V,1764,0
ABICTZWG5DU3G,152,0
ABICTZWG5DU3G,1574,0
A119EX2L0DNN1B,1208,0
A2SKWBR49HEXFY,846,1
ABICTZWG5DU3G,1434,0
A3OVORVFL0XDTW,913,0
A2E7MYHPTDRDRH,736,1
A119EX2L0DNN1B,1589,0
A3HKZTDVORNEZ,1764,0
A3OVORVFL0XDTW,1919,0
A2AU1R4ZU1ZJ1A,1343,1
A2AU1R4ZU1ZJ1A,222,0
AWAFCJJRHVAJJ,1814,0
A1K96S33FDRUJW,117,1
AWAFCJJRHVAJJ,1083,0
AB5YTMVVLIXSV,1589,1
A3OVORVFL0XDTW,981,0
AWAFCJJRHVAJJ,576,0
A3EGTD5X91JG0H,1438,0
A2RD52WSOW2N9V,786,0
A2U2CZW77PNCI3,1110,1
A1K96S33FDRUJW,484,0
A32U6TE5GJV6FS,576,0
A2AU1R4ZU1ZJ1A,1593,1
A2AU1R4ZU1ZJ1A,1403,0
A3EGTD5X91JG0H,12,0
A17I83WP2RNN8G,1919,1
A2RD52WSOW2N9V,1154,0
A2RD52WSOW2N9V,354,0
AWAFCJJRHVAJJ,1593,0
