task,truth
16,0
22,0
24,0
27,0
40,0
57,1
80,1
92,0
108,0
138,0
153,0
172,0
175,0
176,0
195,0
269,0
290,0
353,0
367,0
377,0
401,0
442,0
450,0
474,0
477,0
480,0
510,0
575,0
593,0
613,0
733,0
743,0
761,0
770,1
799,0
801,0
804,0
807,0
816,0
849,0
863,0
896,1
907,0
962,0
976,0
984,0
990,0
1002,0
1027,0
1028,0
1113,0
1119,1
1147,0
1155,1
1160,0
1162,0
1182,0
1198,0
1266,1
1271,1
1294,1
1303,1
1325,0
1326,0
1330,1
1360,0
1372,0
1395,0
1416,0
1418,0
1420,0
1430,0
1451,0
1536,0
1548,0
1555,0
1563,0
1576,0
1582,0
1585,0
1589,0
1600,0
1631,1
1664,0
1667,0
1684,0
1719,1
1745,0
1746,0
1747,0
1753,0
1778,0
1780,1
1787,0
1797,0
1835,0
1920,0
1940,0
1945,0
1987,0
