task,truth
14,0
131,0
144,1
169,0
171,0
180,0
198,0
235,0
254,0
280,0
281,0
289,0
296,0
346,0
399,0
417,0
434,0
440,0
457,0
462,0
468,0
481,0
491,0
572,0
585,0
607,0
617,0
639,0
653,0
663,0
665,0
706,0
721,0
739,0
757,0
808,1
814,1
831,0
860,0
867,1
891,0
903,0
905,0
921,0
959,0
964,0
979,0
999,0
1020,0
1024,0
1025,0
1033,0
1070,0
1088,0
1104,0
1128,0
1148,0
1157,0
1163,0
1184,0
1196,0
1199,0
1214,0
1231,0
1261,1
1270,0
1286,1
1289,1
1300,1
1362,0
1365,0
1412,1
1414,0
1419,0
1422,0
1438,0
1511,1
1517,1
1533,1
1571,0
1590,0
1634,1
1689,0
1695,0
1697,0
1708,0
1724,0
1734,0
1788,0
1803,1
1813,0
1823,1
1928,0
1936,0
1951,0
1953,1
1965,0
1970,1
1976,1
1979,0
