task,truth
5,1
34,0
65,0
99,0
103,0
158,0
288,0
293,0
321,1
386,0
394,0
449,0
488,0
546,0
557,0
584,0
588,0
595,0
599,1
605,0
606,0
616,0
631,0
637,0
638,0
684,0
688,1
693,0
700,0
722,0
755,0
805,0
820,0
848,0
857,0
876,0
926,0
1012,0
1044,0
1046,0
1054,0
1069,0
1077,0
1085,1
1092,0
1100,0
1112,0
1126,0
1132,0
1193,0
1195,0
1211,0
1212,0
1228,0
1259,0
1268,0
1269,0
1278,0
1307,0
1397,0
1457,0
1458,0
1459,0
1461,0
1462,0
1488,0
1493,0
1510,0
1522,0
1544,1
1550,0
1570,0
1574,0
1596,1
1620,0
1621,0
1647,0
1648,0
1658,0
1668,0
1673,0
1685,1
1696,0
1702,0
1742,0
1759,0
1776,0
1800,0
1801,0
1808,0
1841,0
1858,0
1865,0
1878,0
1880,0
1899,0
1921,0
1955,0
1968,0
1973,0
