task,truth
15,0
23,1
44,0
91,0
107,0
110,0
125,0
134,1
143,0
187,0
203,0
210,0
234,0
240,1
297,0
389,0
413,0
432,0
471,0
497,0
519,0
543,0
545,0
565,0
615,0
625,0
641,0
649,0
658,0
662,0
667,0
712,0
714,0
727,0
738,0
748,1
753,0
803,0
812,0
821,1
835,0
935,0
947,0
972,0
973,0
994,0
1042,0
1082,0
1095,0
1139,0
1152,0
1179,0
1232,0
1234,0
1263,1
1267,0
1279,0
1299,0
1309,0
1353,1
1356,1
1358,0
1369,0
1382,0
1407,0
1425,0
1436,0
1448,0
1474,0
1477,0
1505,0
1524,0
1527,0
1529,1
1559,0
1567,0
1568,0
1612,0
1635,0
1649,0
1671,0
1680,0
1715,1
1737,0
1763,0
1779,0
1783,0
1785,0
1791,1
1798,0
1806,0
1814,0
1822,0
1846,0
1884,0
1897,0
1913,0
1943,0
1988,0
1992,0
