task,truth
28,0
31,0
133,0
145,0
263,0
276,1
295,0
302,1
342,0
352,0
357,0
374,0
380,0
384,0
388,1
393,0
438,0
445,0
459,1
483,0
484,0
542,0
551,0
563,1
577,0
581,0
635,0
670,0
682,0
762,1
782,0
797,0
813,0
836,0
846,0
884,0
892,0
924,0
932,0
939,0
940,0
953,0
956,0
958,0
975,0
978,0
1062,0
1086,0
1105,0
1111,0
1136,0
1145,0
1170,1
1230,0
1241,0
1244,0
1253,1
1255,0
1295,0
1301,0
1319,1
1348,0
1399,0
1400,0
1440,0
1479,0
1490,0
1491,1
1538,0
1554,0
1566,0
1569,0
1608,0
1639,0
1642,0
1665,0
1674,0
1691,1
1718,0
1728,0
1729,1
1773,1
1774,0
1781,0
1784,0
1792,0
1816,0
1828,0
1843,0
1844,0
1861,1
1862,0
1870,0
1872,0
1875,1
1924,1
1931,0
1935,0
1984,0
1990,0
