task,truth
59,1
60,1
72,0
97,0
100,1
102,0
106,1
113,0
121,0
129,0
141,0
154,0
190,0
248,1
279,0
287,0
315,0
322,0
328,0
350,0
355,0
361,0
372,0
403,0
408,0
418,0
509,0
515,0
541,0
570,0
571,0
602,0
614,0
651,0
656,0
657,0
661,0
741,0
775,1
792,0
824,0
825,0
864,0
879,0
908,0
983,0
1005,0
1036,0
1043,0
1049,0
1060,0
1065,0
1071,0
1072,0
1073,0
1103,1
1124,0
1141,0
1149,0
1151,0
1172,0
1181,0
1203,1
1219,0
1250,0
1251,0
1262,0
1305,0
1306,1
1315,0
1336,0
1349,0
1367,0
1371,0
1377,0
1404,1
1426,1
1427,0
1428,0
1476,0
1478,0
1489,1
1501,0
1561,0
1603,0
1611,0
1613,0
1817,0
1821,0
1838,0
1849,0
1867,0
1876,0
1908,0
1929,0
1938,0
1944,0
1957,0
1997,0
1999,1
