task,truth
11,0
13,1
20,0
51,0
62,0
66,0
94,0
121,0
153,0
184,0
195,0
196,0
257,1
258,0
265,0
274,0
279,0
291,0
303,0
309,0
317,0
320,0
338,0
409,0
413,0
450,0
498,0
513,0
523,0
582,0
584,0
587,0
601,0
606,0
618,0
638,0
665,0
698,0
773,0
777,0
801,0
820,0
831,0
835,0
842,0
860,0
885,0
898,0
899,0
953,0
959,0
977,0
980,0
1052,0
1087,0
1123,0
1127,0
1128,0
1173,1
1176,0
1180,0
1195,0
1214,0
1225,0
1226,0
1236,0
1243,0
1252,0
1258,0
1262,0
1329,1
1334,0
1337,1
1342,0
1352,0
1354,0
1360,0
1376,0
1390,0
1392,0
1490,0
1500,0
1505,0
1507,0
1519,0
1558,0
1620,0
1622,1
1636,0
1662,1
1790,0
1814,0
1815,0
1822,0
1890,0
1910,0
1920,0
1946,0
1949,0
1990,0
