task,truth
0,0
4,0
108,0
120,0
126,0
151,0
152,0
185,0
220,0
221,0
322,0
343,0
387,1
422,0
441,1
443,0
446,0
451,1
472,0
479,0
493,0
494,0
528,0
533,0
541,0
569,1
604,0
623,0
629,0
669,0
678,1
679,0
699,0
771,0
805,0
830,0
862,0
866,0
878,0
917,0
925,0
1018,1
1027,0
1068,0
1073,0
1083,0
1091,1
1092,0
1111,0
1120,0
1129,0
1165,0
1183,0
1185,0
1186,0
1196,0
1253,1
1273,0
1300,1
1301,0
1327,0
1331,0
1340,1
1348,0
1367,0
1389,0
1408,0
1482,1
1502,0
1512,0
1524,0
1538,0
1545,0
1552,0
1579,0
1584,0
1635,0
1657,0
1705,0
1731,0
1737,0
1742,0
1743,0
1753,0
1771,0
1812,0
1833,0
1849,0
1857,1
1869,0
1891,0
1894,0
1903,0
1905,1
1914,0
1924,1
1940,0
1941,0
1976,1
1989,0
