task,truth
47,0
85,0
88,0
134,1
198,0
203,0
207,1
226,0
237,0
250,0
269,0
277,0
296,0
307,0
311,0
314,0
316,1
327,0
330,0
337,0
363,0
425,0
431,0
449,0
454,0
468,0
485,1
497,0
499,0
521,0
522,0
612,0
627,0
632,0
660,0
662,0
667,0
687,1
702,0
705,0
712,0
724,0
735,0
785,0
826,0
844,0
849,0
871,0
884,0
889,0
921,0
928,0
931,0
946,0
1014,0
1026,0
1048,0
1054,0
1088,0
1095,0
1140,0
1200,0
1217,0
1230,0
1279,0
1292,0
1309,0
1318,0
1321,0
1324,0
1364,0
1373,0
1374,0
1386,0
1430,0
1434,0
1446,0
1467,0
1476,0
1515,0
1580,0
1703,0
1706,0
1718,0
1720,0
1757,0
1760,1
1762,0
1786,0
1828,0
1835,0
1838,0
1853,0
1883,0
1898,1
1907,0
1921,0
1955,0
1963,0
1992,0
