task,truth
6,0
31,0
37,0
58,0
69,0
155,0
172,0
183,0
194,0
199,0
219,0
229,0
253,0
333,0
457,0
461,0
504,0
536,0
539,0
551,0
556,0
572,0
581,0
591,0
592,0
594,0
619,0
644,0
658,0
661,0
666,0
672,0
692,0
695,0
701,0
731,1
754,1
756,0
757,0
770,1
804,0
806,0
818,0
840,0
850,0
887,1
955,0
975,0
987,0
1006,0
1071,0
1137,0
1143,1
1197,0
1218,0
1219,0
1237,0
1239,0
1241,0
1297,0
1304,0
1305,0
1346,0
1383,0
1405,0
1423,0
1436,0
1448,0
1522,0
1537,0
1539,0
1546,1
1549,0
1553,0
1592,0
1594,0
1598,0
1608,0
1609,0
1618,0
1639,0
1641,0
1656,0
1696,0
1699,0
1704,0
1712,0
1719,1
1721,0
1725,0
1733,0
1735,0
1767,0
1784,0
1789,1
1798,0
1823,1
1889,1
1902,0
1908,0
