task,truth
9,0
35,0
38,0
71,0
76,1
99,0
111,0
112,0
166,0
187,0
223,0
251,0
260,0
306,1
310,1
370,0
376,0
390,0
391,0
399,0
423,0
452,0
486,0
525,0
526,1
557,0
599,1
608,0
647,0
682,0
686,0
693,0
711,0
734,0
738,0
747,0
748,1
767,0
772,0
780,0
793,0
809,0
815,1
824,0
837,0
912,1
939,0
967,0
996,0
1057,0
1059,0
1072,0
1077,0
1081,0
1101,0
1163,0
1166,0
1178,0
1215,0
1234,0
1302,0
1344,0
1361,0
1371,0
1393,0
1398,0
1440,0
1443,0
1450,0
1459,0
1460,0
1473,0
1479,0
1486,0
1516,0
1526,0
1627,0
1634,1
1638,0
1649,0
1660,0
1692,0
1695,0
1723,0
1724,0
1777,1
1810,0
1813,0
1830,0
1873,0
1880,0
1884,0
1906,0
1912,0
1956,0
1958,0
1960,1
1967,1
1986,0
1997,0
