task,truth
18,0
78,1
92,0
116,0
117,1
124,0
149,0
188,1
233,1
256,0
315,0
345,0
389,0
393,0
395,0
408,0
412,0
416,0
417,0
424,0
476,0
492,0
502,0
506,0
507,0
535,0
553,0
559,1
560,0
578,0
579,0
615,0
641,0
708,0
722,0
736,0
749,1
803,0
816,0
838,0
869,0
888,0
890,0
927,0
962,0
974,1
1020,0
1047,0
1053,0
1080,0
1082,0
1094,0
1106,1
1125,0
1130,0
1150,0
1159,0
1168,0
1170,1
1212,0
1240,0
1244,0
1260,0
1267,0
1299,0
1311,0
1336,0
1350,0
1355,0
1356,1
1358,0
1381,0
1382,0
1401,0
1403,0
1415,0
1422,0
1432,0
1433,0
1465,0
1518,0
1531,1
1541,0
1571,0
1572,0
1599,0
1640,0
1645,0
1677,0
1756,0
1797,0
1825,1
1826,1
1868,1
1882,0
1901,0
1917,0
1945,0
1984,0
1999,1
