task,truth
37,0
42,0
46,0
50,0
61,0
74,1
81,0
94,0
98,0
134,1
135,1
154,0
168,1
177,1
182,0
204,0
230,0
244,0
247,0
260,0
314,0
355,0
365,0
366,0
372,0
384,0
410,0
443,0
446,0
460,0
477,0
480,0
492,0
511,0
520,0
523,0
566,0
577,0
613,0
654,1
656,0
659,0
676,0
700,0
743,0
768,0
769,0
787,0
810,0
818,0
820,0
830,0
834,0
844,0
909,1
926,0
951,0
974,1
979,0
1037,0
1055,0
1141,0
1143,1
1202,0
1234,0
1311,0
1327,0
1359,0
1365,0
1377,0
1397,0
1409,0
1425,0
1440,0
1445,0
1482,1
1484,0
1513,0
1552,0
1562,0
1584,0
1605,0
1609,0
1614,0
1648,0
1688,0
1706,0
1726,1
1727,0
1752,0
1787,0
1791,1
1814,0
1817,0
1848,0
1859,0
1870,0
1906,0
1944,0
1987,0
