task,truth
8,0
14,0
25,0
43,0
100,1
110,0
112,0
120,0
126,0
129,0
159,1
174,0
235,0
256,0
262,0
277,0
302,1
303,0
312,0
345,0
380,0
397,0
403,0
436,0
490,0
495,0
508,0
519,0
548,0
581,0
598,0
602,0
609,0
617,0
626,0
645,0
671,0
683,0
689,0
772,0
777,0
782,0
808,1
906,0
913,0
923,0
967,0
991,0
1002,0
1011,0
1031,0
1075,0
1099,1
1104,0
1118,0
1165,0
1177,0
1195,0
1200,0
1205,0
1248,1
1276,0
1288,0
1351,0
1355,0
1395,0
1401,0
1421,0
1423,0
1488,0
1528,0
1529,1
1533,1
1563,0
1577,0
1586,0
1598,0
1601,1
1610,0
1637,0
1661,0
1665,0
1674,0
1680,0
1704,0
1714,0
1733,0
1742,0
1753,0
1783,0
1786,0
1838,0
1846,0
1857,1
1862,0
1879,1
1928,0
1935,0
1951,0
1977,1
