task,truth
3,0
29,0
45,0
48,0
87,0
104,0
144,1
151,0
184,0
248,1
263,0
296,0
350,0
359,0
392,0
427,0
437,0
444,1
445,0
448,0
482,1
512,0
515,0
524,0
545,0
574,0
586,1
597,0
606,0
632,0
635,0
680,0
704,0
748,1
751,0
763,1
771,0
788,0
793,0
801,0
828,0
885,0
896,1
900,0
920,0
935,0
970,0
1020,0
1030,1
1063,1
1078,0
1102,0
1109,0
1130,0
1137,0
1142,0
1162,0
1163,0
1204,0
1218,0
1246,1
1255,0
1267,0
1300,1
1315,0
1337,1
1368,1
1376,0
1388,0
1389,0
1407,0
1443,0
1460,0
1495,0
1534,0
1549,0
1568,0
1569,0
1578,0
1600,0
1720,0
1737,0
1744,0
1764,0
1771,0
1795,1
1800,0
1811,1
1843,0
1890,0
1901,0
1902,0
1908,0
1909,0
1915,0
1916,0
1950,0
1960,1
1983,0
1995,1
