task,truth
6,0
19,0
28,0
33,0
109,0
148,0
179,1
183,0
191,0
194,0
201,0
209,0
225,0
232,0
259,0
285,0
297,0
299,1
300,0
304,0
327,0
398,0
407,0
419,0
421,0
431,0
438,0
442,0
487,0
502,0
514,1
527,0
557,0
630,0
640,0
646,0
650,0
695,0
706,0
738,0
785,0
791,0
807,0
809,0
863,0
889,0
894,0
908,0
924,0
957,0
982,0
1035,0
1046,0
1047,0
1056,0
1057,0
1085,1
1100,0
1135,0
1149,0
1167,0
1219,0
1229,0
1263,1
1277,0
1284,0
1310,0
1322,0
1330,1
1366,0
1399,0
1416,0
1441,0
1444,1
1462,0
1541,0
1556,0
1644,0
1653,0
1663,0
1668,0
1677,0
1694,0
1695,0
1701,0
1728,0
1740,0
1745,0
1770,0
1780,1
1782,0
1854,0
1860,0
1868,1
1891,0
1920,0
1956,0
1961,0
1988,0
1992,0
