task,truth
16,0
40,0
41,0
54,0
67,0
76,1
128,0
133,0
143,0
176,0
213,0
266,0
270,0
295,0
308,0
336,0
358,0
363,0
364,0
379,0
386,0
414,0
415,0
417,0
441,1
464,0
499,0
510,0
544,0
551,0
565,0
567,0
587,0
647,0
649,0
662,0
663,0
672,0
719,1
762,1
795,0
853,0
866,0
871,0
879,0
886,0
897,0
922,0
937,0
948,0
992,1
1000,0
1001,0
1024,0
1032,1
1060,0
1156,0
1190,0
1233,0
1238,0
1243,0
1252,0
1266,1
1296,0
1318,0
1348,0
1361,0
1387,0
1422,0
1448,0
1452,1
1468,0
1539,0
1542,0
1547,0
1565,0
1623,0
1650,0
1651,0
1684,0
1713,1
1719,1
1721,0
1732,0
1806,0
1810,0
1816,0
1825,1
1853,0
1856,0
1874,0
1877,1
1880,0
1894,0
1912,0
1929,0
1954,0
1972,0
1973,0
1976,1
