task,truth
39,0
69,0
85,0
89,0
105,0
108,0
162,0
165,0
195,0
210,0
233,1
252,1
257,1
272,0
315,0
352,0
362,0
396,0
418,0
467,0
474,0
516,0
553,0
562,0
575,0
585,0
590,0
596,0
599,1
600,0
653,0
664,0
681,0
687,1
760,0
767,0
774,0
832,0
839,0
843,0
847,0
852,0
859,0
878,0
883,0
940,0
965,0
977,0
997,0
1012,0
1023,0
1033,0
1048,0
1089,0
1090,1
1091,1
1194,0
1206,0
1240,0
1258,0
1262,0
1282,1
1283,0
1293,0
1308,0
1317,0
1350,0
1356,1
1362,0
1375,0
1382,0
1386,0
1400,0
1410,0
1430,0
1486,0
1497,0
1504,0
1514,0
1520,0
1535,0
1536,0
1571,0
1602,1
1615,0
1634,1
1641,0
1642,0
1652,0
1659,0
1673,0
1687,0
1796,0
1839,0
1841,0
1866,0
1903,0
1970,1
1981,0
1998,0
