task,truth
79,0
83,0
101,1
113,0
115,0
140,0
167,0
188,1
198,0
206,0
207,1
241,0
268,0
305,0
322,0
357,0
382,0
425,0
440,0
458,0
503,1
507,0
529,0
536,0
564,0
570,0
604,0
627,0
657,0
679,0
703,0
707,0
708,0
723,0
733,0
739,0
761,0
781,0
792,0
806,0
812,0
816,0
849,0
855,0
856,1
860,0
945,1
956,0
960,0
980,0
1041,0
1044,0
1072,0
1122,1
1125,0
1132,0
1134,0
1157,0
1174,0
1188,0
1199,0
1299,0
1338,0
1353,1
1374,0
1412,1
1429,0
1431,0
1455,1
1503,0
1509,0
1519,0
1521,0
1532,0
1545,0
1553,0
1575,0
1585,0
1590,0
1669,0
1678,1
1679,0
1698,0
1718,0
1735,0
1756,0
1758,0
1762,0
1778,0
1799,0
1803,1
1815,0
1869,0
1887,1
1907,0
1923,0
1942,0
1943,0
1958,0
1991,0
