task,truth
22,0
58,0
70,0
72,0
80,1
131,0
136,0
147,0
160,0
169,0
173,0
193,0
224,0
234,0
238,0
249,0
251,0
265,0
274,0
280,0
310,1
320,0
333,0
369,0
376,0
391,0
399,0
483,0
506,0
528,0
532,0
542,0
550,0
573,0
592,0
605,0
607,0
610,0
629,0
682,0
705,0
715,0
730,0
740,0
742,0
764,0
796,0
799,0
899,0
968,0
986,0
993,0
996,0
1040,1
1058,0
1080,0
1139,0
1147,0
1172,0
1186,0
1231,0
1271,1
1294,1
1298,0
1307,0
1323,0
1341,1
1379,0
1394,1
1418,0
1420,0
1432,0
1433,0
1471,0
1485,0
1516,0
1531,1
1576,0
1595,0
1627,0
1639,0
1664,0
1692,0
1693,0
1723,0
1751,1
1772,0
1774,0
1788,0
1792,0
1804,0
1808,0
1809,0
1847,0
1871,1
1899,0
1922,0
1953,1
1959,0
1996,0
