task,truth
21,0
23,1
57,1
73,0
75,0
106,1
118,0
119,0
153,0
156,0
227,1
243,0
279,0
346,0
361,0
412,0
413,0
447,0
509,0
535,0
539,0
547,1
556,0
655,0
658,0
673,0
691,0
699,0
702,0
720,0
734,0
744,1
755,0
783,0
797,0
823,0
826,0
840,0
865,0
880,0
882,0
888,0
891,0
902,0
903,0
904,0
918,0
919,0
938,0
962,0
976,0
1013,1
1019,0
1051,0
1081,0
1131,1
1153,0
1158,1
1183,0
1212,0
1220,1
1227,0
1245,0
1358,0
1381,0
1393,0
1413,0
1426,1
1454,0
1461,0
1470,0
1483,0
1490,0
1507,0
1510,0
1530,0
1537,0
1554,0
1555,0
1567,0
1570,0
1630,0
1658,0
1667,0
1676,0
1697,0
1705,0
1730,0
1769,0
1781,0
1834,0
1851,0
1883,0
1889,1
1939,0
1941,0
1964,0
1967,1
1980,1
1997,0
