worker,value
0,0.44724120168971454
1,0.652498700615786
2,0.5916664221444309
3,0.5271236881507361
4,0.555436728678907
5,0.6356326513640991
6,0.6782741649641071
7,0.41497972059659205
8,0.5347944300913866
9,0.5929199890790464
10,0.49997233746287717
11,0.4781483935553381
12,0.6356527001849921
13,0.5061785443940293
14,0.7518511584975563
15,0.5511081205992359
16,0.6465584057371837
17,0.7140881352870442
18,0.5354039099665762
19,0.6398350327037904
20,0.6211244525195623
21,0.6864303248143373
22,0.6443112853871651
23,0.6718192262607847
24,0.6284881179017127
25,0.5449531130095484
26,0.7811387620132539
27,0.5321553658895618
28,0.5617808204901589
29,0.5276447527006919
30,0.613227243057264
31,0.7878962754834604
32,0.5171312348640766
33,0.5524681033740638
34,0.6446828459122449
35,0.583323024208191
36,0.45491500552033093
37,0.6043720010586388
38,0.49110078495606474
39,0.7966796464597542
40,0.8196900887628924
41,0.6975747640438777
42,0.7711856498121611
43,0.5639931129267279
44,0.6217594104354202
45,0.6590737770254305
46,0.7054788326472295
47,0.5617306531316223
48,0.673716316861037
49,0.47340884688964635
50,0.8351272092568353
51,0.6261123111370276
52,0.6062579860408224
53,0.40104662441468225
54,0.6570624450789373
55,0.5746258289448141
56,0.5867291946344769
57,0.5717159039436464
58,0.7020750055131928
59,0.5489451318793982
60,0.587979149137424
61,0.18680471881520222
62,0.5341959999497159
63,0.4674157298351871
64,0.6146265906678868
65,0.4592093238886257
66,0.7007281309896696
67,0.6833470404987456
68,0.554973985831574
69,0.5384460909322163
70,0.43302030161600913
71,0.551775250760803
72,0.5992679412977165
73,0.5840775760414516
74,0.5426133139577319
75,0.5455733321503443
76,0.4383833781933313
77,0.5755484921396554
78,0.5418438814079214
79,0.6573368403301755
80,0.7886510314512807
81,0.46889294169915774
82,0.5418801303383913
83,0.6674994813164616
84,0.4545532007060326
85,0.4886245645443301
86,0.546841156912473
87,0.6095849305589077
88,0.5261473196753581
89,0.6320781040559731
90,0.7571025183687567
91,0.7498020611089018
92,0.6517569916861381
93,0.6789254347370951
94,0.4832497557561312
95,0.7310931270894604
96,0.830435547885455
97,0.5635912136178718
98,0.6376770641524214
99,0.5943439006676171
100,0.6119233285778701
101,0.6171570789807346
102,0.5286755494904408
103,0.5942693869566615
104,0.5408131288026231
105,0.6020060675958556
106,0.7581842516034082
107,0.6380403457596125
108,0.7016601455953685
109,0.4755323564613077
110,0.47728424682325316
111,0.6996056626295775
112,0.5581690047073518
113,0.6381686939602849
114,0.5000769246011975
115,0.7733546009848664
116,0.5626678184896831
117,0.6168378716235068
118,0.5442376976538825
119,0.6330971147564879
120,0.5662597760263135
121,0.6348078809496084
122,0.6905931556090482
123,0.44276339705419143
124,0.48706052607185535
125,0.7097865225769772
126,0.5321390262023795
127,0.5761250436883157
128,0.5007188314978424
129,0.6676483123105464
130,0.5322623012975678
131,0.7972278065790086
132,0.5931798000843805
133,0.6071514077268108
134,0.6747537520887559
135,0.5321497813450485
136,0.6131881757413332
137,0.5926837792275232
138,0.5436562080946866
139,0.5858663980397573
140,0.5223174334314147
141,0.4791557807768442
142,0.550579436246759
143,0.4579452737186625
144,0.5327673698087039
145,0.49588970981102704
146,0.6247010161199793
147,0.48203570590787
148,0.6605781397114047
149,0.5914171128739216
