worker,value
0,0.6544881403626042
1,0.5639774262570332
2,0.5029531879115423
3,0.609742990643157
4,0.6758609650917502
5,0.6155310276527622
6,0.572248259510198
7,0.5681913534879198
8,0.4759536863631657
9,0.6500434310460235
10,0.5580938600280139
11,0.6576133558400606
12,0.7368665630179609
13,0.7224968118313613
14,0.4577004941467082
15,0.5563212935567822
16,0.6371893110210758
17,0.5637899638668352
18,0.4831968656675534
19,0.7761244083123793
20,0.5783861908097735
21,0.4190874427329493
22,0.4881905419109588
23,0.6057055805252199
24,0.5230237532597453
25,0.5836979425488551
26,0.5893066672814977
27,0.4992001517616781
28,0.4866345367365778
29,0.6273380296462109
30,0.662253120118092
31,0.6653970370026194
32,0.6424934563551157
33,0.7067732993899767
34,0.4448701601514999
35,0.8376744931295688
36,0.6710092723530859
37,0.5060777104468132
38,0.520903077974185
39,0.6957570370601369
40,0.5842898607599089
41,0.6888100344861092
42,0.5027365956337186
43,0.38272293003297764
44,0.6186682355117628
45,0.5289111160498621
46,0.5510895615723078
47,0.582290717736936
48,0.6166559400937267
49,0.5888805186069322
50,0.5851381488012539
51,0.6241613725127796
52,0.597524815522626
53,0.6812248099987555
54,0.6727301077992932
55,0.5908435641337991
56,0.6027531700090483
57,0.3612429043008437
58,0.5135085903945336
59,0.6479027953236234
60,0.5163778598254163
61,0.5566549154305268
62,0.7367986891594505
63,0.6842699540467138
64,0.46338779198916885
65,0.6894934624451697
66,0.7167442156719588
67,0.6753858325705255
68,0.5881594771665067
69,0.7914051242999105
70,0.5246449507664663
71,0.5846013728332405
72,0.6853149960872842
73,0.5622488922547375
74,0.49591969173257355
75,0.8250494404570757
76,0.712644917070339
77,0.5814548232501766
78,0.3677201461514868
79,0.6979895148716937
80,0.6435711362725085
81,0.2985512408652528
82,0.5167808805023809
83,0.5224204403686
84,0.622185009905558
85,0.6168005934961197
86,0.5768819449534712
87,0.6482389122539414
88,0.6180548577761102
89,0.5975742058058603
90,0.5757050069483887
91,0.6590183561618453
92,0.6453804567470025
93,0.4777057687411973
94,0.46756018671770266
95,0.49495619916191697
96,0.652935395373702
97,0.4827428662747598
98,0.6041071841785163
99,0.580019884277287
100,0.5764629126513604
101,0.46697509284663635
102,0.7108004869864704
103,0.5519596359250344
104,0.5796162836752266
105,0.7121000296181366
106,0.513891963636691
107,0.6398618161488743
108,0.6610079021420208
109,0.7396431537122288
110,0.524858859055023
111,0.595080814089969
112,0.5537252356843007
113,0.4980570343542982
114,0.613898764722239
115,0.6422423211320307
116,0.5232456816856603
117,0.5247208058761719
118,0.5090418528976939
119,0.5604959611538406
120,0.4347691962709102
121,0.5209616211613973
122,0.651419239455022
123,0.6557391871955994
124,0.6024132325274545
125,0.41863456459714643
126,0.6438503168404912
127,0.7271338307634678
128,0.5871102659857727
129,0.49251609950388986
130,0.6230632960210226
131,0.7739176119609793
132,0.6691380679230811
133,0.5429139351284726
134,0.6000753528644723
135,0.7068240043425743
136,0.6056151152902328
137,0.5060511768774163
138,0.5795921778940802
139,0.5924677220075828
140,0.6268301501969009
141,0.5497003042855496
142,0.6381229131128558
143,0.4762022827456768
144,0.5223353873706623
145,0.6902777980007331
146,0.7433008212494359
147,0.524924700092245
148,0.6269004197537104
149,0.6589916888036998
