worker,task,answer
3.0,10,1
3.0,11,0
3.0,14,0
3.0,18,1
3.0,25,0
3.0,26,0
3.0,32,0
3.0,36,1
3.0,41,1
3.0,42,0
3.0,43,1
3.0,44,1
3.0,47,0
10.0,3,0
10.0,14,0
10.0,19,0
10.0,20,1
10.0,36,0
10.0,37,0
10.0,48,1
11.0,3,1
11.0,11,1
11.0,13,0
11.0,17,1
11.0,22,0
11.0,32,1
11.0,48,1
17.0,7,1
17.0,10,1
17.0,16,0
17.0,17,0
17.0,28,0
17.0,29,1
17.0,35,0
17.0,36,0
17.0,38,1
17.0,49,1
18.0,2,0
18.0,10,1
18.0,19,1
18.0,24,1
18.0,25,1
18.0,28,0
18.0,37,0
18.0,40,0
18.0,43,0
21.0,9,1
21.0,19,1
21.0,20,1
21.0,22,0
21.0,28,0
21.0,31,0
21.0,40,1
21.0,49,0
25.0,2,1
25.0,20,1
25.0,22,1
25.0,24,0
25.0,26,0
25.0,29,1
25.0,44,1
25.0,49,0
44.0,8,1
44.0,18,1
44.0,21,1
44.0,30,1
44.0,42,1
44.0,46,0
52.0,3,1
52.0,5,1
52.0,7,1
52.0,8,1
52.0,9,0
52.0,10,0
52.0,11,1
52.0,25,0
52.0,38,0
56.0,5,1
56.0,22,0
56.0,23,0
56.0,31,1
56.0,33,1
56.0,34,0
56.0,38,0
56.0,39,1
58.0,2,1
58.0,9,0
58.0,12,0
58.0,22,0
58.0,30,1
58.0,37,1
65.0,9,0
65.0,12,1
65.0,16,1
65.0,21,0
65.0,22,1
65.0,23,0
65.0,24,0
65.0,28,0
65.0,30,0
65.0,34,1
69.0,1,0
69.0,2,1
69.0,6,1
69.0,9,1
69.0,21,0
69.0,25,0
69.0,36,1
69.0,37,0
69.0,44,1
71.0,6,1
71.0,13,0
71.0,27,1
71.0,28,0
71.0,38,1
71.0,47,1
79.0,0,1
79.0,2,0
79.0,5,0
79.0,18,1
79.0,19,0
79.0,22,1
79.0,23,1
79.0,33,1
79.0,34,0
79.0,35,0
79.0,40,0
79.0,48,1
80.0,0,1
80.0,5,0
80.0,10,0
80.0,13,0
80.0,16,1
80.0,20,0
80.0,33,0
80.0,35,1
80.0,39,1
80.0,41,1
80.0,47,0
80.0,48,1
81.0,3,1
81.0,6,1
81.0,11,1
81.0,18,1
81.0,20,1
81.0,21,0
81.0,27,1
81.0,37,0
81.0,41,0
85.0,1,1
85.0,2,0
85.0,5,0
85.0,8,1
85.0,14,1
85.0,15,0
85.0,17,0
85.0,19,0
85.0,27,1
85.0,28,1
85.0,40,1
85.0,41,1
85.0,47,1
93.0,1,1
93.0,4,0
93.0,5,1
93.0,9,0
93.0,14,0
93.0,17,1
93.0,18,0
93.0,35,1
93.0,41,1
93.0,49,1
94.0,0,1
94.0,1,1
94.0,3,0
94.0,5,1
94.0,6,1
94.0,9,0
94.0,12,0
94.0,34,1
94.0,35,1
94.0,38,0
94.0,41,1
96.0,4,1
96.0,5,1
96.0,8,1
96.0,10,0
96.0,16,0
96.0,33,1
96.0,36,0
96.0,37,0
96.0,40,0
96.0,42,1
99.0,5,1
99.0,7,0
99.0,12,0
99.0,26,1
99.0,36,0
99.0,40,0
99.0,41,0
99.0,44,0
99.0,46,0
105.0,1,0
105.0,3,0
105.0,7,0
105.0,19,0
105.0,26,1
105.0,31,1
105.0,37,1
105.0,48,1
107.0,5,1
107.0,8,1
107.0,12,0
107.0,14,1
107.0,16,0
107.0,18,1
107.0,19,1
107.0,23,1
107.0,32,0
107.0,40,1
107.0,43,1
107.0,46,1
108.0,8,0
108.0,13,0
108.0,14,0
108.0,16,0
108.0,26,0
108.0,35,1
108.0,37,0
108.0,39,0
108.0,43,0
108.0,46,1
115.0,1,1
115.0,7,1
115.0,11,0
115.0,12,1
115.0,13,0
115.0,15,0
115.0,19,1
115.0,32,1
115.0,38,1
116.0,14,1
116.0,16,1
116.0,29,1
116.0,31,1
116.0,34,1
116.0,38,1
119.0,1,1
119.0,4,0
119.0,9,0
119.0,21,0
119.0,25,0
119.0,36,0
119.0,41,1
126.0,0,1
126.0,1,0
126.0,5,1
126.0,6,0
126.0,8,1
126.0,16,1
126.0,17,0
126.0,23,1
126.0,24,0
126.0,27,0
126.0,34,0
126.0,47,0
128.0,2,1
128.0,14,1
128.0,18,1
128.0,19,0
128.0,21,1
128.0,27,1
128.0,31,1
128.0,37,1
128.0,38,1
128.0,46,0
130.0,0,0
130.0,4,0
130.0,9,0
130.0,18,1
130.0,20,1
130.0,24,1
130.0,25,1
130.0,32,0
130.0,44,1
130.0,46,0
136.0,0,0
136.0,7,1
136.0,15,1
136.0,19,1
136.0,21,0
136.0,31,1
136.0,36,0
136.0,38,1
136.0,39,1
136.0,43,1
137.0,14,1
137.0,15,0
137.0,17,1
137.0,18,1
137.0,19,0
137.0,21,0
137.0,26,0
137.0,31,0
137.0,39,0
137.0,40,0
137.0,44,0
137.0,45,0
138.0,0,1
138.0,3,0
138.0,23,1
138.0,24,1
138.0,26,0
138.0,27,0
138.0,35,1
138.0,36,1
138.0,44,0
139.0,0,0
139.0,28,0
139.0,33,1
139.0,38,0
139.0,42,0
139.0,43,1
139.0,45,1
151.0,2,1
151.0,12,0
151.0,13,1
151.0,14,1
151.0,21,0
151.0,25,0
151.0,26,0
151.0,29,0
151.0,37,0
151.0,41,1
151.0,42,0
154.0,8,1
154.0,9,0
154.0,11,1
154.0,15,0
154.0,16,1
154.0,19,0
154.0,23,1
154.0,24,0
154.0,28,0
154.0,31,0
154.0,33,0
154.0,34,0
154.0,45,0
154.0,47,1
159.0,1,1
159.0,3,1
159.0,5,0
159.0,8,0
159.0,13,1
159.0,14,1
159.0,15,1
159.0,16,1
159.0,31,1
159.0,36,0
165.0,11,0
165.0,12,0
165.0,14,0
165.0,15,0
165.0,19,0
165.0,21,0
165.0,22,0
165.0,23,1
165.0,24,1
165.0,25,1
165.0,35,1
165.0,38,1
167.0,0,1
167.0,4,0
167.0,5,0
167.0,9,0
167.0,11,0
167.0,12,1
167.0,19,0
167.0,21,0
167.0,23,1
167.0,25,1
167.0,31,1
167.0,46,0
167.0,48,1
172.0,10,1
172.0,17,1
172.0,18,1
172.0,25,1
172.0,31,1
172.0,33,0
172.0,36,1
172.0,37,1
172.0,41,0
172.0,45,1
174.0,4,0
174.0,6,1
174.0,8,0
174.0,10,1
174.0,12,0
174.0,16,1
174.0,17,0
174.0,24,0
174.0,33,0
174.0,43,1
174.0,48,1
175.0,1,0
175.0,8,0
175.0,10,0
175.0,21,0
175.0,32,0
175.0,41,1
175.0,42,1
175.0,48,0
176.0,6,0
176.0,9,1
176.0,14,0
176.0,25,0
176.0,42,0
176.0,44,0
176.0,45,1
176.0,46,0
181.0,1,1
181.0,6,1
181.0,13,1
181.0,20,1
181.0,23,0
181.0,24,0
181.0,28,0
181.0,36,1
181.0,45,1
183.0,3,1
183.0,5,0
183.0,10,0
183.0,17,1
183.0,18,1
183.0,30,1
183.0,43,1
183.0,49,0
186.0,0,1
186.0,6,1
186.0,8,1
186.0,14,0
186.0,31,0
186.0,33,0
186.0,38,1
186.0,39,0
186.0,48,1
189.0,2,1
189.0,5,1
189.0,8,1
189.0,14,0
189.0,38,0
189.0,40,1
189.0,48,1
191.0,0,1
191.0,17,0
191.0,18,0
191.0,35,0
191.0,44,0
192.0,1,0
192.0,3,1
192.0,7,0
192.0,13,0
192.0,18,0
192.0,19,0
192.0,21,1
192.0,23,1
192.0,40,0
192.0,45,0
192.0,46,0
197.0,15,1
197.0,20,0
197.0,27,1
197.0,41,1
197.0,42,1
197.0,46,0
