worker,task,answer
A153PKAL7OAY36,15,0
A1T5QP821HMMGS,15,0
A2PPUWIXQTM43F,15,0
A317Q6CKB8GHBZ,15,3
A31OCN4MNHUQ6W,15,0
A361QEE8R11VE1,15,0
AA7JUQDEJKDB0,15,1
AOUMYCLO4I993,15,0
APYV9Y0DFZFVP,15,0
A22C0PJUBFJTI0,118,3
A2BTR0GQ5B5JI6,118,3
A2DO3HBE5HGVEN,118,1
A2PQX03F0ZWXL3,118,0
A31OCN4MNHUQ6W,118,0
A32W20KGQXS0LL,118,3
A3IP9KYNZZ028B,118,3
AJSJVK40F5HM6,118,2
ALAGGMJ7UZZKJ,118,1
AZ1S5BIG5R6P6,118,0
A153PKAL7OAY36,125,1
A18HIFA78GUAG9,125,1
A21A79J5ZWD42K,125,1
A21T6EF3XC7UMT,125,0
A270HOAHEVIFW0,125,1
A2AJO7WHWIKEHR,125,1
A2PPUWIXQTM43F,125,2
A31OCN4MNHUQ6W,125,2
A3477QYMFXUC4I,125,1
A3JMQDTEKRE5X6,125,0
A153PKAL7OAY36,139,1
A25LQC7UPMAADF,139,1
A2ITXTZLLTI4GO,139,0
A2JP3HEL3J25AJ,139,1
A2TOV7KSQSHSR2,139,1
A2VL24C5P7Y3DJ,139,3
A31OCN4MNHUQ6W,139,3
A3GE97GX3OXJTW,139,1
ATVALOQVDCMZW,139,2
AZSDW7JJL5VA7,139,1
A1HIXWH4OXT8S4,149,1
A1T5QP821HMMGS,149,1
A1XFA0A9Z3LAZJ,149,2
A2ITXTZLLTI4GO,149,1
A2PPUWIXQTM43F,149,0
A31OCN4MNHUQ6W,149,1
A32W20KGQXS0LL,149,1
A3JMQDTEKRE5X6,149,0
A3NN88JE3JU6SK,149,2
A8XTEV2JA6R2X,149,1
A1253FXHCZ9CWM,150,0
A22KL81T3FBM68,150,0
A23YQUBXZPKILZ,150,0
A28ZHJ9ASQ49IY,150,0
A2AJO7WHWIKEHR,150,0
A2DO3HBE5HGVEN,150,0
A35GER5TWMH9VP,150,0
A3C7AVL4R1C1J4,150,0
A3NN88JE3JU6SK,150,0
ATVALOQVDCMZW,150,0
A2AJO7WHWIKEHR,152,0
A2BTR0GQ5B5JI6,152,3
A2DO3HBE5HGVEN,152,0
A2JP3HEL3J25AJ,152,1
A2PPUWIXQTM43F,152,0
A31OCN4MNHUQ6W,152,0
A3MA9V9UPGCOK7,152,0
A3NN88JE3JU6SK,152,0
APYV9Y0DFZFVP,152,0
AZSDW7JJL5VA7,152,0
A1JTOT0DWM6QGL,166,1
A28ZHJ9ASQ49IY,166,0
A2BTR0GQ5B5JI6,166,3
A31OCN4MNHUQ6W,166,2
A3CVCNNNRNO03T,166,1
A3MA9V9UPGCOK7,166,1
A4X14HN0F6KVW,166,0
APYV9Y0DFZFVP,166,1
AS51L372B5DDV,166,1
A270HOAHEVIFW0,193,0
A2BTR0GQ5B5JI6,193,0
A2FDPXPDSAUVUA,193,0
A32W20KGQXS0LL,193,1
A3MU5NDVE8YATT,193,2
A4X14HN0F6KVW,193,3
A9WP6SZDU9LO8,193,1
AD2OL0K71JBJV,193,0
AHZGGN7YIKNZD,193,0
ATVALOQVDCMZW,193,0
A25CRC4AZY5KC1,208,0
A2CBFJLWW0QIFL,208,0
A2ITXTZLLTI4GO,208,0
A2JP3HEL3J25AJ,208,0
A2VL24C5P7Y3DJ,208,0
A31OCN4MNHUQ6W,208,0
A3MU5NDVE8YATT,208,1
A3NN88JE3JU6SK,208,0
A87Z6G612X6KZ,208,0
AY56VAS30RO23,208,0
A12RE8G66WTO8B,210,0
A153PKAL7OAY36,210,0
A1HIXWH4OXT8S4,210,0
A2BTR0GQ5B5JI6,210,0
A31OCN4MNHUQ6W,210,0
A32W20KGQXS0LL,210,0
A35GER5TWMH9VP,210,0
A4PXUUB6GJFKG,210,0
ATVALOQVDCMZW,210,0
AZSDW7JJL5VA7,210,0
A153PKAL7OAY36,235,0
A2PPUWIXQTM43F,235,0
A2TOV7KSQSHSR2,235,0
A31OCN4MNHUQ6W,235,0
A32W20KGQXS0LL,235,0
A3477QYMFXUC4I,235,0
A35GER5TWMH9VP,235,0
A3JMQDTEKRE5X6,235,0
ATVALOQVDCMZW,235,0
AZ1S5BIG5R6P6,235,0
A153PKAL7OAY36,245,0
A1DCIXV1JC91MY,245,0
A2BTR0GQ5B5JI6,245,0
A2DO3HBE5HGVEN,245,0
A31OCN4MNHUQ6W,245,0
A32W20KGQXS0LL,245,0
A3GE97GX3OXJTW,245,0
A3MU5NDVE8YATT,245,1
ARQCISK0K4ZGA,245,0
AZSDW7JJL5VA7,245,0
A153PKAL7OAY36,246,0
A1DCIXV1JC91MY,246,1
A2BTR0GQ5B5JI6,246,0
A2DO3HBE5HGVEN,246,0
A31OCN4MNHUQ6W,246,0
A32W20KGQXS0LL,246,0
A3GE97GX3OXJTW,246,2
A3MU5NDVE8YATT,246,2
ARQCISK0K4ZGA,246,0
AZSDW7JJL5VA7,246,0
A13OE9GBRJ0S2U,267,1
A153PKAL7OAY36,267,1
A1HIXWH4OXT8S4,267,0
A25LQC7UPMAADF,267,0
A2NVEB91139A29,267,1
A31OCN4MNHUQ6W,267,0
A35GER5TWMH9VP,267,0
AC0YIZF6G5V9G,267,1
ATVALOQVDCMZW,267,0
AZSDW7JJL5VA7,267,0
