worker,task,answer
A1253FXHCZ9CWM,5,2
A153PKAL7OAY36,5,3
A25LQC7UPMAADF,5,3
A31OCN4MNHUQ6W,5,3
A35GER5TWMH9VP,5,3
A37IG1AU82PLU,5,3
ALAGGMJ7UZZKJ,5,2
ATVALOQVDCMZW,5,3
AVWJPWUEE3U4Q,5,3
AZSDW7JJL5VA7,5,3
A1PXXEOGQ76RNJ,14,0
A21US576U8SCO4,14,0
A29T6EIMK6R7O0,14,0
A2LHJ46PIDENG0,14,0
A2LPTLUAY7PKGN,14,0
A2ZWWHY6ZEXC6L,14,0
A317Q6CKB8GHBZ,14,3
A361QEE8R11VE1,14,0
A4AD9ZMVU9SVA,14,0
ABUERI9BRSA2X,14,0
AMPBPAW3B9GGQ,14,0
AV30XWLULCP43,14,0
A2AJO7WHWIKEHR,16,0
A2BTR0GQ5B5JI6,16,0
A2JP3HEL3J25AJ,16,0
A31OCN4MNHUQ6W,16,0
A3JEB66F98ZWH8,16,1
A3JMQDTEKRE5X6,16,0
A3MA9V9UPGCOK7,16,0
A3OTIDMKIEDY6G,16,0
A5GMU0WL4GLA9,16,0
AZSDW7JJL5VA7,16,0
A1XFA0A9Z3LAZJ,49,0
A23YQUBXZPKILZ,49,0
A28ZHJ9ASQ49IY,49,0
A2D9EHM5KYCKJW,49,0
A2ITXTZLLTI4GO,49,0
A3GE97GX3OXJTW,49,0
AJSJVK40F5HM6,49,0
AMOMADKDPO6R5,49,0
APYV9Y0DFZFVP,49,0
AZSDW7JJL5VA7,49,0
A153PKAL7OAY36,103,0
A1JTOT0DWM6QGL,103,0
A1T5QP821HMMGS,103,0
A2ITXTZLLTI4GO,103,0
A2PPUWIXQTM43F,103,1
A31OCN4MNHUQ6W,103,0
A3FWALK6TSJ3YF,103,0
AJSJVK40F5HM6,103,0
ATVALOQVDCMZW,103,0
AZ1S5BIG5R6P6,103,0
A21T6EF3XC7UMT,104,0
A2BTR0GQ5B5JI6,104,3
A2DO3HBE5HGVEN,104,0
A2PPUWIXQTM43F,104,0
A4X14HN0F6KVW,104,0
ALDSIOBRWMZSI,104,0
APYV9Y0DFZFVP,104,0
ARQCISK0K4ZGA,104,0
ATVALOQVDCMZW,104,0
AZSDW7JJL5VA7,104,0
A153PKAL7OAY36,107,0
A1DCIXV1JC91MY,107,0
A21A79J5ZWD42K,107,0
A28ZHJ9ASQ49IY,107,0
A2FDPXPDSAUVUA,107,0
A2VL24C5P7Y3DJ,107,1
A32W20KGQXS0LL,107,0
A3GE97GX3OXJTW,107,0
AJSJVK40F5HM6,107,0
AQRPHU8V49305,107,0
A2DO3HBE5HGVEN,120,0
A2JP3HEL3J25AJ,120,0
A2VL24C5P7Y3DJ,120,0
A31OCN4MNHUQ6W,120,0
A3477QYMFXUC4I,120,0
A37YC0D90LZF2M,120,0
A3JMQDTEKRE5X6,120,0
A3NN88JE3JU6SK,120,0
ALAGGMJ7UZZKJ,120,0
ATVALOQVDCMZW,120,0
A153PKAL7OAY36,154,0
A21A79J5ZWD42K,154,0
A2ITXTZLLTI4GO,154,0
A2VL24C5P7Y3DJ,154,1
A3CVCNNNRNO03T,154,0
A3GE97GX3OXJTW,154,0
A3MU5NDVE8YATT,154,1
ALAGGMJ7UZZKJ,154,0
ATVALOQVDCMZW,154,0
AZ1S5BIG5R6P6,154,0
A1JTOT0DWM6QGL,163,0
A21A79J5ZWD42K,163,0
A2BTR0GQ5B5JI6,163,0
A2DO3HBE5HGVEN,163,0
A2TQBNHGF2YP2E,163,0
A3220HG1O83HQ4,163,0
A3MU5NDVE8YATT,163,1
A8XTEV2JA6R2X,163,0
ATVALOQVDCMZW,163,0
AZSDW7JJL5VA7,163,1
A1IB9WML70CU89,176,3
A2AJO7WHWIKEHR,176,3
A2ITXTZLLTI4GO,176,0
A31OCN4MNHUQ6W,176,3
A3220HG1O83HQ4,176,3
A35GER5TWMH9VP,176,3
A3MA9V9UPGCOK7,176,2
A3Q9EYFT15U0Q7,176,3
ALAGGMJ7UZZKJ,176,1
AZSDW7JJL5VA7,176,0
A1LIJDLQHS5AOO,185,0
A1PAOT8DIO3LCM,185,0
A1PXXEOGQ76RNJ,185,0
A21US576U8SCO4,185,0
A29T6EIMK6R7O0,185,0
A2BTR0GQ5B5JI6,185,0
