worker,task,answer
A153PKAL7OAY36,10,1
A25LQC7UPMAADF,10,0
A2BTR0GQ5B5JI6,10,0
A2DO3HBE5HGVEN,10,0
A2ITXTZLLTI4GO,10,0
A2JP3HEL3J25AJ,10,0
A31OCN4MNHUQ6W,10,0
A3FN8S0N5JNAL6,10,0
A3GE97GX3OXJTW,10,0
ATVALOQVDCMZW,10,0
A1HIXWH4OXT8S4,57,3
A1PXXEOGQ76RNJ,57,0
A1TRN3ZP7W1ACC,57,3
A22C0PJUBFJTI0,57,3
A25CRC4AZY5KC1,57,3
A28ZHJ9ASQ49IY,57,3
A29T6EIMK6R7O0,57,2
A2G1MY9NPCDKGC,57,3
A2MQMMCVZJTFL2,57,3
A2QQBCDN6GQOKC,57,2
A2SGN464U9OL15,57,3
A2VL24C5P7Y3DJ,57,3
A31OCN4MNHUQ6W,57,3
A37YC0D90LZF2M,57,3
A3OHT85E1990AL,57,0
APYV9Y0DFZFVP,57,3
ATAMRO447HWJQ,57,0
ATVALOQVDCMZW,57,3
AVWJPWUEE3U4Q,57,3
AZVB3RZW0OR1H,57,3
A18HIFA78GUAG9,67,1
A1JTOT0DWM6QGL,67,2
A2DO3HBE5HGVEN,67,1
A2JP3HEL3J25AJ,67,1
A3477QYMFXUC4I,67,1
A3IP9KYNZZ028B,67,1
A3JMQDTEKRE5X6,67,2
A3MA9V9UPGCOK7,67,1
APYV9Y0DFZFVP,67,1
A28ZHJ9ASQ49IY,81,2
A2AWCNQUUXWYT0,81,2
A2BTR0GQ5B5JI6,81,3
A2DO3HBE5HGVEN,81,0
A2JP3HEL3J25AJ,81,1
A31OCN4MNHUQ6W,81,0
A3IP9KYNZZ028B,81,1
A3MU5NDVE8YATT,81,1
APYV9Y0DFZFVP,81,1
AZSDW7JJL5VA7,81,3
A153PKAL7OAY36,90,3
A1DCIXV1JC91MY,90,2
A23YQUBXZPKILZ,90,3
A25CRC4AZY5KC1,90,3
A28ZHJ9ASQ49IY,90,3
A2BTR0GQ5B5JI6,90,0
A2ITXTZLLTI4GO,90,3
A31OCN4MNHUQ6W,90,3
A3220HG1O83HQ4,90,3
A87Z6G612X6KZ,90,3
A153PKAL7OAY36,94,0
A1HIXWH4OXT8S4,94,0
A1JTOT0DWM6QGL,94,0
A21T6EF3XC7UMT,94,0
A22C0PJUBFJTI0,94,0
A2BTR0GQ5B5JI6,94,0
A2DO3HBE5HGVEN,94,0
A31OCN4MNHUQ6W,94,0
A3CVCNNNRNO03T,94,0
AZSDW7JJL5VA7,94,0
A1DCIXV1JC91MY,187,1
A21T6EF3XC7UMT,187,2
A25CRC4AZY5KC1,187,2
A2PPUWIXQTM43F,187,2
A35GER5TWMH9VP,187,3
A3FWALK6TSJ3YF,187,2
ALAGGMJ7UZZKJ,187,2
APYV9Y0DFZFVP,187,3
ARQCISK0K4ZGA,187,1
AZSDW7JJL5VA7,187,2
A153PKAL7OAY36,218,0
A1HIXWH4OXT8S4,218,0
A25CRC4AZY5KC1,218,0
A28ZHJ9ASQ49IY,218,0
A2DO3HBE5HGVEN,218,0
A2ITXTZLLTI4GO,218,0
A31OCN4MNHUQ6W,218,0
A3MA9V9UPGCOK7,218,0
APYV9Y0DFZFVP,218,0
AZ1S5BIG5R6P6,218,0
A153PKAL7OAY36,223,1
A21A79J5ZWD42K,223,0
A23YQUBXZPKILZ,223,0
A2DO3HBE5HGVEN,223,0
A2ITXTZLLTI4GO,223,0
A2JP3HEL3J25AJ,223,1
AJSJVK40F5HM6,223,0
AMOMADKDPO6R5,223,0
AS51L372B5DDV,223,1
AZSDW7JJL5VA7,223,0
A153PKAL7OAY36,238,1
A1JTOT0DWM6QGL,238,1
A22C0PJUBFJTI0,238,0
A31OCN4MNHUQ6W,238,0
A3FN8S0N5JNAL6,238,1
A3GE97GX3OXJTW,238,0
A3N8SU0BDM9N36,238,0
AOUMYCLO4I993,238,0
APYV9Y0DFZFVP,238,1
ATVALOQVDCMZW,238,0
A12RE8G66WTO8B,256,2
A153PKAL7OAY36,256,2
A25CRC4AZY5KC1,256,0
A2BTR0GQ5B5JI6,256,0
A2PPUWIXQTM43F,256,3
A2ZWDLC6BJR3S7,256,2
A3FN8S0N5JNAL6,256,2
A3GE97GX3OXJTW,256,1
A3JMQDTEKRE5X6,256,0
APYV9Y0DFZFVP,256,1
A153PKAL7OAY36,257,0
A21T6EF3XC7UMT,257,0
A22KL81T3FBM68,257,0
A23YQUBXZPKILZ,257,1
A2BTR0GQ5B5JI6,257,0
A2D9EHM5KYCKJW,257,0
A2JP3HEL3J25AJ,257,0
A3220HG1O83HQ4,257,0
A32NMQRHD2C7R5,257,0
APYV9Y0DFZFVP,257,0
A13OE9GBRJ0S2U,266,0
A153PKAL7OAY36,266,0
A1HIXWH4OXT8S4,266,0
A25LQC7UPMAADF,266,0
A2NVEB91139A29,266,0
A31OCN4MNHUQ6W,266,0
A35GER5TWMH9VP,266,0
AC0YIZF6G5V9G,266,0
ATVALOQVDCMZW,266,0
AZSDW7JJL5VA7,266,0
