worker,task,answer
A153PKAL7OAY36,33,1
A1D4I1QYL9713I,33,2
A31OCN4MNHUQ6W,33,0
A35GER5TWMH9VP,33,0
A3CVCNNNRNO03T,33,0
A3FN8S0N5JNAL6,33,1
A3GE97GX3OXJTW,33,1
A3JMQDTEKRE5X6,33,0
A4PXUUB6GJFKG,33,0
AVWJPWUEE3U4Q,33,1
A1XFA0A9Z3LAZJ,50,0
A23YQUBXZPKILZ,50,0
A28ZHJ9ASQ49IY,50,0
A2D9EHM5KYCKJW,50,0
A2ITXTZLLTI4GO,50,0
A3GE97GX3OXJTW,50,0
AJSJVK40F5HM6,50,0
AMOMADKDPO6R5,50,0
APYV9Y0DFZFVP,50,0
AZSDW7JJL5VA7,50,0
A1253FXHCZ9CWM,61,0
A1PXXEOGQ76RNJ,61,0
A1S0C0EB7A6FFM,61,1
A21US576U8SCO4,61,0
A25CRC4AZY5KC1,61,0
A29PUIKL3JWDP8,61,1
A29T6EIMK6R7O0,61,1
A2BTR0GQ5B5JI6,61,1
A2IINUWLHXF4L7,61,0
A2ITXTZLLTI4GO,61,1
A2JP3HEL3J25AJ,61,0
A2QJU93US627QI,61,0
A30WOL8QA55HR2,61,0
A3GE97GX3OXJTW,61,1
A3GZKKGRTG2AI4,61,1
A3JMQDTEKRE5X6,61,0
A3OHT85E1990AL,61,0
A4AD9ZMVU9SVA,61,0
A8XTEV2JA6R2X,61,1
ATAMRO447HWJQ,61,0
A1253FXHCZ9CWM,89,1
A153PKAL7OAY36,89,1
A22C0PJUBFJTI0,89,0
A31OCN4MNHUQ6W,89,0
A3220HG1O83HQ4,89,1
A35GER5TWMH9VP,89,0
A3CVCNNNRNO03T,89,0
A3JMQDTEKRE5X6,89,0
APYV9Y0DFZFVP,89,0
AVWJPWUEE3U4Q,89,1
A153PKAL7OAY36,102,1
A1JTOT0DWM6QGL,102,0
A1T5QP821HMMGS,102,0
A2ITXTZLLTI4GO,102,1
A2PPUWIXQTM43F,102,1
A31OCN4MNHUQ6W,102,0
A3FWALK6TSJ3YF,102,0
AJSJVK40F5HM6,102,0
ATVALOQVDCMZW,102,0
AZ1S5BIG5R6P6,102,0
A153PKAL7OAY36,110,0
A1XFA0A9Z3LAZJ,110,0
A20PWAB7G3HDHU,110,0
A2BTR0GQ5B5JI6,110,0
A3IP9KYNZZ028B,110,0
A3MA9V9UPGCOK7,110,0
AS51L372B5DDV,110,0
ATVALOQVDCMZW,110,0
AVWJPWUEE3U4Q,110,0
A1HIXWH4OXT8S4,148,1
A1T5QP821HMMGS,148,1
A1XFA0A9Z3LAZJ,148,2
A2ITXTZLLTI4GO,148,0
A2PPUWIXQTM43F,148,0
A31OCN4MNHUQ6W,148,0
A32W20KGQXS0LL,148,1
A3JMQDTEKRE5X6,148,0
A3NN88JE3JU6SK,148,0
A8XTEV2JA6R2X,148,1
A153PKAL7OAY36,160,0
A1O659IFB3TIDJ,160,0
A1XFA0A9Z3LAZJ,160,0
A25CRC4AZY5KC1,160,0
A2FDPXPDSAUVUA,160,0
A2U0R4X38GUKZE,160,0
A2VL24C5P7Y3DJ,160,0
A35GER5TWMH9VP,160,0
A3GE97GX3OXJTW,160,0
AZSDW7JJL5VA7,160,0
A270HOAHEVIFW0,191,3
A2BTR0GQ5B5JI6,191,0
A2FDPXPDSAUVUA,191,3
A32W20KGQXS0LL,191,3
A3MU5NDVE8YATT,191,2
A4X14HN0F6KVW,191,3
A9WP6SZDU9LO8,191,3
AD2OL0K71JBJV,191,3
AHZGGN7YIKNZD,191,2
ATVALOQVDCMZW,191,3
A153PKAL7OAY36,205,3
A1HIXWH4OXT8S4,205,3
A1PAOT8DIO3LCM,205,1
A1PXXEOGQ76RNJ,205,0
A21US576U8SCO4,205,0
A2DO3HBE5HGVEN,205,3
