worker,task,answer
A153PKAL7OAY36,13,0
A1T5QP821HMMGS,13,0
A2PPUWIXQTM43F,13,0
A317Q6CKB8GHBZ,13,2
A31OCN4MNHUQ6W,13,0
A361QEE8R11VE1,13,0
AA7JUQDEJKDB0,13,0
AOUMYCLO4I993,13,0
APYV9Y0DFZFVP,13,0
ATVALOQVDCMZW,13,0
A153PKAL7OAY36,35,1
A21A79J5ZWD42K,35,0
A28ZHJ9ASQ49IY,35,0
A2BTR0GQ5B5JI6,35,0
A31OCN4MNHUQ6W,35,1
A3220HG1O83HQ4,35,1
A3JMQDTEKRE5X6,35,0
A3MA9V9UPGCOK7,35,0
APYV9Y0DFZFVP,35,1
AS51L372B5DDV,35,1
A153PKAL7OAY36,36,3
A21A79J5ZWD42K,36,3
A28ZHJ9ASQ49IY,36,3
A2BTR0GQ5B5JI6,36,3
A31OCN4MNHUQ6W,36,3
A3220HG1O83HQ4,36,3
A3JMQDTEKRE5X6,36,3
A3MA9V9UPGCOK7,36,3
APYV9Y0DFZFVP,36,3
AS51L372B5DDV,36,3
A153PKAL7OAY36,38,0
A28ZHJ9ASQ49IY,38,0
A2BTR0GQ5B5JI6,38,0
A2ITXTZLLTI4GO,38,0
A2PPUWIXQTM43F,38,0
A2QJU93US627QI,38,0
A2VL24C5P7Y3DJ,38,1
A3FN8S0N5JNAL6,38,0
A3NN88JE3JU6SK,38,0
AJSJVK40F5HM6,38,0
A25CRC4AZY5KC1,41,0
A28ZHJ9ASQ49IY,41,2
A2AJO7WHWIKEHR,41,3
A2DO3HBE5HGVEN,41,0
A2JP3HEL3J25AJ,41,1
A2VL24C5P7Y3DJ,41,1
A3GE97GX3OXJTW,41,1
A3JMQDTEKRE5X6,41,0
ALDSIOBRWMZSI,41,0
ATVALOQVDCMZW,41,0
A12RE8G66WTO8B,45,0
A153PKAL7OAY36,45,0
A1HIXWH4OXT8S4,45,0
A22C0PJUBFJTI0,45,0
A25LQC7UPMAADF,45,1
A2AWCNQUUXWYT0,45,1
A2PPUWIXQTM43F,45,1
A31OCN4MNHUQ6W,45,2
AMOMADKDPO6R5,45,1
ATVALOQVDCMZW,45,0
A153PKAL7OAY36,52,0
A1HIXWH4OXT8S4,52,0
A2AWCNQUUXWYT0,52,0
A2JP3HEL3J25AJ,52,0
A31OCN4MNHUQ6W,52,0
A3GE97GX3OXJTW,52,0
A3N8SU0BDM9N36,52,0
A3NN88JE3JU6SK,52,3
A8XTEV2JA6R2X,52,1
AZ1S5BIG5R6P6,52,0
A20PWAB7G3HDHU,83,2
A21A79J5ZWD42K,83,0
A2AWCNQUUXWYT0,83,0
A2BTR0GQ5B5JI6,83,3
A2DO3HBE5HGVEN,83,0
A2FDPXPDSAUVUA,83,0
A31OCN4MNHUQ6W,83,1
A35GER5TWMH9VP,83,0
A3JMQDTEKRE5X6,83,1
APYV9Y0DFZFVP,83,0
A21A79J5ZWD42K,136,1
A2BTR0GQ5B5JI6,136,3
A2TQBNHGF2YP2E,136,2
A2VL24C5P7Y3DJ,136,3
A3FN8S0N5JNAL6,136,1
A3GE97GX3OXJTW,136,2
A3NN88JE3JU6SK,136,3
ALDSIOBRWMZSI,136,3
ATVALOQVDCMZW,136,2
AVWJPWUEE3U4Q,136,2
A153PKAL7OAY36,170,0
A21T6EF3XC7UMT,170,0
A22C0PJUBFJTI0,170,0
A2PBQYCW2URQT5,170,0
A31OCN4MNHUQ6W,170,0
A35GER5TWMH9VP,170,0
A3NN88JE3JU6SK,170,0
AOUMYCLO4I993,170,0
APYV9Y0DFZFVP,170,0
ATVALOQVDCMZW,170,0
A12RE8G66WTO8B,211,2
A153PKAL7OAY36,211,1
A1HIXWH4OXT8S4,211,1
A2BTR0GQ5B5JI6,211,1
A31OCN4MNHUQ6W,211,3
A32W20KGQXS0LL,211,3
A35GER5TWMH9VP,211,3
A4PXUUB6GJFKG,211,1
ATVALOQVDCMZW,211,2
AZSDW7JJL5VA7,211,2
A17OE8HU0QCX21,258,1
A1D0ITFKRWUYKZ,258,2
A1PAOT8DIO3LCM,258,1
A1PXXEOGQ76RNJ,258,0
A1U1IXJDVBVM7J,258,2
A21T6EF3XC7UMT,258,0
A25CRC4AZY5KC1,258,1
A2BTR0GQ5B5JI6,258,0
A2FDPXPDSAUVUA,258,1
A2ITXTZLLTI4GO,258,2
A3GE97GX3OXJTW,258,1
A3JMQDTEKRE5X6,258,2
A3MA9V9UPGCOK7,258,1
A3NN88JE3JU6SK,258,2
A3OHT85E1990AL,258,0
A4AD9ZMVU9SVA,258,0
AFI35062MR2XV,258,1
AMIFAMFOZSX8I,258,0
ANC9EWZTGN5HK,258,2
AVWJPWUEE3U4Q,258,1
A2AJO7WHWIKEHR,268,0
A2AWCNQUUXWYT0,268,0
A2BTR0GQ5B5JI6,268,0
A2FDPXPDSAUVUA,268,0
A2ITXTZLLTI4GO,268,0
A2TQBNHGF2YP2E,268,0
A37IG1AU82PLU,268,0
A3FN8S0N5JNAL6,268,0
A3MU5NDVE8YATT,268,1
A3NN88JE3JU6SK,268,3
A21A79J5ZWD42K,274,0
A25CRC4AZY5KC1,274,0
A2BTR0GQ5B5JI6,274,3
A2FDPXPDSAUVUA,274,0
A2VL24C5P7Y3DJ,274,1
A31OCN4MNHUQ6W,274,0
A35GER5TWMH9VP,274,0
A3FN8S0N5JNAL6,274,0
ATVALOQVDCMZW,274,0
