worker,task,answer
A153PKAL7OAY36,26,3
A28ZHJ9ASQ49IY,26,2
A2BTR0GQ5B5JI6,26,3
A2D9EHM5KYCKJW,26,3
A2VL24C5P7Y3DJ,26,3
A31OCN4MNHUQ6W,26,3
A3FN8S0N5JNAL6,26,3
A9WP6SZDU9LO8,26,3
ARQCISK0K4ZGA,26,1
ATVALOQVDCMZW,26,3
A18HIFA78GUAG9,42,0
A25CRC4AZY5KC1,42,0
A28ZHJ9ASQ49IY,42,0
A2AJO7WHWIKEHR,42,0
A31OCN4MNHUQ6W,42,0
A3477QYMFXUC4I,42,0
A3JMQDTEKRE5X6,42,0
ATFH1OABZJL68,42,0
AVWJPWUEE3U4Q,42,0
AZ1S5BIG5R6P6,42,0
A153PKAL7OAY36,53,0
A1HIXWH4OXT8S4,53,0
A2AWCNQUUXWYT0,53,0
A2JP3HEL3J25AJ,53,0
A31OCN4MNHUQ6W,53,0
A3GE97GX3OXJTW,53,0
A3N8SU0BDM9N36,53,0
A3NN88JE3JU6SK,53,0
A8XTEV2JA6R2X,53,0
AZ1S5BIG5R6P6,53,0
A1253FXHCZ9CWM,74,1
A153PKAL7OAY36,74,1
A1JTOT0DWM6QGL,74,1
A21T6EF3XC7UMT,74,2
A25LQC7UPMAADF,74,1
A28ZHJ9ASQ49IY,74,1
A31OCN4MNHUQ6W,74,2
A3CVCNNNRNO03T,74,1
A4X14HN0F6KVW,74,1
AVWJPWUEE3U4Q,74,1
A1253FXHCZ9CWM,88,0
A153PKAL7OAY36,88,1
A22C0PJUBFJTI0,88,1
A31OCN4MNHUQ6W,88,1
A3220HG1O83HQ4,88,1
A35GER5TWMH9VP,88,1
A3CVCNNNRNO03T,88,1
A3JMQDTEKRE5X6,88,0
APYV9Y0DFZFVP,88,1
AVWJPWUEE3U4Q,88,1
A17OE8HU0QCX21,117,0
A1HIXWH4OXT8S4,117,0
A1IPNI2RIHO465,117,0
A1S58DCWOF80GQ,117,0
A2BTR0GQ5B5JI6,117,0
A2DTXAWLCQDOWZ,117,0
A2FDPXPDSAUVUA,117,0
A2L8NPD29701AN,117,0
A2YLF04UAKYVF1,117,0
A31OCN4MNHUQ6W,117,0
A3GE97GX3OXJTW,117,1
A3MA9V9UPGCOK7,117,0
A3NN88JE3JU6SK,117,0
A4AD9ZMVU9SVA,117,0
AAQNUEUU7H1Y5,117,0
AMIFAMFOZSX8I,117,0
ATVALOQVDCMZW,117,0
AZ1S5BIG5R6P6,117,0
A153PKAL7OAY36,124,3
A21A79J5ZWD42K,124,1
A21T6EF3XC7UMT,124,2
A270HOAHEVIFW0,124,0
A2AJO7WHWIKEHR,124,2
A2PPUWIXQTM43F,124,3
A31OCN4MNHUQ6W,124,0
A3477QYMFXUC4I,124,1
A3JMQDTEKRE5X6,124,0
A1O659IFB3TIDJ,126,1
A25CRC4AZY5KC1,126,0
A270HOAHEVIFW0,126,2
A2BTR0GQ5B5JI6,126,3
A2FDPXPDSAUVUA,126,0
A2JP3HEL3J25AJ,126,0
A2PQX03F0ZWXL3,126,1
A35GER5TWMH9VP,126,0
A3JMQDTEKRE5X6,126,0
A3MA9V9UPGCOK7,126,0
A1O659IFB3TIDJ,128,0
A25CRC4AZY5KC1,128,0
A270HOAHEVIFW0,128,1
A2BTR0GQ5B5JI6,128,3
A2FDPXPDSAUVUA,128,1
A2JP3HEL3J25AJ,128,1
A2PQX03F0ZWXL3,128,0
A35GER5TWMH9VP,128,0
A3JMQDTEKRE5X6,128,0
A3MA9V9UPGCOK7,128,1
A21A79J5ZWD42K,161,0
A28ZHJ9ASQ49IY,161,0
A2AJO7WHWIKEHR,161,0
A2BTR0GQ5B5JI6,161,0
A2JP3HEL3J25AJ,161,0
A2PPUWIXQTM43F,161,0
A31OCN4MNHUQ6W,161,0
A3MA9V9UPGCOK7,161,0
APYV9Y0DFZFVP,161,0
AS51L372B5DDV,161,0
A2BTR0GQ5B5JI6,184,0
A2JP3HEL3J25AJ,184,0
A2PPUWIXQTM43F,184,0
A32NMQRHD2C7R5,184,0
A3477QYMFXUC4I,184,0
A3GE97GX3OXJTW,184,0
A3MA9V9UPGCOK7,184,0
A3MU5NDVE8YATT,184,2
ATFH1OABZJL68,184,0
AZSDW7JJL5VA7,184,0
A153PKAL7OAY36,196,1
A21T6EF3XC7UMT,196,0
A22C0PJUBFJTI0,196,0
A2AWCNQUUXWYT0,196,0
A2BTR0GQ5B5JI6,196,0
A2CBFJLWW0QIFL,196,1
A2DO3HBE5HGVEN,196,0
A2VL24C5P7Y3DJ,196,1
A31OCN4MNHUQ6W,196,0
A3IP9KYNZZ028B,196,1
A1HIXWH4OXT8S4,198,3
A23YQUBXZPKILZ,198,3
A2AJO7WHWIKEHR,198,3
A2BTR0GQ5B5JI6,198,2
A2PQX03F0ZWXL3,198,3
A31OCN4MNHUQ6W,198,2
A37IG1AU82PLU,198,2
A3GE97GX3OXJTW,198,3
A3NN88JE3JU6SK,198,0
A2BTR0GQ5B5JI6,233,0
A2DO3HBE5HGVEN,233,0
A2JP3HEL3J25AJ,233,0
A2U0R4X38GUKZE,233,0
A31OCN4MNHUQ6W,233,0
A3CVCNNNRNO03T,233,0
A3IP9KYNZZ028B,233,0
A3JMQDTEKRE5X6,233,0
A3MU5NDVE8YATT,233,1
AZSDW7JJL5VA7,233,0
