worker,task,answer
6.0,1,0
6.0,5,0
6.0,7,0
6.0,11,1
6.0,17,1
6.0,31,0
6.0,33,0
6.0,41,1
6.0,45,0
6.0,46,1
8.0,3,1
8.0,7,1
8.0,12,1
8.0,14,1
8.0,15,1
8.0,18,0
8.0,19,1
8.0,28,1
8.0,37,0
8.0,39,0
8.0,45,1
8.0,47,0
15.0,0,1
15.0,4,1
15.0,9,0
15.0,13,0
15.0,15,0
15.0,16,0
15.0,33,0
15.0,36,1
15.0,38,0
15.0,42,0
15.0,43,1
15.0,45,1
15.0,47,0
15.0,49,1
16.0,6,1
16.0,15,1
16.0,19,0
16.0,22,1
16.0,41,1
16.0,43,1
16.0,44,1
16.0,46,1
16.0,48,1
17.0,15,1
17.0,17,0
17.0,19,0
17.0,20,0
17.0,26,0
17.0,28,0
17.0,30,0
17.0,41,1
17.0,43,0
17.0,45,1
30.0,6,1
30.0,7,0
30.0,17,0
30.0,23,0
30.0,26,1
30.0,28,1
30.0,45,0
30.0,48,0
40.0,0,0
40.0,6,1
40.0,9,1
40.0,10,1
40.0,14,1
40.0,21,0
40.0,31,1
40.0,40,0
43.0,2,1
43.0,4,1
43.0,8,1
43.0,19,1
43.0,22,1
43.0,32,1
43.0,35,0
43.0,38,1
43.0,41,0
43.0,46,0
58.0,4,0
58.0,9,0
58.0,14,0
58.0,17,0
58.0,19,0
58.0,38,0
58.0,48,1
63.0,0,0
63.0,2,1
63.0,6,1
63.0,8,1
63.0,11,0
63.0,15,0
63.0,18,1
63.0,19,1
63.0,23,0
63.0,25,1
63.0,27,0
63.0,31,0
63.0,34,0
63.0,39,0
63.0,42,0
63.0,43,0
63.0,48,0
74.0,14,1
74.0,19,1
74.0,20,0
74.0,35,1
74.0,39,1
74.0,42,0
74.0,43,1
74.0,49,1
75.0,1,1
75.0,3,1
75.0,4,0
75.0,5,1
75.0,6,0
75.0,16,1
75.0,32,1
75.0,35,1
86.0,1,0
86.0,2,0
86.0,10,0
86.0,11,0
86.0,22,1
86.0,25,1
86.0,30,0
86.0,38,0
86.0,47,1
89.0,15,0
89.0,28,1
89.0,32,0
89.0,33,0
89.0,37,0
89.0,42,1
89.0,45,1
98.0,2,0
98.0,3,0
98.0,7,0
98.0,12,1
98.0,31,0
98.0,37,0
98.0,44,1
98.0,49,1
99.0,2,1
99.0,5,1
99.0,17,1
99.0,19,0
99.0,21,1
99.0,22,0
99.0,26,1
99.0,28,0
99.0,31,0
99.0,34,1
99.0,38,0
99.0,41,1
99.0,44,1
102.0,3,1
102.0,6,1
102.0,10,0
102.0,19,1
102.0,22,0
102.0,26,0
102.0,27,1
102.0,28,0
102.0,32,0
102.0,39,0
102.0,41,0
102.0,48,1
103.0,0,0
103.0,2,1
103.0,16,0
103.0,17,0
103.0,21,0
103.0,23,1
103.0,24,0
103.0,28,0
103.0,29,0
103.0,33,1
103.0,36,0
103.0,41,0
103.0,47,0
107.0,3,1
107.0,12,0
107.0,15,0
107.0,22,0
107.0,39,1
107.0,45,1
114.0,1,1
114.0,5,0
114.0,11,0
114.0,13,1
114.0,16,1
114.0,22,0
114.0,25,0
114.0,27,0
114.0,28,0
114.0,31,0
114.0,33,1
114.0,34,1
114.0,39,1
114.0,47,0
114.0,48,0
115.0,0,0
115.0,15,0
115.0,21,0
115.0,28,0
115.0,32,1
115.0,34,1
115.0,37,0
115.0,43,1
115.0,44,0
115.0,46,1
116.0,5,0
116.0,6,1
116.0,13,1
116.0,23,1
116.0,26,1
116.0,42,0
116.0,45,1
116.0,46,0
117.0,4,1
117.0,11,0
117.0,20,1
117.0,23,1
117.0,26,1
117.0,32,1
117.0,33,1
117.0,36,1
117.0,37,0
117.0,38,0
117.0,39,0
117.0,40,0
117.0,41,0
117.0,48,1
128.0,0,0
128.0,10,1
128.0,13,1
128.0,18,0
128.0,20,1
128.0,21,0
128.0,26,0
128.0,36,1
128.0,39,1
130.0,0,1
130.0,8,1
130.0,14,1
130.0,17,0
130.0,19,1
130.0,21,1
130.0,22,0
130.0,30,0
130.0,35,0
130.0,37,1
130.0,43,0
130.0,47,1
131.0,8,1
131.0,10,0
131.0,13,1
131.0,14,0
131.0,15,0
131.0,24,0
131.0,26,1
131.0,28,1
131.0,37,0
131.0,39,1
132.0,2,0
132.0,12,0
132.0,13,1
132.0,15,0
132.0,18,0
132.0,19,1
132.0,20,1
132.0,26,0
132.0,28,1
132.0,36,0
132.0,42,1
132.0,45,1
139.0,1,0
139.0,5,0
139.0,6,0
139.0,9,0
139.0,35,0
139.0,37,0
139.0,45,0
139.0,47,0
145.0,3,0
145.0,6,1
145.0,13,1
145.0,15,1
145.0,23,0
145.0,25,1
145.0,37,0
152.0,5,0
152.0,12,1
152.0,17,1
152.0,24,0
152.0,34,0
152.0,40,0
152.0,41,1
152.0,44,1
157.0,0,0
157.0,9,1
157.0,10,1
157.0,11,0
157.0,14,0
157.0,18,1
157.0,29,0
157.0,36,0
157.0,37,1
157.0,38,1
157.0,41,1
157.0,43,0
157.0,47,0
157.0,48,1
159.0,9,1
159.0,10,1
159.0,13,0
159.0,15,0
159.0,22,0
159.0,37,0
159.0,45,1
166.0,8,1
166.0,11,0
166.0,22,1
166.0,25,0
166.0,43,0
166.0,46,1
166.0,48,0
167.0,2,1
167.0,6,1
167.0,8,0
167.0,16,1
167.0,24,0
167.0,31,0
167.0,33,0
167.0,36,1
167.0,44,0
167.0,47,0
167.0,48,0
167.0,49,0
171.0,0,0
171.0,4,1
171.0,8,0
171.0,11,0
171.0,16,1
171.0,19,0
171.0,20,0
171.0,21,1
171.0,23,1
171.0,27,1
171.0,30,1
171.0,32,1
171.0,35,0
171.0,39,1
171.0,42,0
171.0,45,1
171.0,48,1
175.0,0,0
175.0,3,0
175.0,10,1
175.0,15,1
175.0,17,0
175.0,19,0
175.0,22,1
175.0,31,1
175.0,36,0
175.0,47,0
175.0,48,0
176.0,1,0
176.0,3,0
176.0,4,0
176.0,7,1
176.0,8,0
176.0,10,1
176.0,21,1
176.0,27,1
176.0,30,0
176.0,36,0
176.0,41,1
176.0,47,0
178.0,6,0
178.0,12,0
178.0,15,1
178.0,20,1
178.0,24,0
178.0,40,0
178.0,43,1
180.0,2,0
180.0,4,1
180.0,6,1
180.0,9,1
180.0,21,1
180.0,22,1
180.0,24,1
180.0,26,1
180.0,27,0
180.0,30,0
180.0,36,1
180.0,37,1
180.0,48,1
182.0,8,1
182.0,11,0
182.0,13,0
182.0,15,0
182.0,18,0
182.0,41,0
182.0,47,0
192.0,2,0
192.0,3,1
192.0,6,0
192.0,16,1
192.0,17,0
192.0,22,0
192.0,30,1
192.0,34,1
192.0,38,0
192.0,40,0
194.0,0,1
194.0,1,0
194.0,3,1
194.0,7,1
194.0,10,0
194.0,13,0
194.0,16,1
194.0,17,0
194.0,22,1
194.0,25,0
194.0,32,1
194.0,34,0
194.0,37,0
194.0,39,1
194.0,44,0
197.0,1,1
197.0,3,0
197.0,6,1
197.0,9,0
197.0,19,1
197.0,29,1
197.0,33,0
197.0,37,0
197.0,39,0
197.0,47,0
197.0,49,1
