worker,task,answer
0.0,2,1
0.0,8,1
0.0,14,1
0.0,20,1
0.0,21,0
0.0,23,0
0.0,33,1
0.0,35,0
0.0,36,0
0.0,38,0
0.0,44,0
8.0,6,0
8.0,9,0
8.0,26,1
8.0,36,1
8.0,44,0
8.0,46,1
13.0,5,0
13.0,8,1
13.0,22,1
13.0,28,1
13.0,32,0
13.0,41,1
13.0,45,1
14.0,1,1
14.0,10,1
14.0,15,1
14.0,28,0
14.0,29,1
14.0,36,0
18.0,0,1
18.0,5,0
18.0,6,1
18.0,7,1
18.0,13,0
18.0,14,1
18.0,19,1
18.0,21,1
18.0,23,1
18.0,34,0
18.0,36,0
18.0,40,0
18.0,45,0
18.0,46,0
22.0,9,1
22.0,11,1
22.0,12,1
22.0,17,0
22.0,19,0
22.0,24,0
22.0,25,1
22.0,31,0
22.0,32,1
22.0,38,0
22.0,42,1
22.0,49,1
23.0,0,0
23.0,8,0
23.0,9,0
23.0,12,1
23.0,14,0
23.0,22,1
23.0,26,0
23.0,36,0
23.0,39,1
23.0,40,1
24.0,26,0
24.0,28,1
24.0,30,1
24.0,33,0
24.0,40,1
26.0,0,0
26.0,16,0
26.0,26,1
26.0,33,1
26.0,39,0
26.0,44,1
26.0,47,1
28.0,1,0
28.0,3,1
28.0,9,1
28.0,17,0
28.0,21,0
28.0,34,1
28.0,40,0
28.0,41,1
28.0,42,0
30.0,0,0
30.0,1,1
30.0,8,1
30.0,13,0
30.0,21,1
30.0,22,1
30.0,24,0
30.0,29,1
30.0,38,0
30.0,43,1
30.0,46,0
30.0,47,0
32.0,4,0
32.0,7,1
32.0,14,1
32.0,32,1
32.0,33,1
32.0,36,1
32.0,44,1
32.0,47,0
34.0,1,1
34.0,7,1
34.0,9,1
34.0,11,0
34.0,12,0
34.0,19,0
34.0,21,1
34.0,22,1
34.0,25,0
34.0,31,0
34.0,32,1
34.0,40,0
34.0,44,0
34.0,49,0
36.0,7,1
36.0,9,0
36.0,13,1
36.0,16,1
36.0,26,0
36.0,27,1
36.0,28,0
36.0,30,0
36.0,37,1
36.0,42,1
36.0,45,1
36.0,48,1
36.0,49,0
39.0,0,1
39.0,2,1
39.0,5,1
39.0,10,1
39.0,13,0
39.0,19,0
39.0,22,1
39.0,24,0
39.0,27,1
39.0,30,0
39.0,33,0
39.0,39,0
39.0,44,0
39.0,46,0
39.0,49,1
43.0,1,0
43.0,4,0
43.0,12,0
43.0,19,1
43.0,22,0
43.0,23,1
43.0,25,0
43.0,29,0
43.0,35,1
43.0,45,0
47.0,9,0
47.0,12,1
47.0,15,0
47.0,19,1
47.0,21,0
47.0,24,1
47.0,28,1
47.0,29,1
47.0,32,1
47.0,37,1
47.0,39,0
47.0,43,0
47.0,47,0
49.0,1,1
49.0,4,1
49.0,10,0
49.0,11,0
49.0,13,0
49.0,16,1
49.0,17,1
49.0,19,0
49.0,24,0
49.0,26,0
49.0,28,0
49.0,29,0
49.0,35,0
52.0,7,1
52.0,9,1
52.0,13,0
52.0,20,1
52.0,21,0
52.0,23,0
52.0,24,1
52.0,38,0
52.0,39,0
52.0,40,1
52.0,41,1
52.0,47,0
53.0,3,1
53.0,17,0
53.0,26,1
53.0,31,1
53.0,34,0
53.0,39,0
53.0,40,1
53.0,49,0
57.0,0,1
57.0,4,1
57.0,7,0
57.0,8,1
57.0,9,1
57.0,14,1
57.0,18,0
57.0,29,0
57.0,30,1
57.0,35,1
57.0,39,1
57.0,43,1
57.0,44,1
58.0,2,0
58.0,7,0
58.0,13,1
58.0,15,1
58.0,16,0
58.0,19,0
58.0,21,1
58.0,26,0
58.0,27,1
58.0,33,0
58.0,37,1
58.0,49,0
63.0,2,0
63.0,3,1
63.0,4,0
63.0,6,1
63.0,8,1
63.0,14,1
63.0,15,1
63.0,16,0
63.0,18,0
63.0,20,1
63.0,24,0
63.0,26,0
63.0,28,1
63.0,31,0
63.0,33,0
63.0,34,0
63.0,36,1
63.0,38,1
63.0,40,1
63.0,47,0
63.0,49,1
65.0,0,1
65.0,1,1
65.0,12,0
65.0,13,1
65.0,23,0
65.0,24,0
65.0,25,1
65.0,37,1
65.0,43,1
65.0,44,1
66.0,7,1
66.0,9,0
66.0,11,0
66.0,13,0
66.0,17,0
66.0,26,1
66.0,32,1
66.0,35,1
66.0,37,1
66.0,43,0
66.0,45,0
66.0,47,0
66.0,48,1
69.0,38,1
69.0,39,1
69.0,41,1
69.0,43,1
69.0,46,0
69.0,49,1
76.0,1,0
76.0,3,0
76.0,6,1
76.0,11,0
76.0,14,1
76.0,15,1
76.0,20,0
76.0,33,1
76.0,42,1
76.0,47,0
79.0,2,1
79.0,3,0
79.0,20,0
79.0,22,1
79.0,29,1
79.0,31,1
79.0,33,0
79.0,42,0
79.0,43,0
79.0,45,1
81.0,3,1
81.0,14,0
81.0,25,0
81.0,29,1
81.0,36,1
81.0,37,1
88.0,7,0
88.0,8,0
88.0,9,0
88.0,18,0
88.0,20,1
88.0,22,1
88.0,23,1
88.0,26,0
88.0,35,0
88.0,47,0
88.0,48,1
89.0,2,1
89.0,7,1
89.0,20,1
89.0,25,0
89.0,31,1
89.0,38,0
89.0,39,0
89.0,40,1
89.0,41,1
89.0,47,0
92.0,1,1
92.0,5,1
92.0,10,0
92.0,12,0
92.0,18,0
92.0,19,1
92.0,25,1
92.0,32,0
92.0,33,1
92.0,35,1
92.0,45,1
92.0,48,1
93.0,15,1
93.0,26,0
93.0,28,1
93.0,33,0
93.0,39,0
93.0,42,1
93.0,43,0
96.0,0,1
96.0,4,1
96.0,5,0
96.0,7,0
96.0,17,0
96.0,18,0
96.0,20,1
96.0,29,1
96.0,32,1
96.0,33,0
96.0,40,0
96.0,45,0
96.0,47,1
101.0,10,1
101.0,15,1
101.0,18,0
101.0,29,1
101.0,39,1
101.0,42,1
101.0,47,0
101.0,48,1
104.0,1,1
104.0,10,1
104.0,12,0
104.0,31,0
104.0,38,0
104.0,46,0
104.0,49,1
109.0,2,1
109.0,8,1
109.0,13,1
109.0,14,1
109.0,15,1
109.0,20,1
109.0,28,1
109.0,33,0
109.0,39,1
109.0,43,1
113.0,3,0
113.0,5,1
113.0,6,1
113.0,14,0
113.0,19,1
113.0,20,0
113.0,28,1
113.0,32,1
113.0,33,1
113.0,34,1
113.0,42,0
113.0,49,1
116.0,1,0
116.0,4,1
116.0,5,0
116.0,11,0
116.0,12,1
116.0,14,0
116.0,24,1
116.0,26,0
116.0,27,1
116.0,28,1
116.0,31,0
116.0,34,0
116.0,38,0
116.0,41,0
121.0,5,0
121.0,7,1
121.0,10,1
121.0,15,0
121.0,23,1
121.0,37,1
121.0,41,1
121.0,43,1
121.0,47,0
128.0,2,0
128.0,3,1
128.0,6,1
128.0,15,1
128.0,17,0
128.0,41,1
128.0,49,0
132.0,2,1
132.0,13,0
132.0,17,1
132.0,18,0
132.0,39,1
132.0,43,1
132.0,44,1
