worker,task,answer
4.0,2,1
4.0,3,0
4.0,4,0
4.0,10,1
4.0,22,0
4.0,23,1
4.0,27,0
4.0,29,0
4.0,32,0
4.0,37,0
4.0,42,0
4.0,46,0
4.0,48,1
6.0,3,1
6.0,5,0
6.0,8,0
6.0,10,1
6.0,13,1
6.0,15,1
6.0,18,0
6.0,25,0
6.0,28,0
6.0,31,0
6.0,37,1
6.0,40,1
6.0,41,1
6.0,43,0
6.0,45,1
6.0,46,1
7.0,6,1
7.0,9,1
7.0,15,0
7.0,17,1
7.0,18,1
7.0,20,1
7.0,22,0
7.0,23,1
7.0,29,1
7.0,38,1
7.0,43,0
7.0,45,0
10.0,1,1
10.0,5,0
10.0,9,0
10.0,11,0
10.0,18,0
10.0,19,1
10.0,20,0
10.0,26,1
10.0,30,1
10.0,36,0
10.0,37,1
10.0,39,1
10.0,40,1
10.0,44,0
10.0,49,1
13.0,1,1
13.0,3,1
13.0,6,0
13.0,9,0
13.0,13,1
13.0,17,0
13.0,18,1
13.0,20,0
13.0,24,0
13.0,25,1
13.0,27,0
13.0,28,0
13.0,33,0
13.0,40,0
13.0,41,0
13.0,44,1
13.0,47,0
13.0,49,1
14.0,0,0
14.0,10,0
14.0,14,0
14.0,16,0
14.0,17,0
14.0,20,0
14.0,22,0
14.0,24,1
14.0,27,1
14.0,29,0
14.0,30,0
14.0,38,1
14.0,47,0
16.0,2,0
16.0,3,1
16.0,4,1
16.0,5,0
16.0,14,0
16.0,16,1
16.0,19,1
16.0,24,1
16.0,25,0
16.0,32,0
16.0,34,0
16.0,35,0
16.0,36,1
16.0,38,0
16.0,48,0
16.0,49,1
17.0,6,1
17.0,8,1
17.0,11,0
17.0,22,1
17.0,30,1
17.0,31,1
17.0,32,0
17.0,38,0
17.0,45,0
17.0,48,0
17.0,49,1
19.0,0,0
19.0,4,1
19.0,9,0
19.0,12,0
19.0,13,0
19.0,15,0
19.0,18,1
19.0,20,1
19.0,22,0
19.0,26,0
19.0,27,1
19.0,30,0
19.0,33,0
19.0,34,1
19.0,38,1
19.0,40,0
19.0,44,1
19.0,45,1
19.0,48,0
20.0,1,1
20.0,3,1
20.0,6,0
20.0,10,1
20.0,12,1
20.0,14,1
20.0,16,1
20.0,19,1
20.0,20,0
20.0,21,1
20.0,24,0
20.0,25,1
20.0,28,0
20.0,31,0
20.0,33,1
20.0,35,1
20.0,38,1
20.0,40,0
20.0,45,1
20.0,46,1
20.0,47,1
24.0,2,0
24.0,3,0
24.0,5,1
24.0,8,0
24.0,9,0
24.0,11,1
24.0,12,1
24.0,15,0
24.0,17,1
24.0,21,0
24.0,28,1
24.0,30,0
24.0,31,1
24.0,32,0
24.0,36,0
24.0,41,1
24.0,42,1
25.0,2,0
25.0,8,1
25.0,12,1
25.0,14,0
25.0,18,0
25.0,22,0
25.0,24,0
25.0,30,1
25.0,32,1
25.0,38,1
25.0,40,1
25.0,46,0
25.0,49,1
27.0,7,0
27.0,9,1
27.0,10,0
27.0,13,0
27.0,14,0
27.0,17,1
27.0,23,0
27.0,27,0
27.0,29,1
27.0,34,1
27.0,37,0
27.0,40,0
27.0,44,1
27.0,45,0
30.0,0,0
30.0,1,1
30.0,2,0
30.0,7,0
30.0,9,0
30.0,11,1
30.0,14,0
30.0,20,1
30.0,21,1
30.0,24,0
30.0,28,0
30.0,30,1
30.0,33,1
30.0,37,0
30.0,39,1
30.0,43,0
31.0,0,0
31.0,4,0
31.0,9,1
31.0,11,1
31.0,12,1
31.0,18,1
31.0,20,0
31.0,21,1
31.0,27,0
31.0,30,0
31.0,37,1
31.0,38,1
