worker,task,answer
1.0,1,1
1.0,16,0
1.0,18,0
1.0,33,1
1.0,37,0
1.0,42,0
1.0,44,1
1.0,46,0
1.0,47,1
2.0,2,0
2.0,11,1
2.0,13,0
2.0,28,1
2.0,29,1
2.0,33,1
2.0,34,0
2.0,36,1
2.0,43,1
2.0,45,0
2.0,46,1
2.0,48,0
10.0,2,1
10.0,7,1
10.0,13,1
10.0,14,0
10.0,17,0
10.0,21,1
10.0,25,0
10.0,30,0
10.0,33,0
10.0,34,0
10.0,46,1
12.0,4,0
12.0,8,1
12.0,14,0
12.0,32,1
12.0,33,0
12.0,40,0
12.0,41,1
12.0,48,0
14.0,3,1
14.0,10,1
14.0,11,1
14.0,18,0
14.0,21,0
14.0,23,0
14.0,25,1
14.0,32,0
14.0,47,0
16.0,4,0
16.0,6,0
16.0,12,1
16.0,15,1
16.0,17,1
16.0,26,0
16.0,32,1
16.0,36,1
16.0,38,1
16.0,42,1
16.0,46,0
19.0,0,1
19.0,4,0
19.0,5,1
19.0,7,0
19.0,9,0
19.0,11,1
19.0,12,1
19.0,27,0
19.0,30,1
19.0,37,1
19.0,43,1
31.0,0,1
31.0,6,1
31.0,7,1
31.0,10,1
31.0,12,0
31.0,18,1
31.0,19,1
31.0,30,0
31.0,36,0
31.0,38,1
31.0,43,0
31.0,47,1
34.0,5,0
34.0,6,1
34.0,10,0
34.0,24,0
34.0,26,0
34.0,29,1
34.0,31,1
34.0,35,1
34.0,43,0
34.0,48,0
37.0,0,1
37.0,1,0
37.0,5,0
37.0,20,1
37.0,22,1
37.0,25,1
37.0,26,1
37.0,31,0
37.0,35,0
37.0,38,1
37.0,39,1
37.0,42,1
38.0,10,1
38.0,23,1
38.0,30,1
38.0,31,1
38.0,35,1
38.0,38,1
38.0,39,0
38.0,40,1
38.0,41,0
38.0,47,1
38.0,49,0
43.0,3,0
43.0,4,0
43.0,12,1
43.0,16,0
43.0,30,0
43.0,35,1
43.0,46,1
44.0,5,0
44.0,13,0
44.0,20,0
44.0,27,0
44.0,28,0
44.0,31,1
44.0,33,1
47.0,5,1
47.0,8,0
47.0,18,0
47.0,28,1
47.0,31,0
47.0,46,1
50.0,0,1
50.0,1,1
50.0,18,0
50.0,19,0
50.0,30,0
50.0,31,1
50.0,33,1
50.0,36,1
50.0,38,0
50.0,40,1
50.0,42,0
50.0,43,0
56.0,3,0
56.0,4,0
56.0,8,0
56.0,11,1
56.0,14,1
56.0,26,0
56.0,33,0
56.0,37,0
56.0,42,1
56.0,46,1
58.0,7,0
58.0,10,1
58.0,13,0
58.0,16,0
58.0,26,1
58.0,27,0
58.0,30,1
58.0,32,0
58.0,33,1
58.0,40,0
58.0,42,0
58.0,44,0
58.0,46,1
59.0,13,0
59.0,15,1
59.0,21,0
59.0,22,0
59.0,29,1
59.0,30,1
59.0,42,1
59.0,43,1
59.0,44,1
59.0,45,0
59.0,47,1
70.0,6,1
70.0,12,1
70.0,14,0
70.0,17,1
70.0,25,0
70.0,26,1
70.0,34,0
70.0,36,0
70.0,38,0
70.0,46,1
82.0,10,1
82.0,12,0
82.0,19,0
82.0,21,0
82.0,25,0
82.0,36,0
82.0,41,0
83.0,0,1
83.0,3,1
83.0,23,0
83.0,24,1
83.0,32,0
83.0,44,0
86.0,5,1
86.0,8,0
86.0,15,0
86.0,26,1
86.0,27,0
86.0,39,0
87.0,2,1
87.0,7,0
87.0,12,1
87.0,14,0
87.0,19,0
87.0,29,1
87.0,36,0
87.0,40,1
87.0,43,1
87.0,46,1
87.0,47,0
88.0,0,1
88.0,3,1
88.0,4,1
88.0,19,1
88.0,20,0
88.0,27,1
88.0,28,1
88.0,31,0
88.0,35,0
88.0,37,1
88.0,44,1
89.0,9,1
89.0,11,1
89.0,18,0
89.0,20,1
89.0,23,1
89.0,26,0
89.0,34,0
89.0,40,1
89.0,43,0
89.0,44,0
89.0,47,1
90.0,4,0
90.0,11,1
90.0,17,0
90.0,22,0
90.0,25,0
90.0,30,1
90.0,32,1
90.0,34,0
90.0,35,0
90.0,47,0
91.0,4,0
91.0,12,1
91.0,15,0
91.0,16,0
91.0,18,1
91.0,24,0
91.0,28,0
91.0,29,1
91.0,30,1
91.0,32,0
91.0,35,1
91.0,39,0
92.0,4,0
92.0,5,1
92.0,7,1
92.0,8,1
92.0,15,0
92.0,16,0
92.0,17,1
92.0,19,1
92.0,20,0
92.0,26,1
92.0,29,1
92.0,42,1
92.0,46,1
92.0,48,0
93.0,0,0
93.0,2,0
93.0,6,1
93.0,9,0
93.0,18,0
93.0,20,0
93.0,25,1
93.0,26,0
93.0,32,0
93.0,36,0
93.0,43,1
93.0,44,1
93.0,48,0
96.0,7,0
96.0,9,1
96.0,14,0
96.0,16,0
96.0,17,1
96.0,22,1
96.0,30,0
96.0,39,0
96.0,41,1
96.0,43,1
96.0,46,1
96.0,47,0
96.0,48,1
98.0,2,1
98.0,4,1
98.0,17,1
98.0,33,0
98.0,39,1
98.0,42,1
98.0,43,0
103.0,1,0
103.0,3,1
103.0,9,0
103.0,12,1
103.0,14,1
103.0,17,0
103.0,18,1
103.0,19,1
103.0,26,1
103.0,31,1
103.0,36,0
103.0,42,1
103.0,46,0
108.0,0,1
108.0,2,1
108.0,6,0
108.0,23,0
108.0,25,1
108.0,27,1
108.0,32,1
108.0,35,1
108.0,45,0
108.0,46,0
116.0,1,1
116.0,9,1
116.0,11,0
116.0,12,1
116.0,21,0
116.0,33,0
116.0,38,0
116.0,45,1
116.0,47,1
120.0,2,1
120.0,6,1
120.0,13,1
120.0,16,0
120.0,17,1
120.0,18,0
120.0,22,1
120.0,35,0
120.0,40,0
122.0,1,0
122.0,7,1
122.0,8,0
122.0,15,1
122.0,19,1
122.0,24,1
122.0,25,0
122.0,27,1
122.0,36,0
122.0,49,0
129.0,4,1
129.0,5,1
129.0,16,1
129.0,27,1
129.0,28,1
