worker,task,answer
14.0,1,0
14.0,5,1
14.0,8,1
14.0,15,0
14.0,27,0
14.0,29,1
14.0,30,0
14.0,32,0
14.0,44,0
14.0,46,0
16.0,9,1
16.0,19,1
16.0,32,0
16.0,33,0
16.0,41,1
16.0,42,0
16.0,44,1
16.0,48,1
17.0,10,0
17.0,11,1
17.0,29,1
17.0,36,0
17.0,42,0
17.0,46,1
17.0,49,0
21.0,0,1
21.0,1,0
21.0,12,0
21.0,18,0
21.0,19,1
21.0,20,1
21.0,33,0
21.0,35,0
21.0,43,1
21.0,44,0
22.0,14,1
22.0,16,0
22.0,28,0
22.0,32,0
22.0,35,0
22.0,36,1
22.0,41,0
22.0,43,1
24.0,0,1
24.0,1,0
24.0,9,0
24.0,15,1
24.0,17,0
24.0,21,0
24.0,22,1
24.0,25,0
24.0,26,1
24.0,40,0
24.0,43,0
24.0,44,0
25.0,4,1
25.0,7,1
25.0,8,1
25.0,11,0
25.0,23,0
25.0,29,1
25.0,33,0
25.0,37,1
25.0,42,1
25.0,46,0
28.0,14,0
28.0,18,1
28.0,20,0
28.0,21,0
28.0,24,0
28.0,30,1
28.0,33,1
28.0,37,0
28.0,41,0
28.0,49,1
30.0,7,0
30.0,12,0
30.0,15,1
30.0,17,0
30.0,28,1
30.0,29,1
30.0,32,1
30.0,36,1
30.0,39,1
30.0,40,0
30.0,43,1
30.0,44,1
31.0,3,1
31.0,5,0
31.0,6,0
31.0,8,0
31.0,10,1
31.0,11,1
31.0,14,1
31.0,19,0
31.0,31,1
31.0,34,0
31.0,42,0
31.0,46,1
31.0,49,0
39.0,5,1
39.0,7,0
39.0,8,1
39.0,11,0
39.0,24,0
39.0,25,1
39.0,26,1
39.0,33,0
39.0,35,0
39.0,41,0
39.0,42,1
39.0,43,0
39.0,46,1
51.0,6,0
51.0,17,1
51.0,20,1
51.0,36,0
51.0,37,0
51.0,41,0
51.0,46,1
53.0,12,0
53.0,19,1
53.0,23,0
53.0,25,1
53.0,28,0
53.0,36,0
53.0,40,0
53.0,45,1
55.0,0,1
55.0,1,1
55.0,2,0
55.0,14,1
55.0,26,1
55.0,34,0
55.0,36,1
55.0,41,0
55.0,43,0
55.0,46,1
55.0,48,0
60.0,5,0
60.0,6,0
60.0,9,1
60.0,17,0
60.0,21,1
60.0,23,0
60.0,25,1
60.0,32,0
60.0,35,0
60.0,37,0
60.0,41,1
60.0,44,1
60.0,47,1
64.0,0,0
64.0,5,0
64.0,6,0
64.0,7,1
64.0,22,1
64.0,25,1
64.0,46,1
64.0,47,1
64.0,48,0
72.0,0,0
72.0,4,1
72.0,12,0
72.0,13,0
72.0,14,0
72.0,18,0
72.0,20,1
72.0,23,1
72.0,27,1
72.0,33,1
72.0,34,0
72.0,38,0
72.0,40,0
79.0,1,0
79.0,11,1
79.0,12,0
79.0,19,0
79.0,23,1
79.0,28,1
79.0,36,1
79.0,41,0
79.0,43,1
82.0,7,1
82.0,10,0
82.0,11,0
82.0,15,0
82.0,20,1
82.0,22,0
82.0,27,0
82.0,34,1
82.0,38,0
82.0,40,0
82.0,45,0
85.0,0,1
85.0,1,0
85.0,19,0
85.0,26,1
85.0,29,1
85.0,31,1
85.0,44,1
85.0,47,1
85.0,49,0
89.0,5,1
89.0,6,1
89.0,7,0
89.0,8,1
89.0,17,1
89.0,18,0
89.0,22,1
89.0,26,0
89.0,29,1
89.0,31,0
89.0,32,0
89.0,34,1
89.0,35,0
