task,truth
17,0
122,0
139,0
159,1
185,0
207,1
287,0
293,0
318,0
324,0
328,0
359,0
368,1
435,1
448,0
478,0
488,0
502,0
571,0
577,0
593,0
609,0
665,0
679,0
695,0
711,0
734,0
779,0
789,0
810,0
824,0
834,0
848,0
856,1
871,0
900,0
908,0
922,0
928,0
929,0
936,0
957,0
975,0
990,0
995,0
1002,0
1016,1
1034,1
1044,0
1073,0
1077,0
1091,1
1107,0
1116,0
1165,0
1193,0
1211,0
1216,1
1235,0
1246,1
1248,1
1249,0
1255,0
1281,0
1297,0
1319,1
1336,0
1370,0
1374,0
1398,0
1418,0
1432,0
1477,0
1484,0
1486,0
1503,0
1520,0
1533,1
1572,0
1573,0
1588,0
1609,0
1611,0
1666,0
1669,0
1683,0
1691,1
1730,0
1750,0
1757,0
1761,0
1805,0
1809,0
1853,0
1860,0
1893,0
1895,0
1896,1
1975,0
1991,0
