task,truth
8,0
13,1
24,0
78,1
91,0
95,0
98,0
104,0
115,0
131,0
195,0
225,0
246,0
254,0
257,1
283,0
285,0
296,0
306,1
316,1
321,1
379,0
398,0
419,0
437,0
445,0
482,1
491,0
504,0
527,0
544,0
575,0
578,0
590,0
594,0
604,0
622,0
744,1
771,0
808,1
817,1
852,0
862,0
869,0
876,0
880,0
897,0
953,0
1012,0
1013,1
1048,0
1131,1
1142,0
1146,0
1147,0
1173,1
1185,0
1186,0
1188,0
1217,0
1240,0
1254,0
1265,1
1271,1
1276,0
1310,0
1315,0
1334,0
1379,0
1413,0
1436,0
1465,0
1467,0
1502,0
1517,1
1527,0
1528,0
1553,0
1578,0
1606,0
1628,0
1636,0
1649,0
1656,0
1658,0
1661,0
1732,0
1764,0
1772,0
1782,0
1863,0
1867,0
1881,0
1921,0
1934,0
1935,0
1945,0
1946,0
1951,0
1962,0
