task,truth
14,0
33,0
40,0
70,0
71,0
127,0
133,0
134,1
202,0
203,0
223,0
240,1
268,0
286,1
311,0
315,0
338,0
348,0
350,0
353,0
364,0
375,0
387,1
402,0
432,0
438,0
439,0
444,1
468,0
485,1
492,0
500,0
516,0
555,0
566,0
584,0
600,0
630,0
634,0
668,0
701,0
723,0
733,0
736,0
766,0
812,0
826,0
882,0
886,0
892,0
895,0
901,0
904,0
954,0
970,0
977,0
984,0
1029,1
1036,0
1052,0
1072,0
1084,0
1153,0
1210,0
1230,0
1263,1
1307,0
1341,1
1353,1
1355,0
1363,0
1373,0
1392,0
1429,0
1445,0
1504,0
1523,0
1531,1
1585,0
1598,0
1619,0
1620,0
1625,0
1633,0
1647,0
1696,0
1704,0
1705,0
1713,1
1718,0
1740,0
1766,0
1774,0
1775,0
1828,0
1864,0
1913,0
1916,0
1953,1
1973,0
