task,truth
13,1
26,0
67,0
75,0
134,1
139,0
186,0
239,0
240,1
282,0
295,0
304,0
334,0
367,0
417,0
435,1
438,0
466,0
472,0
492,0
494,0
501,0
506,0
512,0
534,0
542,0
545,0
549,0
554,0
557,0
560,0
578,0
605,0
672,0
707,0
727,0
740,0
747,0
752,0
757,0
761,0
778,0
806,0
807,0
819,0
825,0
834,0
843,0
872,0
890,0
892,0
911,0
914,0
962,0
971,0
973,0
992,1
1014,0
1036,0
1057,0
1082,0
1086,0
1112,0
1126,0
1128,0
1129,0
1254,0
1294,1
1346,0
1388,0
1399,0
1417,0
1430,0
1431,0
1481,1
1492,0
1502,0
1537,0
1542,0
1568,0
1583,0
1603,0
1617,0
1626,0
1638,0
1641,0
1646,0
1668,0
1675,0
1731,0
1739,0
1762,0
1767,0
1795,1
1847,0
1907,0
1924,1
1932,0
1989,0
1997,0
