task,truth
2,0
12,0
31,0
104,0
115,0
119,0
185,0
260,0
273,0
326,0
330,0
349,1
374,0
379,0
403,0
424,0
523,0
527,0
589,1
595,0
607,0
625,0
636,0
657,0
662,0
666,0
668,0
680,0
714,0
722,0
728,0
733,0
768,0
791,0
802,0
817,1
860,0
896,1
897,0
906,0
916,1
925,0
928,0
936,0
960,0
981,0
1002,0
1003,0
1006,0
1013,1
1023,0
1025,0
1054,0
1059,0
1075,0
1102,0
1105,0
1108,0
1180,0
1207,0
1212,0
1228,0
1281,0
1306,1
1333,0
1396,1
1411,0
1424,0
1450,0
1451,0
1458,0
1460,0
1485,0
1521,0
1525,0
1540,0
1545,0
1552,0
1565,0
1576,0
1589,0
1595,0
1612,0
1660,0
1681,0
1691,1
1703,0
1718,0
1724,0
1728,0
1745,0
1747,0
1821,0
1855,0
1883,0
1895,0
1914,0
1937,0
1967,1
1986,0
