task,truth
6,0
45,0
61,0
62,0
70,0
71,0
83,0
86,0
88,0
94,0
100,1
109,0
130,0
146,0
168,1
174,0
186,0
187,0
210,0
220,0
265,0
276,1
300,0
331,0
362,0
363,0
388,1
392,0
403,0
487,0
507,0
539,0
621,0
629,0
646,0
650,0
652,0
752,0
755,0
784,0
798,0
821,1
822,0
829,0
831,0
832,0
844,0
857,0
861,0
909,1
910,0
932,0
963,0
1000,0
1011,0
1025,0
1031,0
1048,0
1065,0
1072,0
1088,0
1115,1
1132,0
1174,0
1252,0
1273,0
1277,0
1279,0
1286,1
1382,0
1387,0
1409,0
1426,1
1455,1
1460,0
1483,0
1500,0
1519,0
1529,1
1533,1
1542,0
1548,0
1554,0
1590,0
1597,0
1604,0
1663,0
1664,0
1746,0
1757,0
1801,0
1848,0
1856,0
1882,0
1921,0
1926,1
1932,0
1935,0
1960,1
1970,1
