task,truth
13,1
32,0
36,0
107,0
132,0
151,0
190,0
199,0
229,0
248,1
264,0
294,0
299,1
318,0
322,0
365,0
454,0
460,0
461,0
463,0
482,1
525,0
535,0
543,0
549,0
572,0
580,0
582,0
588,0
593,0
598,0
605,0
613,0
633,0
651,0
657,0
681,0
693,0
703,0
709,0
726,0
727,0
787,0
794,0
838,0
840,0
880,0
889,0
900,0
912,1
914,0
921,0
968,0
1035,0
1046,0
1063,1
1087,0
1108,0
1165,0
1179,0
1191,0
1245,0
1250,0
1263,1
1300,1
1316,0
1334,0
1342,0
1361,0
1365,0
1390,0
1403,0
1406,0
1434,0
1446,0
1474,0
1492,0
1537,0
1567,0
1591,0
1607,0
1610,0
1622,1
1665,0
1704,0
1709,0
1724,0
1753,0
1755,0
1776,0
1793,0
1794,0
1816,0
1832,0
1837,1
1838,0
1868,1
1913,0
1947,0
1974,0
