task,truth
35,0
60,1
75,0
126,0
131,0
142,0
148,0
177,1
234,0
273,0
286,1
288,0
307,0
334,0
338,0
350,0
394,0
410,0
415,0
421,0
427,0
440,0
492,0
512,0
533,0
589,1
591,0
600,0
615,0
622,0
630,0
655,0
662,0
664,0
669,0
683,0
710,0
725,0
728,0
737,0
792,0
809,0
820,0
860,0
873,0
897,0
905,0
913,0
918,0
922,0
989,0
998,0
1013,1
1123,0
1133,0
1136,0
1138,0
1139,0
1140,0
1159,0
1170,1
1188,0
1200,0
1202,0
1207,0
1240,0
1258,0
1262,0
1276,0
1280,0
1294,1
1295,0
1315,0
1366,0
1377,0
1379,0
1391,0
1466,0
1470,0
1475,0
1520,0
1601,1
1668,0
1683,0
1716,1
1729,1
1733,0
1741,0
1750,0
1754,1
1799,0
1830,0
1849,0
1890,0
1894,0
1895,0
1938,0
1966,0
1988,0
1991,0
