task,truth
11,0
22,0
25,0
27,0
110,0
156,0
191,0
198,0
239,0
255,1
268,0
271,0
272,0
277,0
287,0
302,1
314,0
315,0
317,0
327,0
342,0
346,0
355,0
358,0
359,0
371,0
400,0
424,0
425,0
450,0
451,1
469,1
477,0
496,0
526,1
527,0
531,0
561,0
596,0
599,1
602,0
637,0
685,1
687,1
804,0
846,0
859,0
874,1
887,1
920,0
925,0
972,0
1004,1
1024,0
1026,0
1030,1
1040,1
1078,0
1098,0
1114,0
1122,1
1218,0
1227,0
1229,0
1257,1
1329,1
1350,0
1369,0
1381,0
1398,0
1402,0
1407,0
1457,0
1515,0
1525,0
1532,0
1556,0
1562,0
1571,0
1629,0
1646,0
1713,1
1738,0
1740,0
1769,0
1780,1
1785,0
1796,0
1803,1
1814,0
1815,0
1827,0
1847,0
1857,1
1858,0
1905,1
1939,0
1983,0
1986,0
1993,0
