task,truth
4,0
10,0
30,0
54,0
81,0
173,0
195,0
211,0
221,0
225,0
231,0
247,0
303,0
335,0
340,0
356,0
399,0
419,0
443,0
471,0
481,0
501,0
530,0
564,0
573,0
586,1
609,0
645,0
671,0
691,0
705,0
712,0
742,0
771,0
791,0
799,0
805,0
811,0
818,0
824,0
827,0
856,1
858,0
884,0
901,0
933,0
992,1
996,0
1001,0
1002,0
1022,0
1057,0
1061,1
1084,0
1099,1
1109,0
1127,0
1141,0
1161,0
1176,0
1186,0
1223,0
1230,0
1242,0
1260,0
1269,0
1288,0
1302,0
1327,0
1400,0
1467,0
1478,0
1508,0
1527,0
1566,0
1570,0
1572,0
1573,0
1617,0
1632,1
1637,0
1647,0
1687,0
1718,0
1747,0
1752,0
1761,0
1775,0
1781,0
1784,0
1828,0
1860,0
1864,0
1881,0
1903,0
1909,0
1914,0
1917,0
1925,0
1936,0
