task,truth
12,0
16,0
40,0
48,0
57,1
58,0
74,1
91,0
92,0
96,0
99,0
102,0
115,0
127,0
165,0
169,0
171,0
194,0
202,0
207,1
242,0
244,0
252,1
306,1
323,0
361,0
376,0
380,0
405,1
430,0
465,0
474,0
490,0
523,0
534,0
548,0
556,0
559,1
570,0
640,0
649,0
670,0
694,0
708,0
720,0
730,0
735,0
738,0
751,0
754,1
756,0
783,0
788,0
790,0
852,0
865,0
892,0
903,0
923,0
953,0
956,0
969,0
970,0
994,0
1012,0
1033,0
1058,0
1073,0
1079,1
1181,0
1201,0
1253,1
1275,0
1291,0
1299,0
1328,0
1340,1
1344,0
1408,0
1413,0
1463,1
1469,1
1479,0
1535,0
1547,0
1582,0
1599,0
1600,0
1624,0
1650,0
1670,0
1684,0
1734,0
1743,0
1748,0
1762,0
1869,0
1885,0
1910,0
1965,0
