task,truth
3,0
49,0
51,0
53,0
63,0
64,0
224,0
240,1
253,0
262,0
292,0
297,0
311,0
325,0
336,0
348,0
357,0
372,0
401,0
413,0
431,0
434,0
441,1
456,0
479,0
484,0
502,0
522,0
528,0
566,0
579,0
603,0
606,0
611,0
653,0
659,0
686,0
696,0
701,0
707,0
719,1
724,0
734,0
774,0
779,0
786,0
796,0
800,0
847,0
864,0
902,0
904,0
915,0
924,0
947,0
952,0
971,0
986,0
993,0
1051,0
1075,0
1076,0
1134,0
1155,1
1175,1
1178,0
1190,0
1208,0
1217,0
1237,0
1254,0
1278,0
1323,0
1380,0
1383,0
1399,0
1424,0
1425,0
1429,0
1440,0
1473,0
1493,0
1540,0
1579,0
1592,0
1603,0
1633,0
1717,0
1792,0
1807,0
1810,0
1841,0
1877,1
1893,0
1900,0
1901,0
1933,0
1971,0
1996,0
1997,0
