worker,task,answer
A1XFA0A9Z3LAZJ,50,0
A23YQUBXZPKILZ,50,0
A28ZHJ9ASQ49IY,50,0
A2D9EHM5KYCKJW,50,0
A2ITXTZLLTI4GO,50,0
A3GE97GX3OXJTW,50,0
AJSJVK40F5HM6,50,0
AMOMADKDPO6R5,50,0
APYV9Y0DFZFVP,50,0
AZSDW7JJL5VA7,50,0
A153PKAL7OAY36,52,0
A1HIXWH4OXT8S4,52,0
A2AWCNQUUXWYT0,52,0
A2JP3HEL3J25AJ,52,0
A31OCN4MNHUQ6W,52,0
A3GE97GX3OXJTW,52,0
A3N8SU0BDM9N36,52,0
A3NN88JE3JU6SK,52,3
A8XTEV2JA6R2X,52,1
AZ1S5BIG5R6P6,52,0
A18HIFA78GUAG9,67,1
A1JTOT0DWM6QGL,67,2
A2DO3HBE5HGVEN,67,1
A2JP3HEL3J25AJ,67,1
A3477QYMFXUC4I,67,1
A3IP9KYNZZ028B,67,1
A3JMQDTEKRE5X6,67,2
A3MA9V9UPGCOK7,67,1
APYV9Y0DFZFVP,67,1
A153PKAL7OAY36,124,3
A21A79J5ZWD42K,124,1
A21T6EF3XC7UMT,124,2
A270HOAHEVIFW0,124,0
A2AJO7WHWIKEHR,124,2
A2PPUWIXQTM43F,124,3
A31OCN4MNHUQ6W,124,0
A3477QYMFXUC4I,124,1
A3JMQDTEKRE5X6,124,0
A1HIXWH4OXT8S4,129,2
A2AJO7WHWIKEHR,129,2
A2BTR0GQ5B5JI6,129,3
A2ITXTZLLTI4GO,129,2
A2PPUWIXQTM43F,129,3
A2VL24C5P7Y3DJ,129,3
A3IP9KYNZZ028B,129,2
A9WP6SZDU9LO8,129,2
AD2OL0K71JBJV,129,3
AZSDW7JJL5VA7,129,1
A1253FXHCZ9CWM,151,3
A22KL81T3FBM68,151,3
A23YQUBXZPKILZ,151,3
A28ZHJ9ASQ49IY,151,3
A2AJO7WHWIKEHR,151,2
A2DO3HBE5HGVEN,151,3
A35GER5TWMH9VP,151,3
A3C7AVL4R1C1J4,151,3
A3NN88JE3JU6SK,151,3
ATVALOQVDCMZW,151,3
A1JTOT0DWM6QGL,166,1
A28ZHJ9ASQ49IY,166,0
A2BTR0GQ5B5JI6,166,3
A31OCN4MNHUQ6W,166,2
A3CVCNNNRNO03T,166,1
A3MA9V9UPGCOK7,166,1
A4X14HN0F6KVW,166,0
APYV9Y0DFZFVP,166,1
AS51L372B5DDV,166,1
A13OE9GBRJ0S2U,182,0
A153PKAL7OAY36,182,0
A21A79J5ZWD42K,182,0
A270HOAHEVIFW0,182,0
A2JP3HEL3J25AJ,182,0
A31OCN4MNHUQ6W,182,0
A3CVCNNNRNO03T,182,0
A3JMQDTEKRE5X6,182,0
A3MA9V9UPGCOK7,182,0
AHZGGN7YIKNZD,182,0
A2AJO7WHWIKEHR,240,0
A2BTR0GQ5B5JI6,240,0
A2ITXTZLLTI4GO,240,0
A2PPUWIXQTM43F,240,0
A2VL24C5P7Y3DJ,240,0
A31OCN4MNHUQ6W,240,0
A32NMQRHD2C7R5,240,0
A9WP6SZDU9LO8,240,0
APYV9Y0DFZFVP,240,0
AZSDW7JJL5VA7,240,0
A12RE8G66WTO8B,256,2
A153PKAL7OAY36,256,2
A25CRC4AZY5KC1,256,0
A2BTR0GQ5B5JI6,256,0
A2PPUWIXQTM43F,256,3
A2ZWDLC6BJR3S7,256,2
A3FN8S0N5JNAL6,256,2
A3GE97GX3OXJTW,256,1
A3JMQDTEKRE5X6,256,0
APYV9Y0DFZFVP,256,1
A1253FXHCZ9CWM,282,1
A153PKAL7OAY36,282,3
A1JTOT0DWM6QGL,282,3
A22C0PJUBFJTI0,282,3
A270HOAHEVIFW0,282,3
A2TOV7KSQSHSR2,282,3
A31OCN4MNHUQ6W,282,3
A35GER5TWMH9VP,282,3
A3GE97GX3OXJTW,282,2
AZ1S5BIG5R6P6,282,2
A1OT3A29R9N1DG,344,0
A1PAOT8DIO3LCM,344,0
A21US576U8SCO4,344,0
A265Q37UGNSL6X,344,0
A29T6EIMK6R7O0,344,0
A2IINUWLHXF4L7,344,0
A2LM400F4F0V0M,344,0
A2LPTLUAY7PKGN,344,0
A93TPE7WPP877,344,0
ATFH1OABZJL68,344,0
