worker,task,answer
A153PKAL7OAY36,31,0
A21T6EF3XC7UMT,31,0
A22C0PJUBFJTI0,31,0
A28ZHJ9ASQ49IY,31,0
A31OCN4MNHUQ6W,31,0
A37YC0D90LZF2M,31,0
A3GE97GX3OXJTW,31,0
A3JMQDTEKRE5X6,31,0
APYV9Y0DFZFVP,31,0
AZSDW7JJL5VA7,31,0
A153PKAL7OAY36,35,1
A21A79J5ZWD42K,35,0
A28ZHJ9ASQ49IY,35,0
A2BTR0GQ5B5JI6,35,0
A31OCN4MNHUQ6W,35,1
A3220HG1O83HQ4,35,1
A3JMQDTEKRE5X6,35,0
A3MA9V9UPGCOK7,35,0
APYV9Y0DFZFVP,35,1
AS51L372B5DDV,35,1
A12RE8G66WTO8B,63,0
A153PKAL7OAY36,63,1
A2AJO7WHWIKEHR,63,0
A2JP3HEL3J25AJ,63,0
A2PPUWIXQTM43F,63,0
A31OCN4MNHUQ6W,63,0
A3CVCNNNRNO03T,63,0
A3JMQDTEKRE5X6,63,0
A3MA9V9UPGCOK7,63,0
ATVALOQVDCMZW,63,0
A18HIFA78GUAG9,69,1
A1JTOT0DWM6QGL,69,1
A2DO3HBE5HGVEN,69,1
A2JP3HEL3J25AJ,69,1
A3477QYMFXUC4I,69,1
A3IP9KYNZZ028B,69,1
A3JMQDTEKRE5X6,69,2
A3MA9V9UPGCOK7,69,1
A3NN88JE3JU6SK,69,3
APYV9Y0DFZFVP,69,1
A1HIXWH4OXT8S4,116,0
A2BTR0GQ5B5JI6,116,0
A2FDPXPDSAUVUA,116,0
A2ITXTZLLTI4GO,116,0
A31OCN4MNHUQ6W,116,0
A3GE97GX3OXJTW,116,0
A3MA9V9UPGCOK7,116,0
A3NN88JE3JU6SK,116,0
ATVALOQVDCMZW,116,0
AZ1S5BIG5R6P6,116,0
A17OE8HU0QCX21,117,0
A1HIXWH4OXT8S4,117,0
A1IPNI2RIHO465,117,0
A1S58DCWOF80GQ,117,0
A2BTR0GQ5B5JI6,117,0
A2DTXAWLCQDOWZ,117,0
A2FDPXPDSAUVUA,117,0
A2L8NPD29701AN,117,0
A2YLF04UAKYVF1,117,0
A31OCN4MNHUQ6W,117,0
A3GE97GX3OXJTW,117,1
A3MA9V9UPGCOK7,117,0
A3NN88JE3JU6SK,117,0
A4AD9ZMVU9SVA,117,0
AAQNUEUU7H1Y5,117,0
AMIFAMFOZSX8I,117,0
ATVALOQVDCMZW,117,0
AZ1S5BIG5R6P6,117,0
A1O659IFB3TIDJ,126,1
A25CRC4AZY5KC1,126,0
A270HOAHEVIFW0,126,2
A2BTR0GQ5B5JI6,126,3
