worker,task,answer
A153PKAL7OAY36,21,3
A1M60FEVB36X9U,21,2
A2VL24C5P7Y3DJ,21,3
A31OCN4MNHUQ6W,21,3
A3JMQDTEKRE5X6,21,1
A3MA9V9UPGCOK7,21,1
A3TQMCDEWBKG3S,21,2
ALAGGMJ7UZZKJ,21,1
ATVALOQVDCMZW,21,2
AVWJPWUEE3U4Q,21,3
A18HIFA78GUAG9,24,3
A1P17BBEHP2RWK,24,0
A1PXXEOGQ76RNJ,24,0
A21US576U8SCO4,24,0
A22KL81T3FBM68,24,0
A270HOAHEVIFW0,24,0
A28ZHJ9ASQ49IY,24,0
A2DO3HBE5HGVEN,24,0
A2FDPXPDSAUVUA,24,0
A2JP3HEL3J25AJ,24,0
A2MQMMCVZJTFL2,24,0
A2U0R4X38GUKZE,24,0
A37YC0D90LZF2M,24,0
A3J86MK3VIE6ST,24,0
A3JMQDTEKRE5X6,24,0
A3NN88JE3JU6SK,24,0
A4GP97LAQCCHJ,24,0
ALDSIOBRWMZSI,24,0
ATAMRO447HWJQ,24,0
A2BTR0GQ5B5JI6,48,3
A2ITXTZLLTI4GO,48,3
A2JP3HEL3J25AJ,48,3
A2VL24C5P7Y3DJ,48,3
A3C7AVL4R1C1J4,48,2
A3MA9V9UPGCOK7,48,3
A3MU5NDVE8YATT,48,1
ALAGGMJ7UZZKJ,48,3
APYV9Y0DFZFVP,48,3
AZSDW7JJL5VA7,48,3
A1253FXHCZ9CWM,74,1
A153PKAL7OAY36,74,1
A1JTOT0DWM6QGL,74,1
A21T6EF3XC7UMT,74,2
A25LQC7UPMAADF,74,1
A28ZHJ9ASQ49IY,74,1
A31OCN4MNHUQ6W,74,2
A3CVCNNNRNO03T,74,1
A4X14HN0F6KVW,74,1
AVWJPWUEE3U4Q,74,1
A153PKAL7OAY36,107,0
A1DCIXV1JC91MY,107,0
A21A79J5ZWD42K,107,0
A28ZHJ9ASQ49IY,107,0
A2FDPXPDSAUVUA,107,0
A2VL24C5P7Y3DJ,107,1
A32W20KGQXS0LL,107,0
A3GE97GX3OXJTW,107,0
AJSJVK40F5HM6,107,0
AQRPHU8V49305,107,0
A21A79J5ZWD42K,136,1
A2BTR0GQ5B5JI6,136,3
A2TQBNHGF2YP2E,136,2
A2VL24C5P7Y3DJ,136,3
A3FN8S0N5JNAL6,136,1
A3GE97GX3OXJTW,136,2
A3NN88JE3JU6SK,136,3
ALDSIOBRWMZSI,136,3
ATVALOQVDCMZW,136,2
AVWJPWUEE3U4Q,136,2
A153PKAL7OAY36,139,1
A25LQC7UPMAADF,139,1
A2ITXTZLLTI4GO,139,0
A2JP3HEL3J25AJ,139,1
A2TOV7KSQSHSR2,139,1
A2VL24C5P7Y3DJ,139,3
A31OCN4MNHUQ6W,139,3
A3GE97GX3OXJTW,139,1
ATVALOQVDCMZW,139,2
AZSDW7JJL5VA7,139,1
A153PKAL7OAY36,170,0
A21T6EF3XC7UMT,170,0
A22C0PJUBFJTI0,170,0
A2PBQYCW2URQT5,170,0
A31OCN4MNHUQ6W,170,0
A35GER5TWMH9VP,170,0
A3NN88JE3JU6SK,170,0
AOUMYCLO4I993,170,0
APYV9Y0DFZFVP,170,0
ATVALOQVDCMZW,170,0
A1LIJDLQHS5AOO,185,0
A1PAOT8DIO3LCM,185,0
A1PXXEOGQ76RNJ,185,0
A21US576U8SCO4,185,0
A29T6EIMK6R7O0,185,0
A2BTR0GQ5B5JI6,185,0
A2JP3HEL3J25AJ,185,0
A2MC38IV7L231H,185,1
A2PPUWIXQTM43F,185,0
A32NMQRHD2C7R5,185,0
A3477QYMFXUC4I,185,0
A3GE97GX3OXJTW,185,0
A3MA9V9UPGCOK7,185,0
A3MU5NDVE8YATT,185,3
A3TB4II4CVRKBC,185,0
ANC9EWZTGN5HK,185,0
ATAMRO447HWJQ,185,0
ATFH1OABZJL68,185,0
AUJ5WUN40KW59,185,0
AZSDW7JJL5VA7,185,0
A1HIXWH4OXT8S4,195,0
A270HOAHEVIFW0,195,0
A31OCN4MNHUQ6W,195,0
A4X14HN0F6KVW,195,0
AZ1S5BIG5R6P6,195,0
A153PKAL7OAY36,205,3
A1HIXWH4OXT8S4,205,3
A1PAOT8DIO3LCM,205,1
A1PXXEOGQ76RNJ,205,0
A21US576U8SCO4,205,0
