worker,task,answer
3.0,0,1
3.0,1,0
3.0,5,1
3.0,10,0
3.0,11,0
3.0,13,0
3.0,16,1
3.0,20,0
3.0,21,0
3.0,26,1
3.0,28,0
3.0,31,1
3.0,34,0
3.0,38,1
3.0,39,0
3.0,40,0
3.0,42,0
3.0,43,0
3.0,48,1
5.0,4,1
5.0,5,1
5.0,7,0
5.0,9,1
5.0,10,0
5.0,12,0
5.0,13,0
5.0,20,1
5.0,21,0
5.0,26,0
5.0,27,0
5.0,30,0
5.0,33,1
5.0,36,0
5.0,39,0
5.0,49,1
8.0,0,1
8.0,7,0
8.0,17,0
8.0,18,1
8.0,25,0
8.0,26,1
8.0,29,0
8.0,31,1
8.0,48,0
9.0,3,1
9.0,6,1
9.0,9,0
9.0,14,0
9.0,18,1
9.0,25,0
9.0,27,0
9.0,28,0
9.0,30,0
9.0,32,1
9.0,46,1
9.0,47,0
12.0,0,1
12.0,2,0
12.0,3,1
12.0,4,1
12.0,5,0
12.0,14,0
12.0,15,0
12.0,16,1
12.0,22,0
12.0,27,0
12.0,28,1
12.0,29,0
12.0,33,1
12.0,36,0
12.0,37,1
12.0,38,0
12.0,40,0
12.0,41,0
12.0,43,0
12.0,45,0
12.0,46,0
12.0,49,0
13.0,0,1
13.0,2,0
13.0,3,1
13.0,8,1
13.0,9,0
13.0,15,0
13.0,19,1
13.0,27,0
13.0,28,0
13.0,34,0
13.0,35,0
13.0,37,1
13.0,38,1
13.0,47,0
15.0,1,0
15.0,2,0
15.0,3,0
15.0,4,1
15.0,5,0
15.0,7,1
15.0,11,1
15.0,19,1
15.0,22,0
15.0,24,0
15.0,26,1
15.0,33,1
15.0,41,1
15.0,45,0
15.0,46,0
21.0,0,0
21.0,7,0
21.0,11,1
21.0,12,0
21.0,14,0
21.0,20,1
21.0,23,0
21.0,26,1
21.0,27,0
21.0,34,1
21.0,37,0
21.0,38,1
21.0,39,0
21.0,42,1
21.0,46,1
22.0,3,1
22.0,9,1
22.0,13,1
22.0,14,1
22.0,15,1
22.0,18,1
22.0,19,0
22.0,20,1
22.0,21,1
22.0,25,0
22.0,26,1
22.0,28,0
22.0,30,0
22.0,33,1
22.0,34,1
22.0,35,1
22.0,37,0
22.0,41,1
22.0,42,1
22.0,45,1
22.0,46,1
22.0,48,1
25.0,0,0
25.0,7,1
25.0,9,1
25.0,11,1
25.0,12,1
25.0,24,0
25.0,28,0
25.0,34,1
25.0,37,1
25.0,38,1
25.0,39,0
25.0,44,1
25.0,46,1
25.0,48,1
28.0,2,0
28.0,4,1
28.0,7,0
28.0,8,1
28.0,14,0
28.0,16,0
28.0,19,1
28.0,20,1
28.0,23,0
28.0,25,1
28.0,27,0
28.0,29,1
28.0,32,0
28.0,33,1
28.0,34,1
28.0,39,0
28.0,40,1
28.0,43,0
29.0,0,1
29.0,2,0
29.0,5,0
29.0,8,1
29.0,16,1
29.0,19,0
29.0,20,0
29.0,21,1
29.0,22,1
29.0,24,0
29.0,26,1
29.0,28,1
29.0,29,1
29.0,38,1
29.0,42,1
29.0,47,0
31.0,0,0
31.0,1,1
31.0,11,0
31.0,14,1
31.0,19,1
31.0,23,0
31.0,27,0
31.0,39,1
31.0,41,1
31.0,43,0
31.0,44,1
31.0,47,1
31.0,48,0
33.0,5,1
33.0,6,0
33.0,11,1
33.0,12,1
33.0,17,1
33.0,22,0
33.0,25,0
33.0,26,1
33.0,30,1
33.0,35,0
33.0,38,1
33.0,39,1
33.0,44,0
33.0,45,1
33.0,46,0
33.0,47,1
35.0,6,1
35.0,9,0
35.0,13,0
35.0,17,0
35.0,18,1
35.0,19,1
35.0,21,1
35.0,23,0
35.0,25,1
35.0,27,0
35.0,28,1
35.0,36,0
35.0,38,1
39.0,4,1
39.0,7,0
39.0,8,0
39.0,13,0
39.0,18,0
39.0,19,0
39.0,32,1
39.0,34,1
39.0,35,1
40.0,0,0
40.0,1,0
40.0,2,1
40.0,4,1
40.0,11,0
40.0,14,0
40.0,15,1
40.0,19,1
40.0,20,1
40.0,24,1
40.0,27,0
40.0,32,1
40.0,33,0
40.0,35,0
40.0,38,0
40.0,41,0
40.0,45,0
51.0,3,0
51.0,14,0
51.0,21,1
51.0,24,1
51.0,25,0
51.0,29,1
51.0,31,1
51.0,40,1
51.0,42,1
51.0,44,0
51.0,46,1
54.0,5,0
54.0,14,0
54.0,17,1
54.0,24,0
54.0,26,1
54.0,30,1
54.0,31,1
54.0,44,1
54.0,47,1
54.0,49,0
55.0,11,1
55.0,14,1
55.0,19,0
55.0,21,0
55.0,24,0
55.0,25,0
55.0,26,1
55.0,31,1
55.0,35,0
55.0,37,1
55.0,44,1
55.0,45,1
56.0,4,1
56.0,6,1
56.0,7,1
56.0,9,1
56.0,10,0
56.0,11,0
56.0,15,1
56.0,16,1
56.0,19,0
56.0,20,1
56.0,22,1
56.0,29,0
56.0,34,1
56.0,39,0
56.0,44,1
56.0,46,1
59.0,1,0
59.0,2,0
59.0,7,0
59.0,8,1
59.0,10,0
59.0,15,0
59.0,20,1
59.0,21,1
59.0,23,0
59.0,24,0
59.0,27,0
59.0,30,0
59.0,33,0
59.0,35,1
59.0,37,1
59.0,38,1
59.0,43,1
59.0,46,1
59.0,47,1
60.0,2,0
60.0,7,0
60.0,12,0
60.0,13,0
60.0,16,1
60.0,21,0
60.0,22,0
60.0,23,0
60.0,27,1
60.0,29,1
60.0,30,1
60.0,31,1
60.0,33,1
60.0,39,1
60.0,40,0
60.0,41,1
60.0,44,1
60.0,48,1
60.0,49,0
61.0,5,1
61.0,6,0
61.0,8,1
61.0,10,0
61.0,12,1
61.0,17,0
61.0,20,1
61.0,21,1
61.0,22,1
61.0,23,1
61.0,39,1
61.0,44,0
61.0,45,0
62.0,6,0
62.0,12,1
62.0,17,0
62.0,19,1
62.0,22,1
62.0,23,0
62.0,24,1
62.0,25,1
62.0,27,1
62.0,32,0
62.0,34,1
62.0,36,0
62.0,38,1
62.0,43,1
63.0,2,0
63.0,3,0
63.0,5,1
63.0,6,1
63.0,8,1
63.0,12,1
63.0,14,0
63.0,15,0
63.0,16,1
63.0,21,0
63.0,25,0
63.0,26,1
63.0,28,0
63.0,33,0
63.0,34,0
63.0,37,0
63.0,38,0
63.0,44,1
63.0,47,0
63.0,49,1
66.0,0,1
66.0,2,0
66.0,3,1
66.0,8,0
66.0,15,1
66.0,16,1
66.0,17,0
66.0,22,0
66.0,26,1
66.0,27,1
66.0,28,1
66.0,32,1
66.0,34,1
66.0,36,0
66.0,42,0
66.0,43,0
66.0,45,1
