task,truth
24,0
62,0
64,0
92,0
95,0
108,0
238,0
271,0
279,0
286,1
304,0
332,0
381,0
407,0
411,0
414,0
415,0
438,0
439,0
459,1
472,0
516,0
517,0
539,0
540,0
591,0
600,0
601,0
606,0
612,0
624,0
633,0
660,0
663,0
675,0
700,0
703,0
737,0
749,1
758,0
789,0
793,0
795,0
801,0
830,0
856,1
885,0
917,0
927,0
933,0
989,0
1008,0
1024,0
1032,1
1035,0
1039,0
1052,0
1053,0
1080,0
1113,0
1143,1
1153,0
1154,0
1210,0
1223,0
1224,0
1236,0
1247,0
1251,0
1276,0
1284,0
1285,0
1306,1
1323,0
1328,0
1348,0
1357,0
1429,0
1443,0
1454,0
1462,0
1470,0
1476,0
1613,0
1620,0
1624,0
1674,0
1710,0
1756,0
1757,0
1764,0
1777,1
1781,0
1836,0
1878,0
1929,0
1930,0
1938,0
1954,0
1968,0
